label,8-302-0,8-302-1,8-303-0,8-303-1,8-303-2,8-320-0,8-320-1
8-302,29.59466666666667,7.07946,15.8489,19.11805,8.91251,100.0,100.0
8-302,29.59466666666667,7.07946,15.8489,19.11805,8.91251,100.0,100.0
8-302,29.59466666666667,7.07946,15.8489,19.11805,8.91251,100.0,100.0
8-302,29.59466666666667,8.301493333333333,15.8489,19.11805,8.91251,100.0,100.0
8-302,26.859242857142856,8.301493333333333,15.8489,19.11805,8.91251,100.0,100.0
8-302,26.859242857142856,8.158207999999998,15.8489,19.11805,8.91251,100.0,100.0
8-302,26.859242857142856,8.158207999999998,29.55682,19.11805,8.91251,100.0,100.0
8-302,26.859242857142856,8.158207999999998,29.55682,19.11805,8.524818,100.0,100.0
8-302,27.1493,8.427895,29.55682,15.8489,8.951929999999999,100.0,100.0
8-302,27.1493,8.427895,29.55682,8.260860000000001,8.951929999999999,100.0,100.0
8-302,27.1493,8.427895,27.272166666666667,8.260860000000001,8.951929999999999,100.0,100.0
8-302,22.9833,8.427895,29.55682,10.15787,8.951929999999999,100.0,100.0
8-302,24.051099999999998,8.427895,29.55682,10.15787,8.951929999999999,100.0,100.0
8-302,24.051099999999998,8.427895,29.55682,10.15787,8.669375714285716,100.0,100.0
8-302,22.673533333333335,7.94328,22.01346,10.15787,8.628853333333334,100.0,100.0
8-302,27.796640000000004,7.94328,22.01346,10.15787,8.628853333333334,100.0,100.0
8-302,30.3001,100.0,14.470099999999999,10.15787,8.97164,100.0,100.0
8-302,29.26386,100.0,14.470099999999999,10.15787,8.97164,100.0,100.0
8-302,29.26386,2.81838,14.470099999999999,10.15787,8.97164,100.0,100.0
8-302,29.26386,2.81838,14.470099999999999,10.15787,9.48582,100.0,100.0
8-302,29.26386,2.81838,14.470099999999999,15.055235,9.48582,100.0,100.0
8-302,24.10852857142857,2.81838,14.1254,18.5847,9.314426666666668,100.0,100.0
8-302,23.940133333333335,2.81838,14.1254,19.9526,10.0,100.0,100.0
8-302,18.16955,2.81838,13.101333333333335,19.9526,10.0,100.0,100.0
8-302,19.061075000000002,2.81838,13.101333333333335,19.9526,10.0,100.0,100.0
8-302,19.061075000000002,2.81838,13.101333333333335,9.016286666666668,10.0,100.0,100.0
8-302,19.061075000000002,2.81838,13.101333333333335,9.016286666666668,9.565003999999998,100.0,100.0
8-302,17.0418,100.0,12.5893,3.54813,9.456254999999999,100.0,100.0
8-302,19.9526,100.0,12.5893,6.23032,9.456254999999999,100.0,100.0
8-302,19.9526,100.0,12.5893,6.23032,11.215164,100.0,100.0
8-302,16.067800000000002,100.0,12.5893,6.23032,11.215164,100.0,100.0
8-302,16.067800000000002,100.0,27.601059999999997,6.23032,11.215164,100.0,100.0
8-302,16.067800000000002,100.0,27.601059999999997,9.31035,11.518955,100.0,100.0
8-302,16.067800000000002,100.0,29.27563333333333,9.31035,11.518955,100.0,100.0
8-302,13.64068,100.0,29.27563333333333,9.31035,11.518955,100.0,100.0
8-302,13.324766666666667,100.0,32.612899999999996,10.750905,14.1254,100.0,100.0
8-302,13.324766666666667,100.0,32.612899999999996,10.750905,18.0102,100.0,100.0
8-302,13.324766666666667,100.0,28.2189,10.750905,18.0102,100.0,100.0
8-302,13.324766666666667,7.94328,28.2189,10.750905,18.0102,100.0,100.0
8-302,12.92445,8.427895,26.65135,12.5893,19.9526,100.0,100.0
8-302,13.524925,8.427895,26.65135,12.5893,19.9526,100.0,100.0
8-302,13.524925,8.427895,26.65135,12.5893,17.900750000000002,100.0,100.0
8-302,18.8675,8.427895,28.1838,100.0,17.900750000000002,100.0,100.0
8-302,19.62215,8.91251,28.1838,100.0,15.8489,100.0,100.0
8-302,20.853680000000004,8.91251,28.1838,100.0,15.8489,100.0,100.0
8-302,20.853680000000004,8.91251,28.1838,100.0,18.5847,100.0,100.0
8-302,20.853680000000004,8.91251,29.9033,100.0,18.5847,100.0,100.0
8-302,20.853680000000004,8.91251,29.9033,8.91251,18.5847,100.0,100.0
8-302,16.16242,8.91251,29.9033,8.91251,18.5847,100.0,100.0
8-302,16.16242,5.336256666666666,29.9033,8.91251,18.5847,100.0,100.0
8-302,16.569824,3.54813,29.9033,8.91251,21.1699,100.0,100.0
8-302,17.53633142857143,3.54813,29.9033,8.91251,21.1699,100.0,100.0
8-302,17.53633142857143,6.23032,29.9033,8.91251,21.1699,100.0,100.0
8-302,17.53633142857143,6.23032,40.779520000000005,8.91251,21.1699,100.0,100.0
8-302,16.27257,6.256736666666666,40.779520000000005,8.91251,21.1699,100.0,100.0
8-302,16.27257,6.256736666666666,45.4187,8.91251,21.1699,100.0,100.0
8-302,16.27257,6.256736666666666,45.4187,13.536769999999999,21.1699,100.0,100.0
8-302,11.946386666666667,7.611039999999999,53.1764,15.8489,22.3872,100.0,100.0
8-302,7.94328,6.30957,100.0,15.8489,100.0,100.0,100.0
8-302,7.94328,6.30957,100.0,11.949633333333333,100.0,100.0,100.0
8-302,15.16524,6.30957,100.0,11.949633333333333,100.0,100.0,100.0
8-302,15.16524,6.82283,100.0,11.949633333333333,100.0,100.0,100.0
8-302,26.467816,7.07946,100.0,10.0,100.0,100.0,100.0
8-302,26.467816,8.53973,100.0,10.0,100.0,100.0,100.0
8-302,26.467816,8.53973,100.0,10.0,100.0,100.0,100.0
8-302,26.467816,8.53973,100.0,10.0,12.5893,100.0,100.0
8-302,26.467816,8.53973,100.0,8.052973333333334,12.5893,100.0,100.0
8-302,25.437440000000002,8.53973,100.0,8.052973333333334,12.5893,100.0,100.0
8-302,25.437440000000002,8.53973,89.21744,8.052973333333334,12.5893,100.0,100.0
8-302,25.437440000000002,8.53973,89.21744,8.052973333333334,14.219100000000001,100.0,100.0
8-302,25.437440000000002,8.593204,89.21744,8.052973333333334,14.219100000000001,100.0,100.0
8-302,12.5893,8.97164,43.4417,7.07946,14.219100000000001,100.0,100.0
8-302,12.5893,8.97164,43.4417,7.07946,18.904980000000002,100.0,100.0
8-302,11.676566666666666,8.97164,43.4417,7.07946,18.904980000000002,100.0,100.0
8-302,11.676566666666666,7.943279999999999,48.0224,100.0,20.4839,100.0,100.0
8-302,11.676566666666666,7.943279999999999,48.0224,10.0,20.4839,100.0,100.0
8-302,11.676566666666666,7.943279999999999,48.0224,10.0,20.330460000000002,100.0,100.0
8-302,11.2202,7.94328,52.15716666666666,10.0,21.450850000000003,100.0,100.0
8-302,11.2202,8.97164,52.15716666666666,10.0,21.450850000000003,100.0,100.0
8-302,11.2202,8.97164,52.15716666666666,10.0,17.78706,100.0,100.0
8-302,11.2202,10.076736,52.15716666666666,10.0,17.78706,100.0,100.0
8-302,11.2202,10.076736,42.56782,10.0,17.78706,100.0,100.0
8-302,100.0,9.090433333333333,39.15125,10.0,15.9541,100.0,100.0
8-302,100.0,9.839953333333334,100.0,100.0,100.0,100.0,100.0
8-302,100.0,9.839953333333334,100.0,100.0,12.5893,100.0,100.0
8-302,7.94328,9.839953333333334,100.0,100.0,12.5893,100.0,100.0
8-302,7.94328,9.839953333333334,100.0,10.0,12.5893,100.0,100.0
8-302,7.94328,11.2202,39.8107,10.0,12.5893,100.0,100.0
8-302,7.94328,9.14983,39.8107,10.0,12.5893,100.0,100.0
8-302,7.94328,9.14983,39.8107,12.0627,12.5893,100.0,100.0
8-302,7.94328,7.599652000000001,39.8107,12.0627,12.5893,100.0,100.0
8-302,7.94328,7.599652000000001,33.99725,12.0627,12.5893,100.0,100.0
8-302,7.94328,7.599652000000001,33.99725,12.0627,20.94236666666667,100.0,100.0
8-302,19.393693333333335,7.599652000000001,33.99725,12.0627,20.94236666666667,100.0,100.0
8-302,19.393693333333335,7.599652000000001,33.99725,11.215163999999998,20.94236666666667,100.0,100.0
8-302,19.393693333333335,7.599652000000001,30.509180000000004,11.215163999999998,20.94236666666667,100.0,100.0
8-302,19.393693333333335,7.800893333333332,30.509180000000004,11.215163999999998,20.94236666666667,100.0,100.0
8-302,25.1189,6.886328571428572,30.509180000000004,11.518955,25.1189,100.0,100.0
8-302,17.015705,6.886328571428572,30.509180000000004,11.518955,25.1189,100.0,100.0
8-302,17.015705,6.886328571428572,32.554116666666665,11.518955,25.1189,100.0,100.0
8-302,17.015705,6.85414,33.59077142857143,11.518955,25.1189,100.0,100.0
8-302,17.015705,6.85414,33.59077142857143,10.7594775,25.1189,100.0,100.0
8-302,13.5078525,7.126424999999999,34.49193333333333,9.637503333333333,100.0,100.0,100.0
8-302,9.637503333333333,6.30957,37.646,16.1936,100.0,100.0,100.0
8-302,13.8914,100.0,39.8107,16.1936,100.0,100.0,100.0
8-302,13.8914,100.0,39.8107,16.60504,100.0,100.0,100.0
8-302,13.8914,100.0,39.8107,16.60504,19.9526,100.0,100.0
8-302,13.8914,100.0,32.05943333333334,16.60504,19.9526,100.0,100.0
8-302,13.8914,5.01187,32.05943333333334,16.60504,19.9526,100.0,100.0
8-302,17.7828,5.01187,28.1838,18.2563,19.9526,100.0,100.0
8-302,11.869273333333334,5.01187,28.1838,18.2563,19.9526,100.0,100.0
8-302,11.869273333333334,5.01187,35.935066666666664,18.2563,19.9526,100.0,100.0
8-302,11.869273333333334,5.01187,35.935066666666664,12.188600000000001,19.9526,100.0,100.0
8-302,11.869273333333334,5.01187,37.48532,12.188600000000001,19.9526,100.0,100.0
8-302,11.869273333333334,6.390263333333333,37.48532,12.188600000000001,19.9526,100.0,100.0
8-302,10.298876000000002,6.390263333333333,37.48532,12.188600000000001,19.9526,100.0,100.0
8-302,8.427895,7.07946,34.91343333333333,11.2202,19.9526,100.0,100.0
8-302,8.524818,7.07946,34.91343333333333,11.2202,19.9526,100.0,100.0
8-302,8.524818,7.07946,34.91343333333333,17.0418,19.9526,100.0,100.0
8-302,8.524818,7.07946,34.91343333333333,17.0418,21.575666666666667,100.0,100.0
8-302,8.524818,6.566199999999999,34.91343333333333,17.0418,21.575666666666667,100.0,100.0
8-302,9.113468333333332,6.566199999999999,34.91343333333333,17.0418,21.575666666666667,100.0,100.0
8-302,8.561031428571429,6.566199999999999,32.4648,17.0418,22.3872,100.0,100.0
8-302,8.66399,9.449435,25.1189,19.9526,22.3872,100.0,100.0
8-302,8.66399,9.449435,25.1189,19.9526,27.005000000000003,100.0,100.0
8-302,8.66399,9.449435,32.027166666666666,19.9526,27.005000000000003,100.0,100.0
8-302,8.66399,9.449435,32.027166666666666,19.9526,27.005000000000003,100.0,100.0
8-302,24.175214999999998,9.449435,35.4813,19.9526,27.005000000000003,100.0,100.0
