label,8-302-0,8-302-1,8-303-0,8-303-1,8-320-0,8-320-1,8-322-0,8-322-1,8-417-0
8-302,156.67483333333334,100.0,300.0,87.59842222222224,300.0,300.0,300.0,300.0,300.0
8-302,156.67483333333334,100.0,300.0,85.44457777777778,300.0,300.0,300.0,300.0,300.0
8-302,156.67483333333334,120.627,300.0,85.44457777777778,300.0,300.0,300.0,300.0,300.0
8-302,156.31199999999998,120.627,300.0,70.57516666666668,300.0,300.0,300.0,300.0,300.0
8-302,156.31199999999998,120.627,300.0,70.57516666666668,300.0,300.0,300.0,25.1189,300.0
8-302,170.39,120.627,300.0,65.9651125,300.0,300.0,300.0,25.1189,300.0
8-302,167.538,120.627,300.0,65.9651125,300.0,300.0,300.0,25.1189,300.0
8-302,159.541,120.627,300.0,88.62899999999999,300.0,300.0,300.0,25.1189,300.0
8-302,159.541,120.627,300.0,88.62899999999999,300.0,300.0,300.0,26.65135,300.0
8-302,179.1924,141.254,300.0,91.17677142857143,300.0,300.0,300.0,26.65135,300.0
8-302,179.1924,141.254,300.0,91.17677142857143,300.0,300.0,300.0,26.34486,300.0
8-302,179.1924,141.254,300.0,98.5148375,300.0,300.0,300.0,26.34486,300.0
8-302,160.2568,300.0,300.0,101.24084285714285,300.0,300.0,300.0,26.34486,300.0
8-302,139.93345714285715,300.0,300.0,109.76119999999999,300.0,300.0,300.0,26.65135,300.0
8-302,139.93345714285715,300.0,300.0,113.5116,300.0,300.0,300.0,26.65135,300.0
8-302,139.93345714285715,44.6684,300.0,113.5116,300.0,300.0,300.0,26.65135,300.0
8-302,131.05935555555556,44.6684,300.0,113.5116,300.0,300.0,300.0,26.65135,300.0
8-302,125.21327500000001,57.7315,300.0,122.05500000000002,300.0,300.0,300.0,26.65135,300.0
8-302,108.93671111111111,57.7315,300.0,122.05500000000002,300.0,300.0,300.0,26.65135,300.0
8-302,108.93671111111111,59.51956666666666,300.0,122.05500000000002,300.0,300.0,300.0,26.65135,300.0
8-302,106.82284,59.51956666666666,300.0,112.9465,300.0,300.0,300.0,25.1189,300.0
8-302,106.82284,60.413599999999995,300.0,112.9465,300.0,300.0,300.0,25.1189,300.0
8-302,96.52248888888889,62.7590888888889,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,93.1603222222222,62.7590888888889,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,90.7801125,61.90365555555555,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,90.59622222222222,61.90365555555555,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,89.46298571428572,64.0580625,300.0,112.202,300.0,300.0,300.0,300.0,300.0
8-302,88.0613875,64.0580625,300.0,112.202,300.0,300.0,300.0,300.0,300.0
8-302,86.84984999999999,63.0957,300.0,112.202,300.0,300.0,300.0,300.0,300.0
8-302,86.84984999999999,63.0957,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,86.84984999999999,55.33403333333333,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,85.36643999999998,55.33403333333333,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,83.74048888888889,53.7817,300.0,116.76566666666668,300.0,300.0,300.0,300.0,300.0
8-302,80.61285000000001,53.7817,300.0,116.76566666666668,300.0,300.0,300.0,300.0,300.0
8-302,80.61285000000001,53.7817,300.0,112.57425,300.0,300.0,300.0,300.0,300.0
8-302,80.61285000000001,53.046833333333325,300.0,112.57425,300.0,300.0,300.0,300.0,300.0
8-302,80.74396666666667,50.77467142857142,300.0,112.57425,300.0,300.0,300.0,300.0,300.0
8-302,79.64362,50.77467142857142,300.0,112.57425,300.0,300.0,300.0,300.0,300.0
8-302,78.59012222222222,48.72116666666667,300.0,110.862875,300.0,300.0,300.0,300.0,300.0
8-302,80.74396666666667,48.72116666666667,300.0,110.862875,300.0,300.0,300.0,300.0,300.0
8-302,80.74396666666667,52.14064285714286,300.0,110.862875,300.0,300.0,300.0,300.0,300.0
8-302,80.74396666666667,53.05030000000001,300.0,110.862875,300.0,300.0,300.0,300.0,300.0
8-302,79.696325,47.14564,300.0,110.67157142857143,300.0,300.0,300.0,300.0,300.0
8-302,94.3648888888889,47.14564,300.0,110.67157142857143,300.0,300.0,300.0,300.0,300.0
8-302,94.3648888888889,47.14564,300.0,131.165,300.0,300.0,300.0,300.0,300.0
8-302,94.3648888888889,54.14221666666666,300.0,131.165,300.0,300.0,300.0,300.0,300.0
8-302,98.65447499999999,55.44508181818182,300.0,132.04366666666667,300.0,300.0,300.0,300.0,300.0
8-302,98.65447499999999,55.44508181818182,300.0,138.655,300.0,300.0,300.0,300.0,300.0
8-302,98.65447499999999,54.09283333333334,300.0,138.655,300.0,300.0,300.0,300.0,300.0
8-302,98.92357999999999,54.09283333333334,300.0,138.655,300.0,300.0,300.0,300.0,300.0
8-302,100.75663,53.89817272727273,300.0,149.50633333333334,300.0,300.0,300.0,300.0,300.0
8-302,100.75663,53.89817272727273,300.0,157.40200000000002,300.0,300.0,300.0,300.0,300.0
8-302,100.75663,48.240863636363635,300.0,157.40200000000002,300.0,300.0,300.0,300.0,300.0
8-302,103.12594444444443,42.95324,300.0,157.40200000000002,300.0,300.0,300.0,300.0,300.0
8-302,110.38575,42.95324,300.0,157.40200000000002,300.0,300.0,300.0,300.0,300.0
8-302,110.38575,42.95324,300.0,143.54875,300.0,300.0,300.0,300.0,300.0
8-302,108.65479166666667,42.95324,300.0,143.54875,300.0,300.0,300.0,300.0,300.0
8-302,110.43021818181819,40.19251111111111,300.0,148.02685714285715,300.0,300.0,300.0,300.0,300.0
8-302,110.43021818181819,40.19251111111111,300.0,145.025875,300.0,300.0,300.0,300.0,300.0
8-302,111.41884545454546,40.19251111111111,300.0,145.025875,300.0,300.0,300.0,300.0,300.0
8-302,111.41884545454546,39.335927272727275,300.0,145.025875,300.0,300.0,300.0,300.0,300.0
