label,8-302-0,8-302-1,8-303-0,8-303-1,8-320-0,8-320-1,8-322-0,8-322-1,8-417-0
8-302,19.1904525,25.808357142857144,47.70752,34.6038,300.0,300.0,42.8,5.174937142857142,300.0
8-302,19.1904525,25.722175,47.70752,34.6038,300.0,300.0,42.8,5.174937142857142,300.0
8-302,19.1904525,25.722175,47.70752,34.6038,300.0,300.0,43.422799999999995,5.174937142857142,300.0
8-302,19.545646666666666,25.722175,47.70752,34.6038,300.0,300.0,43.422799999999995,5.174937142857142,300.0
8-302,18.84899,26.856371428571432,47.70752,34.6038,300.0,300.0,47.39355,4.823347142857143,300.0
8-302,18.84899,26.856371428571432,47.201,34.6038,300.0,300.0,47.39355,4.823347142857143,300.0
8-302,18.84899,26.635133333333332,50.31664,37.706779999999995,300.0,300.0,47.39355,4.823347142857143,300.0
8-302,19.743231428571427,26.635133333333332,50.31664,33.77655,300.0,300.0,47.39355,4.791926666666667,300.0
8-302,20.7983025,26.635133333333332,50.31664,33.77655,300.0,300.0,47.39355,4.791926666666667,300.0
8-302,20.7983025,26.635133333333332,50.31664,33.77655,300.0,300.0,47.39355,4.614241428571428,300.0
8-302,19.743231428571427,29.4624,50.31664,33.77655,300.0,300.0,47.39355,4.856235,300.0
8-302,18.5253275,29.4624,50.31664,33.77655,300.0,300.0,47.39355,4.856235,300.0
8-302,18.5253275,29.4624,50.31664,36.11114285714286,300.0,300.0,47.39355,4.856235,300.0
8-302,18.5253275,29.4624,50.31664,36.11114285714286,300.0,300.0,47.39355,4.614241428571428,300.0
8-302,16.65426,29.4624,50.31664,33.362925,300.0,300.0,47.39355,4.614241428571428,300.0
8-302,17.944551666666666,28.25862,54.02547499999999,31.747857142857146,300.0,300.0,47.39355,4.536379999999999,300.0
8-302,17.944551666666666,25.21551666666667,54.02547499999999,31.747857142857146,300.0,300.0,47.39355,4.536379999999999,300.0
8-302,16.98393,24.62186,54.02547499999999,31.747857142857146,300.0,300.0,47.39355,4.240848333333333,300.0
8-302,16.98393,24.62186,50.31663999999999,31.747857142857146,300.0,300.0,47.39355,4.240848333333333,300.0
8-302,18.32916666666667,23.731375,60.0499,28.522720000000003,300.0,300.0,38.1456,4.456562,300.0
8-302,16.98393,23.731375,60.0499,28.522720000000003,300.0,300.0,38.1456,4.456562,300.0
8-302,16.98393,23.731375,60.0499,28.522720000000003,300.0,300.0,38.1456,4.458275,300.0
8-302,16.98393,23.46254,60.0499,28.522720000000003,300.0,300.0,38.1456,4.458275,300.0
8-302,16.140742,21.422475,60.0499,26.123166666666673,300.0,300.0,38.1456,4.458275,300.0
8-302,16.776051666666667,21.422475,40.07485,28.522720000000003,300.0,300.0,38.1456,3.7612740000000002,300.0
8-302,16.776051666666667,21.422475,40.07485,28.522720000000003,300.0,300.0,38.1456,4.314305,300.0
8-302,16.776051666666667,21.422475,68.6809,28.522720000000003,300.0,300.0,38.1456,4.314305,300.0
8-302,16.776051666666667,21.1285,68.6809,28.522720000000003,300.0,300.0,38.1456,4.314305,300.0
8-302,15.653822,18.10472,68.6809,28.522720000000003,300.0,300.0,31.6228,4.314305,300.0
8-302,15.653822,18.10472,60.381,28.522720000000003,300.0,300.0,31.6228,4.314305,300.0
8-302,15.653822,18.10472,60.381,28.522720000000003,300.0,300.0,31.6228,4.14973,300.0
8-302,15.653822,18.10472,60.381,28.522720000000003,300.0,300.0,31.6228,3.9833112500000003,300.0
