label,8-302-0,8-302-1,8-303-0,8-303-1,8-320-0,8-320-1,8-322-0,8-322-1,8-417-0
8-302,146.92666666666665,100.0,300.0,76.319725,300.0,300.0,300.0,300.0,300.0
8-302,146.92666666666665,100.0,300.0,76.94234,300.0,300.0,300.0,300.0,300.0
8-302,146.92666666666665,120.627,300.0,76.94234,300.0,300.0,300.0,300.0,300.0
8-302,170.39,120.627,300.0,64.14505,300.0,300.0,300.0,300.0,300.0
8-302,170.39,120.627,300.0,64.14505,300.0,300.0,300.0,25.1189,300.0
8-302,141.254,120.627,300.0,67.785175,300.0,300.0,300.0,25.1189,300.0
8-302,159.541,120.627,300.0,67.785175,300.0,300.0,300.0,25.1189,300.0
8-302,159.541,141.254,300.0,89.708775,300.0,300.0,300.0,25.1189,300.0
8-302,159.541,141.254,300.0,89.708775,300.0,300.0,300.0,26.65135,300.0
8-302,188.67700000000002,300.0,300.0,93.13409999999999,300.0,300.0,300.0,26.65135,300.0
8-302,188.67700000000002,300.0,300.0,93.13409999999999,300.0,300.0,300.0,26.140533333333334,300.0
8-302,188.67700000000002,300.0,300.0,94.85057499999999,300.0,300.0,300.0,26.140533333333334,300.0
8-302,163.18533333333335,300.0,300.0,109.76119999999999,300.0,300.0,300.0,26.65135,300.0
8-302,133.6177,300.0,300.0,129.24450000000002,300.0,300.0,300.0,26.65135,300.0
8-302,133.6177,300.0,300.0,128.12733333333335,300.0,300.0,300.0,26.65135,300.0
8-302,133.6177,44.6684,300.0,128.12733333333335,300.0,300.0,300.0,26.65135,300.0
8-302,125.21327500000001,44.6684,300.0,128.12733333333335,300.0,300.0,300.0,26.65135,300.0
8-302,125.21327500000001,57.7315,300.0,112.9465,300.0,300.0,300.0,25.1189,300.0
8-302,117.99564000000001,57.7315,300.0,112.9465,300.0,300.0,300.0,25.1189,300.0
8-302,117.99564000000001,59.51956666666666,300.0,112.9465,300.0,300.0,300.0,25.1189,300.0
8-302,98.09043999999999,59.51956666666666,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,98.09043999999999,60.413599999999995,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,94.56255,60.950019999999995,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,91.53659999999999,60.950019999999995,300.0,125.893,300.0,300.0,300.0,300.0,300.0
8-302,89.5193,64.63548,300.0,300.0,300.0,300.0,300.0,300.0,300.0
8-302,89.42075,64.63548,300.0,300.0,300.0,300.0,300.0,300.0,300.0
8-302,89.5193,63.0957,300.0,112.202,300.0,300.0,300.0,300.0,300.0
8-302,89.42075,63.0957,300.0,112.202,300.0,300.0,300.0,300.0,300.0
8-302,84.27895,63.0957,300.0,112.202,300.0,300.0,300.0,300.0,300.0
8-302,84.27895,63.0957,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,84.27895,55.33403333333333,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,83.30972,55.33403333333333,300.0,119.0475,300.0,300.0,300.0,300.0,300.0
8-302,84.27895,51.453199999999995,300.0,116.76566666666668,300.0,300.0,300.0,300.0,300.0
8-302,81.58207999999999,51.453199999999995,300.0,116.76566666666668,300.0,300.0,300.0,300.0,300.0
