label,8-302-0,8-302-1,8-303-0,8-303-1,8-320-0,8-320-1,8-322-0,8-322-1,8-417-0
8-302,13.950375000000001,16.379550000000002,72.57752500000001,34.6038,300.0,300.0,44.6684,4.437614,300.0
8-302,13.950375000000001,15.928720000000002,72.57752500000001,34.6038,300.0,300.0,44.6684,4.437614,300.0
8-302,16.867925,14.92275,54.8057,41.42993333333333,300.0,300.0,44.6684,3.7771525,300.0
8-302,16.867925,14.92275,60.962475,41.42993333333333,300.0,300.0,44.6684,3.7771525,300.0
8-302,16.867925,15.107980000000001,60.962475,41.42993333333333,300.0,300.0,44.6684,3.7771525,300.0
8-302,14.910231999999999,16.384975,69.45620000000001,41.42993333333333,300.0,300.0,44.6684,3.98211,300.0
8-302,14.910231999999999,15.0866,69.45620000000001,41.42993333333333,300.0,300.0,300.0,4.563975,300.0
8-302,14.910231999999999,15.0866,69.45620000000001,41.42993333333333,300.0,300.0,39.8107,4.563975,300.0
8-302,35.967526666666664,15.0866,69.45620000000001,41.42993333333333,300.0,300.0,39.8107,4.563975,300.0
8-302,41.161032,14.187866666666666,59.62175,42.239549999999994,300.0,300.0,39.8107,300.0,300.0
8-302,41.161032,12.8690275,59.62175,42.239549999999994,300.0,300.0,39.8107,300.0,300.0
8-302,41.161032,12.8690275,59.62175,42.239549999999994,300.0,300.0,39.8107,5.01187,300.0
8-302,41.161032,12.539261999999999,59.62175,42.239549999999994,300.0,300.0,39.8107,5.01187,300.0
8-302,41.161032,11.934803333333333,59.62175,44.6684,300.0,300.0,39.8107,5.01187,300.0
8-302,41.161032,11.934803333333333,59.62175,44.6684,300.0,300.0,39.8107,4.28,300.0
8-302,41.161032,11.934803333333333,59.62175,44.6684,300.0,300.0,42.239549999999994,4.28,300.0
8-302,48.95129,11.496683999999998,79.4328,300.0,300.0,300.0,42.239549999999994,4.28,300.0
8-302,48.95129,10.76048,79.4328,300.0,300.0,300.0,42.239549999999994,4.28,300.0
8-302,48.95129,10.76048,79.4328,15.8489,300.0,300.0,42.239549999999994,4.28,300.0
8-302,54.72745333333334,9.989029999999998,79.4328,15.8489,300.0,300.0,42.239549999999994,4.28,300.0
8-302,55.70096666666666,9.989029999999998,79.4328,15.8489,300.0,300.0,42.239549999999994,4.28,300.0
8-302,12.92445,9.468976,79.4328,14.219100000000001,300.0,300.0,44.6684,4.28,300.0
8-302,10.286923333333334,9.468976,79.4328,14.219100000000001,300.0,300.0,44.6684,4.28,300.0
8-302,10.286923333333334,9.214693333333333,79.4328,14.219100000000001,300.0,300.0,44.6684,4.28,300.0
8-302,10.286923333333334,9.214693333333333,59.62175,14.219100000000001,300.0,300.0,44.6684,4.28,300.0
8-302,10.286923333333334,9.214693333333333,59.62175,14.219100000000001,300.0,300.0,44.6684,4.34228,300.0
8-302,10.286923333333334,9.214693333333333,54.6373,14.219100000000001,300.0,300.0,44.6684,4.34228,300.0
8-302,10.286923333333334,8.909659999999999,54.6373,14.219100000000001,300.0,300.0,44.6684,4.34228,300.0
8-302,10.286923333333334,8.909659999999999,54.6373,14.219100000000001,300.0,300.0,92.96119999999999,4.34228,300.0
8-302,10.286923333333334,8.909659999999999,54.6373,16.130266666666667,300.0,300.0,92.96119999999999,4.34228,300.0
8-302,8.968160000000001,8.909659999999999,54.6373,16.130266666666667,300.0,300.0,92.96119999999999,4.34228,300.0
8-302,6.67458,8.771198571428572,54.6373,16.130266666666667,300.0,300.0,92.96119999999999,4.007485,300.0
8-302,6.67458,8.771198571428572,54.6373,17.694499999999998,300.0,300.0,92.96119999999999,4.007485,300.0
8-302,7.2340625,8.771198571428572,54.6373,17.694499999999998,300.0,300.0,92.96119999999999,4.007485,300.0
8-302,12.11181,8.363031666666666,54.6373,17.694499999999998,300.0,300.0,92.96119999999999,4.007485,300.0
8-302,11.759841666666667,8.253136,54.6373,17.694499999999998,300.0,300.0,141.254,4.46684,300.0
8-302,11.759841666666667,8.4259,42.239549999999994,18.3097,300.0,300.0,141.254,4.46684,300.0
8-302,12.11181,7.65534,44.6684,21.1699,300.0,300.0,141.254,300.0,300.0
8-302,12.11181,7.65534,44.6684,18.3097,300.0,300.0,141.254,300.0,300.0
8-302,12.111810000000002,7.94328,300.0,17.48825,300.0,300.0,300.0,300.0,300.0
8-302,12.111810000000002,8.628853333333334,300.0,17.48825,300.0,300.0,300.0,300.0,300.0
8-302,12.111810000000002,8.628853333333334,300.0,17.48825,300.0,300.0,100.0,300.0,300.0
8-302,12.111810000000002,8.628853333333334,300.0,17.48825,300.0,300.0,100.0,5.01187,300.0
8-302,12.111810000000002,8.628853333333334,300.0,15.855266666666667,300.0,300.0,100.0,5.01187,300.0
8-302,12.911635,8.97164,44.6684,12.5893,300.0,300.0,100.0,5.01187,300.0
8-302,12.911635,8.97164,44.6684,13.101333333333335,300.0,300.0,100.0,5.01187,300.0
8-302,6.67458,8.97164,44.6684,12.973325,300.0,300.0,100.0,5.01187,300.0
8-302,6.67458,8.628853333333334,44.6684,12.973325,300.0,300.0,100.0,5.01187,300.0
8-302,5.01187,8.340913333333335,44.6684,12.973325,300.0,300.0,100.0,5.01187,300.0
8-302,5.01187,8.340913333333335,44.6684,12.89652,300.0,300.0,100.0,5.01187,300.0
8-302,5.01187,8.340913333333335,44.6684,12.89652,300.0,300.0,100.0,5.01187,300.0
