label,id,timestamp,ble_id,place,proxi,detector,batt
8-303,395493771,1716276119,15155,8-303,14.1254,0,0
8-303,395493772,1716276119,15158,8-303,19.9526,0,0
8-303,395493773,1716276119,15155,8-302,19.9526,1,0
8-303,395493774,1716276121,15158,8-303,3.98107,2,0
8-303,395493776,1716276123,15164,8-302,50.1187,0,0
8-303,395493778,1716276123,15164,8-303,3.98107,2,0
8-303,395493785,1716276125,15159,8-303,15.8489,1,0
8-303,395493786,1716276125,15159,8-302,31.6228,1,0
8-303,395493790,1716276127,15155,8-303,3.98107,2,0
8-303,395493791,1716276127,15155,8-320,39.8107,1,0
8-303,395493792,1716276127,15159,8-303,4.46684,2,0
8-303,395493793,1716276127,15159,8-320,56.2341,1,0
8-303,395493794,1716276127,15155,8-303,8.91251,0,0
8-303,395493795,1716276127,15158,8-303,7.94328,0,0
8-303,395493797,1716276128,15155,8-303,2.51189,1,0
8-303,395493798,1716276128,15158,8-303,3.16228,1,0
8-303,395493803,1716276131,15164,8-302,39.8107,0,0
8-303,395493806,1716276132,15164,8-303,3.98107,2,0
8-303,395493807,1716276132,15164,8-303,50.1187,0,0
8-303,395493809,1716276132,15164,8-303,3.98107,1,0
8-303,395493813,1716276134,15159,8-302,44.6684,1,0
8-303,395493814,1716276134,15159,8-303,19.9526,0,0
8-303,395493815,1716276134,15159,8-303,4.46684,2,0
8-303,395493820,1716276136,15155,8-303,28.1838,0,0
8-303,395493828,1716276140,15164,8-303,44.6684,0,0
8-303,395493830,1716276140,15164,8-303,5.62341,1,0
8-303,395493834,1716276142,15155,8-320,15.8489,1,0
8-303,395493837,1716276142,15155,8-303,12.5893,0,0
8-303,395493838,1716276142,15159,8-303,19.9526,0,0
8-303,395493839,1716276142,15155,8-303,3.16228,1,0
8-303,395493840,1716276143,15159,8-303,14.1254,1,0
8-303,395493841,1716276143,15155,8-303,2.81838,2,0
8-303,395493842,1716276143,15159,8-303,5.01187,2,0
8-303,395493848,1716276147,15164,8-303,44.6684,0,0
8-303,395493849,1716276147,15164,8-303,2.51189,2,0
8-303,395493851,1716276148,15164,8-302,56.2341,0,0
8-303,395493855,1716276150,15159,8-302,44.6684,1,0
8-303,395493857,1716276151,15159,8-303,17.7828,0,0
8-303,395493858,1716276151,15159,8-303,4.46684,2,0
8-303,395493860,1716276151,15158,8-303,1.99526,2,0
8-303,395493864,1716276153,15158,8-303,19.9526,0,0
8-303,395493870,1716276157,15159,8-303,14.1254,2,0
8-303,395493872,1716276159,15155,8-302,44.6684,1,0
8-303,395493873,1716276159,15155,8-303,28.1838,0,0
8-303,395493874,1716276159,15158,8-303,8.91251,0,0
8-303,395493875,1716276159,15155,8-303,3.16228,1,0
8-303,395493876,1716276159,15155,8-303,3.98107,2,0
8-303,395493877,1716276159,15158,8-303,1.25892,2,0
8-303,395493882,1716276163,15164,8-320,31.6228,1,0
8-303,395493883,1716276163,15164,8-302,17.7828,1,0
8-303,395493885,1716276163,15164,8-303,5.62341,0,0
8-303,395493887,1716276164,15164,8-303,5.01187,1,0
8-303,395493889,1716276164,15164,8-303,3.54813,2,0
8-303,395493891,1716276164,15164,8-302,50.1187,0,0
8-303,395493893,1716276165,15159,8-302,63.0957,1,0
8-303,395493894,1716276165,15159,8-303,19.9526,0,0
8-303,395493895,1716276166,15159,8-303,17.7828,1,0
8-303,395493896,1716276166,15159,8-303,4.46684,2,0
8-303,395493998,1716276203,15164,8-303,6.30957,0,0
8-303,395493999,1716276204,15164,8-303,4.46684,1,0
8-303,395494001,1716276204,15164,8-303,3.98107,2,0
8-303,395494005,1716276206,15159,8-303,15.8489,1,0
8-303,395494007,1716276206,15155,8-303,3.54813,2,0
8-303,395494008,1716276207,15155,8-302,17.7828,1,0
8-303,395494011,1716276207,15155,8-302,70.7946,0,0
8-303,395494013,1716276208,15155,8-303,10.0,0,0
8-303,395494014,1716276208,15158,8-303,25.1189,0,0
8-303,395494016,1716276208,15155,8-303,2.51189,1,0
8-303,395494028,1716276214,15159,8-303,22.3872,0,0
8-303,395494031,1716276215,15159,8-303,15.8489,2,0
8-303,395494033,1716276216,15155,8-320,100.0,0,0
8-303,395494035,1716276216,15158,8-303,19.9526,0,0
8-303,395494036,1716276216,15158,8-303,6.30957,1,0
8-303,395494043,1716276220,15164,8-320,28.1838,1,0
8-303,395494051,1716276223,15158,8-303,1.99526,2,0
8-303,395494052,1716276224,15158,8-302,56.2341,1,0
8-303,395494055,1716276224,15158,8-320,63.0957,1,0
8-303,395494057,1716276224,15158,8-303,25.1189,0,0
8-303,395494059,1716276225,15158,8-303,10.0,1,0
8-303,395494065,1716276227,15164,8-303,4.46684,1,0
8-303,395494069,1716276231,15155,8-303,1.99526,0,0
8-303,395494071,1716276231,15158,8-303,5.62341,1,0
8-303,395494073,1716276232,15164,8-320,31.6228,1,0
8-303,395494075,1716276232,15155,8-303,14.1254,2,0
8-303,395494077,1716276232,15158,8-303,5.01187,2,0
8-303,395494078,1716276232,15155,8-302,56.2341,1,0
8-303,395494079,1716276232,15158,8-302,15.8489,1,0
8-303,395494085,1716276236,15164,8-303,3.16228,1,0
8-303,395494090,1716276238,15159,8-303,11.2202,1,0
8-303,395494095,1716276238,15159,8-303,5.01187,2,0
8-303,395494096,1716276238,15155,8-302,22.3872,1,0
8-303,395494097,1716276239,15155,8-303,10.0,0,0
8-303,395494098,1716276239,15158,8-303,8.91251,0,0
8-303,395494100,1716276240,15155,8-303,11.2202,1,0
8-303,395494103,1716276241,15158,8-303,1.99526,2,0
8-303,395494107,1716276244,15164,8-303,44.6684,0,0
8-303,395494109,1716276244,15164,8-303,5.01187,1,0
8-303,395494111,1716276245,15164,8-320,70.7946,0,0
8-303,395494113,1716276245,15164,8-320,31.6228,1,0
8-303,395494116,1716276246,15159,8-303,19.9526,0,0
8-303,395494118,1716276247,15155,8-302,19.9526,1,0
8-303,395494119,1716276247,15159,8-302,35.4813,1,0
8-303,395494121,1716276247,15155,8-303,7.94328,2,0
8-303,395494122,1716276247,15159,8-303,7.07946,2,0
8-303,395494123,1716276248,15158,8-303,8.91251,0,0
8-303,395494128,1716276251,15164,8-303,3.16228,2,0
8-303,395494129,1716276252,15164,8-303,10.0,0,0
8-303,395494134,1716276254,15155,8-303,8.91251,0,0
8-303,395494135,1716276254,15159,8-303,22.3872,0,0
8-303,395494137,1716276255,15159,8-303,8.91251,1,0
8-303,395494138,1716276255,15155,8-302,100.0,0,0
8-303,395494141,1716276255,15155,8-303,8.91251,2,0
8-303,395494142,1716276255,15158,8-303,3.54813,2,0
8-303,395494143,1716276256,15158,8-303,44.6684,0,0
8-303,395494145,1716276257,15158,8-303,3.98107,1,0
8-303,395494150,1716276259,15164,8-303,0.891251,1,0
8-303,395494152,1716276259,15164,8-320,70.7946,0,0
8-303,395494154,1716276259,15164,8-320,56.2341,1,0
8-303,395494156,1716276260,15164,8-303,10.0,2,0
8-303,395494160,1716276263,15155,8-303,7.07946,0,0
8-303,395494165,1716276264,15158,8-303,7.07946,2,0
8-303,395494177,1716276270,15155,8-303,7.07946,2,0
8-303,395494178,1716276271,15158,8-302,44.6684,0,0
8-303,395494179,1716276271,15155,8-303,7.94328,0,0
8-303,395494180,1716276271,15158,8-303,14.1254,0,0
8-303,395494182,1716276271,15155,8-302,50.1187,1,0
8-303,395494183,1716276271,15158,8-302,31.6228,1,0
8-303,395494185,1716276273,15158,8-303,1.58489,2,0
8-303,395494189,1716276275,15164,8-302,63.0957,0,0
8-303,395494190,1716276275,15164,8-303,44.6684,0,0
8-303,395494192,1716276276,15164,8-303,0.891251,1,0
8-303,395494193,1716276276,15164,8-302,19.9526,1,0
8-303,395494195,1716276277,15159,8-303,7.07946,0,0
8-303,395494199,1716276279,15155,8-303,6.30957,2,0
8-303,395494200,1716276279,15159,8-303,6.30957,2,0
8-303,395494201,1716276280,15155,8-303,8.91251,0,0
8-303,395494203,1716276280,15155,8-303,5.62341,1,0
8-303,395494204,1716276280,15155,8-302,25.1189,1,0
8-303,395494212,1716276284,15164,8-302,44.6684,0,0
8-303,395494215,1716276286,15159,8-303,15.8489,2,0
8-303,395494217,1716276286,15159,8-303,7.07946,0,0
8-303,395494219,1716276286,15159,8-303,17.7828,1,0
8-303,395494343,1716276323,15164,8-302,70.7946,0,0
8-303,395494345,1716276324,15164,8-303,12.5893,0,0
8-303,395494348,1716276326,15155,8-303,12.5893,0,0
8-303,395494349,1716276326,15159,8-303,11.2202,0,0
8-303,395494351,1716276327,15155,8-320,89.1251,1,0
8-303,395494354,1716276327,15155,8-303,8.91251,2,0
8-303,395494355,1716276327,15155,8-303,15.8489,1,0
8-303,395494356,1716276327,15159,8-303,15.8489,2,0
8-303,395494358,1716276327,15158,8-302,44.6684,0,0
8-303,395494359,1716276328,15155,8-302,28.1838,1,0
8-303,395494360,1716276328,15158,8-303,15.8489,0,0
8-303,395494362,1716276329,15158,8-320,63.0957,1,0
8-303,395494368,1716276331,15164,8-303,2.51189,1,0
8-303,395494369,1716276332,15164,8-302,44.6684,1,0
8-303,395494371,1716276333,15164,8-303,7.94328,0,0
8-303,395494377,1716276335,15155,8-303,11.2202,0,0
8-303,395494378,1716276335,15159,8-303,10.0,0,0
8-303,395494380,1716276335,15159,8-320,100.0,1,0
8-303,395494382,1716276335,15158,8-302,39.8107,0,0
8-303,395494384,1716276335,15158,8-303,3.98107,2,0
8-303,395494386,1716276336,15155,8-303,15.8489,1,0
8-303,395494389,1716276337,15158,8-303,2.81838,0,0
8-303,395494395,1716276339,15164,8-320,56.2341,1,0
8-303,395494397,1716276340,15164,8-302,79.4328,0,0
8-303,395494399,1716276340,15164,8-303,7.94328,2,0
8-303,395494401,1716276340,15164,8-303,0.891251,1,0
8-303,395494402,1716276341,15164,8-302,19.9526,1,0
8-303,395494406,1716276343,15159,8-303,11.2202,0,0
8-303,395494407,1716276343,15158,8-303,2.81838,0,0
8-303,395494412,1716276345,15158,8-302,31.6228,1,0
8-303,395494416,1716276348,15164,8-303,39.8107,0,0
8-303,395494419,1716276348,15164,8-320,39.8107,1,0
8-303,395494422,1716276348,15164,8-303,7.94328,2,0
8-303,395494423,1716276348,15164,8-303,0.794328,1,0
8-303,395494424,1716276350,15159,8-303,6.30957,0,0
8-303,395494427,1716276350,15155,8-303,7.07946,2,0
8-303,395494428,1716276351,15155,8-302,19.9526,1,0
8-303,395494430,1716276352,15155,8-303,7.94328,0,0
8-303,395494431,1716276352,15158,8-303,15.8489,0,0
8-303,395494433,1716276352,15155,8-302,125.893,0,0
8-303,395494434,1716276352,15158,8-320,63.0957,1,0
8-303,395494435,1716276352,15158,8-302,56.2341,0,0
8-303,395494436,1716276353,15158,8-303,2.81838,1,0
8-303,395494439,1716276355,15164,8-303,3.16228,2,0
8-303,395494440,1716276355,15164,8-302,39.8107,1,0
8-303,395494442,1716276356,15164,8-303,10.0,0,0
8-303,395494449,1716276359,15155,8-303,7.07946,0,0
8-303,395494450,1716276359,15159,8-303,11.2202,0,0
8-303,395494452,1716276359,15155,8-303,7.94328,2,0
8-303,395494453,1716276359,15159,8-303,6.30957,2,0
8-303,395494455,1716276360,15158,8-302,56.2341,0,0
8-303,395494471,1716276367,15155,8-303,8.91251,0,0
8-303,395494472,1716276367,15155,8-303,15.8489,1,0
8-303,395494474,1716276368,15155,8-303,6.30957,2,0
8-303,395494480,1716276371,15164,8-320,25.1189,1,0
8-303,395494481,1716276371,15164,8-303,8.91251,0,0
8-303,395494482,1716276372,15164,8-302,28.1838,1,0
8-303,395494484,1716276372,15164,8-303,2.81838,2,0
8-303,395494489,1716276374,15155,8-303,6.30957,2,0
8-303,395494492,1716276375,15155,8-320,31.6228,1,0
8-303,395494493,1716276375,15158,8-320,39.8107,1,0
8-303,395494494,1716276376,15155,8-303,8.91251,0,0
8-303,395494495,1716276376,15158,8-303,14.1254,0,0
8-303,395494497,1716276376,15155,8-303,15.8489,1,0
8-303,395494498,1716276376,15158,8-303,2.81838,1,0
8-303,395494499,1716276376,15155,8-302,31.6228,1,0
8-303,395494502,1716276377,15158,8-302,39.8107,0,0
8-303,395494505,1716276379,15164,8-302,79.4328,0,0
8-303,395494507,1716276380,15164,8-320,28.1838,1,0
8-303,395494508,1716276380,15164,8-303,10.0,0,0
8-303,395494509,1716276380,15164,8-303,1.99526,1,0
8-303,395494510,1716276380,15164,8-302,35.4813,1,0
8-303,395494512,1716276381,15164,8-303,3.16228,2,0
8-303,395494515,1716276382,15159,8-303,11.2202,0,0
8-303,395494517,1716276382,15159,8-303,56.2341,1,0
8-303,395494518,1716276383,15155,8-303,6.30957,2,0
8-303,395494520,1716276383,15158,8-302,39.8107,0,0
8-303,395494521,1716276384,15155,8-303,11.2202,0,0
8-303,395494527,1716276387,15164,8-303,2.81838,2,0
8-303,395494528,1716276388,15164,8-320,35.4813,1,0
8-303,395494529,1716276389,15164,8-302,39.8107,1,0
8-303,395494532,1716276390,15159,8-303,10.0,0,0
8-303,395494533,1716276391,15159,8-303,7.94328,1,0
8-303,395494536,1716276391,15159,8-303,6.30957,2,0
8-303,395494537,1716276391,15158,8-303,1.58489,2,0
8-303,395494539,1716276392,15158,8-303,3.16228,0,0
8-303,395494541,1716276393,15158,8-303,2.81838,1,0
8-303,395494542,1716276393,15158,8-302,31.6228,1,0
8-303,395494550,1716276396,15164,8-320,31.6228,1,0
8-303,395494551,1716276396,15164,8-303,10.0,0,0
8-303,395494554,1716276398,15159,8-303,7.07946,2,0
8-303,395494557,1716276399,15159,8-320,100.0,1,0
8-303,395494558,1716276399,15155,8-303,10.0,0,0
8-303,395494559,1716276399,15159,8-303,10.0,0,0
8-303,395494561,1716276399,15159,8-303,12.5893,1,0
8-303,395494562,1716276399,15159,8-302,35.4813,1,0
8-303,395494564,1716276400,15158,8-302,50.1187,0,0
8-303,395494566,1716276400,15158,8-303,1.58489,2,0
8-303,395494568,1716276401,15158,8-303,14.1254,0,0
8-303,395494572,1716276403,15164,8-320,35.4813,1,0
8-303,395494573,1716276403,15164,8-303,2.51189,1,0
8-303,395494575,1716276404,15164,8-302,112.202,0,0
8-303,395494579,1716276405,15159,8-302,56.2341,1,0
8-303,395494581,1716276406,15159,8-303,7.94328,1,0
8-303,395494583,1716276406,15155,8-302,112.202,0,0
8-303,395494584,1716276406,15159,8-302,112.202,0,0
8-303,395494586,1716276406,15155,8-303,6.30957,2,0
8-303,395494587,1716276406,15159,8-303,6.30957,2,0
8-303,395494588,1716276407,15155,8-303,7.07946,0,0
8-303,395494589,1716276407,15159,8-303,7.07946,0,0
8-303,395494591,1716276407,15155,8-320,31.6228,1,0
8-303,395494697,1716276443,15164,8-320,100.0,0,0
8-303,395494698,1716276443,15164,8-303,3.16228,2,0
8-303,395494699,1716276443,15164,8-320,35.4813,1,0
8-303,395494700,1716276443,15164,8-303,35.4813,0,0
8-303,395494701,1716276443,15164,8-302,25.1189,1,0
8-303,395494702,1716276444,15164,8-303,0.891251,1,0
8-303,395494703,1716276444,15164,8-302,56.2341,0,0
8-303,395494706,1716276446,15159,8-303,7.94328,1,0
8-303,395494707,1716276447,15155,8-303,11.2202,0,0
8-303,395494709,1716276447,15155,8-302,19.9526,1,0
8-303,395494711,1716276447,15159,8-303,7.94328,0,0
8-303,395494712,1716276447,15155,8-303,6.30957,2,0
8-303,395494713,1716276447,15159,8-302,70.7946,1,0
8-303,395494714,1716276447,15159,8-303,6.30957,2,0
8-303,395494716,1716276448,15158,8-303,2.81838,1,0
8-303,395494717,1716276448,15158,8-302,70.7946,0,0
8-303,395494721,1716276451,15164,8-320,63.0957,0,0
8-303,395494723,1716276452,15164,8-320,28.1838,1,0
8-303,395494726,1716276452,15164,8-302,63.0957,0,0
8-303,395494727,1716276452,15164,8-303,0.794328,1,0
8-303,395494732,1716276454,15159,8-303,7.94328,0,0
8-303,395494734,1716276454,15159,8-303,6.30957,2,0
8-303,395494736,1716276454,15159,8-303,7.07946,1,0
8-303,395494739,1716276456,15158,8-303,14.1254,0,0
8-303,395494740,1716276456,15158,8-302,44.6684,1,0
8-303,395494742,1716276456,15155,8-303,7.07946,2,0
8-303,395494743,1716276456,15158,8-303,1.58489,2,0
8-303,395494744,1716276456,15158,8-302,89.1251,0,0
8-303,395494754,1716276463,15155,8-302,112.202,0,0
8-303,395494756,1716276463,15155,8-303,4.46684,1,0
8-303,395494757,1716276463,15159,8-303,7.94328,1,0
8-303,395494762,1716276464,15155,8-302,35.4813,1,0
8-303,395494763,1716276464,15155,8-303,11.2202,0,0
8-303,395494770,1716276467,15164,8-303,7.94328,2,0
8-303,395494772,1716276467,15164,8-303,1.99526,1,0
8-303,395494775,1716276468,15164,8-303,31.6228,0,0
8-303,395494782,1716276471,15155,8-302,19.9526,1,0
8-303,395494783,1716276471,15155,8-303,7.94328,0,0
8-303,395494784,1716276471,15159,8-302,35.4813,1,0
8-303,395494785,1716276471,15159,8-303,7.07946,0,0
8-303,395494787,1716276471,15155,8-303,7.94328,2,0
8-303,395494788,1716276471,15159,8-303,7.07946,2,0
8-303,395494790,1716276472,15155,8-303,15.8489,1,0
8-303,395494793,1716276473,15158,8-320,50.1187,1,0
8-303,395494794,1716276473,15158,8-303,3.54813,0,0
8-303,395494799,1716276475,15164,8-302,79.4328,0,0
8-303,395494801,1716276476,15164,8-303,1.77828,1,0
8-303,395494805,1716276478,15159,8-303,17.7828,2,0
8-303,395494808,1716276479,15159,8-303,10.0,0,0
8-303,395494809,1716276479,15159,8-302,70.7946,0,0
8-303,395494818,1716276483,15164,8-320,56.2341,1,0
8-303,395494819,1716276483,15164,8-303,10.0,0,0
8-303,395494820,1716276483,15164,8-302,50.1187,0,0
8-303,395494821,1716276484,15164,8-303,7.94328,2,0
8-303,395494822,1716276487,15159,8-302,35.4813,1,0
8-303,395494823,1716276487,15155,8-303,7.94328,0,0
8-303,395494825,1716276489,15158,8-303,4.46684,1,0
8-303,395494831,1716276491,15164,8-303,2.81838,1,0
8-303,395494832,1716276491,15164,8-320,31.6228,1,0
8-303,395494833,1716276492,15164,8-303,39.8107,0,0
8-303,395494835,1716276493,15164,8-303,3.16228,2,0
8-303,395494838,1716276494,15159,8-320,89.1251,1,0
8-303,395494840,1716276494,15159,8-303,10.0,0,0
8-303,395494842,1716276495,15155,8-303,6.30957,2,0
8-303,395494843,1716276495,15159,8-303,7.07946,2,0
8-303,395494845,1716276495,15159,8-303,11.2202,1,0
8-303,395494846,1716276495,15159,8-302,28.1838,1,0
8-303,395494856,1716276499,15164,8-303,7.94328,2,0
8-303,395494858,1716276500,15164,8-303,0.891251,1,0
8-303,395494860,1716276500,15164,8-302,63.0957,1,0
8-303,395494861,1716276500,15164,8-302,56.2341,0,0
8-303,395494863,1716276500,15164,8-320,70.7946,1,0
8-303,395494865,1716276500,15164,8-303,35.4813,0,0
8-303,395494869,1716276502,15159,8-303,14.1254,1,0
8-303,395494872,1716276502,15155,8-303,7.07946,0,0
8-303,395494873,1716276502,15159,8-303,12.5893,0,0
8-303,395494876,1716276504,15155,8-303,7.94328,2,0
8-303,395494878,1716276504,15155,8-303,17.7828,1,0
8-303,395494879,1716276504,15155,8-302,19.9526,1,0
8-303,395494880,1716276504,15158,8-303,3.54813,1,0
8-303,395494882,1716276505,15158,8-303,3.54813,0,0
8-303,395494889,1716276507,15164,8-320,79.4328,0,0
8-303,395494891,1716276508,15164,8-303,7.07946,2,0
8-303,395494894,1716276509,15164,8-320,89.1251,1,0
8-303,395494897,1716276510,15159,8-303,14.1254,1,0
8-303,395494899,1716276511,15155,8-320,28.1838,1,0
8-303,395494900,1716276511,15155,8-303,11.2202,0,0
8-303,395494904,1716276512,15158,8-303,1.58489,2,0
8-303,395494905,1716276512,15158,8-302,56.2341,0,0
8-303,395494907,1716276512,15158,8-303,2.81838,1,0
8-303,395494909,1716276513,15158,8-320,39.8107,1,0
8-303,395494913,1716276515,15164,8-320,35.4813,1,0
8-303,395494917,1716276517,15164,8-303,3.16228,2,0
8-303,395494920,1716276519,15155,8-303,7.07946,2,0
8-303,395494922,1716276519,15155,8-303,17.7828,1,0
8-303,395494924,1716276519,15155,8-303,7.94328,0,0
8-303,395494925,1716276519,15159,8-303,11.2202,0,0
8-303,395494927,1716276520,15158,8-302,44.6684,1,0
8-303,395494928,1716276521,15158,8-302,63.0957,0,0
8-303,395494930,1716276521,15158,8-303,3.98107,2,0
8-303,395494931,1716276521,15158,8-303,3.16228,1,0
8-303,395494934,1716276523,15164,8-303,3.16228,2,0
8-303,395494937,1716276523,15164,8-303,2.51189,1,0
8-303,395494938,1716276523,15164,8-303,44.6684,0,0
8-303,395494939,1716276524,15164,8-320,112.202,0,0
8-303,395494940,1716276525,15164,8-302,44.6684,1,0
8-303,395494941,1716276525,15164,8-302,56.2341,0,0
8-303,395494944,1716276526,15159,8-303,7.94328,0,0
8-303,395494946,1716276526,15159,8-320,100.0,1,0
8-303,395494947,1716276527,15155,8-302,44.6684,1,0
8-303,395494948,1716276527,15159,8-302,56.2341,1,0
8-303,395495062,1716276566,15159,8-303,35.4813,0,0
8-303,395495063,1716276566,15159,8-302,44.6684,0,0
8-303,395495064,1716276567,15159,8-302,22.3872,1,0
8-303,395495066,1716276568,15155,8-303,31.6228,0,0
8-303,395495067,1716276568,15158,8-303,7.94328,0,0
8-303,395495070,1716276568,15155,8-303,11.2202,2,0
8-303,395495071,1716276568,15158,8-302,35.4813,0,0
8-303,395495072,1716276568,15158,8-303,1.77828,1,0
8-303,395495073,1716276568,15158,8-303,10.0,2,0
8-303,395495075,1716276569,15158,8-302,19.9526,1,0
8-303,395495082,1716276572,15164,8-303,5.01187,0,0
8-303,395495083,1716276572,15164,8-303,3.54813,1,0
8-303,395495085,1716276573,15164,8-303,14.1254,2,0
8-303,395495087,1716276574,15159,8-302,125.893,0,0
8-303,395495088,1716276575,15155,8-303,8.91251,0,0
8-303,395495089,1716276575,15159,8-303,25.1189,0,0
8-303,395495091,1716276575,15159,8-303,3.16228,1,0
8-303,395495093,1716276575,15159,8-303,19.9526,2,0
8-303,395495094,1716276575,15155,8-302,17.7828,1,0
8-303,395495095,1716276575,15159,8-302,22.3872,1,0
8-303,395495097,1716276577,15158,8-303,17.7828,0,0
8-303,395495099,1716276577,15158,8-320,39.8107,1,0
8-303,395495100,1716276577,15158,8-303,1.58489,1,0
8-303,395495104,1716276579,15164,8-303,7.07946,1,0
8-303,395495113,1716276583,15159,8-303,19.9526,0,0
8-303,395495117,1716276583,15159,8-303,7.07946,2,0
8-303,395495118,1716276583,15159,8-303,5.01187,1,0
8-303,395495119,1716276583,15158,8-303,1.25892,1,0
8-303,395495121,1716276585,15158,8-303,19.9526,0,0
8-303,395495127,1716276587,15164,8-320,39.8107,1,0
8-303,395495128,1716276587,15164,8-303,5.01187,0,0
8-303,395495129,1716276588,15164,8-303,14.1254,2,0
8-303,395495130,1716276588,15164,8-303,7.94328,1,0
8-303,395495135,1716276590,15159,8-303,3.54813,1,0
8-303,395495136,1716276591,15155,8-302,89.1251,0,0
8-303,395495137,1716276591,15155,8-303,7.07946,0,0
8-303,395495138,1716276591,15159,8-303,25.1189,0,0
8-303,395495139,1716276592,15158,8-303,7.94328,0,0
8-303,395495141,1716276592,15155,8-302,17.7828,1,0
8-303,395495143,1716276593,15158,8-302,31.6228,0,0
8-303,395495148,1716276595,15164,8-302,56.2341,0,0
8-303,395495149,1716276596,15164,8-303,6.30957,0,0
8-303,395495153,1716276596,15164,8-303,5.62341,2,0
8-303,395495155,1716276596,15164,8-302,15.8489,1,0
8-303,395495156,1716276598,15159,8-303,7.94328,0,0
8-303,395495157,1716276598,15159,8-303,10.0,1,0
8-303,395495159,1716276598,15159,8-302,25.1189,1,0
8-303,395495160,1716276599,15155,8-302,63.0957,0,0
8-303,395495163,1716276600,15158,8-303,7.94328,2,0
8-303,395495168,1716276604,15164,8-303,7.94328,0,0
8-303,395495171,1716276604,15164,8-320,39.8107,1,0
8-303,395495172,1716276604,15164,8-302,17.7828,1,0
8-303,395495173,1716276605,15164,8-303,10.0,2,0
8-303,395495175,1716276605,15164,8-303,3.98107,1,0
8-303,395495176,1716276606,15159,8-302,63.0957,0,0
8-303,395495181,1716276607,15159,8-303,3.16228,1,0
8-303,395495183,1716276608,15155,8-303,12.5893,0,0
8-303,395495187,1716276611,15164,8-303,5.01187,2,0
8-303,395495188,1716276611,15164,8-303,4.46684,1,0
8-303,395495190,1716276612,15164,8-303,5.01187,0,0
8-303,395495192,1716276613,15164,8-320,100.0,1,0
8-303,395495193,1716276613,15164,8-302,15.8489,1,0
8-303,395495195,1716276614,15159,8-302,89.1251,0,0
8-303,395495197,1716276615,15155,8-303,11.2202,0,0
8-303,395495200,1716276615,15155,8-302,35.4813,1,0
8-303,395495201,1716276615,15159,8-302,17.7828,1,0
8-303,395495203,1716276615,15155,8-303,19.9526,1,0
8-303,395495205,1716276615,15158,8-303,1.58489,1,0
8-303,395495206,1716276615,15158,8-303,7.94328,2,0
8-303,395495207,1716276616,15158,8-302,35.4813,0,0
8-303,395495210,1716276617,15158,8-303,22.3872,0,0
8-303,395495212,1716276617,15158,8-320,70.7946,1,0
8-303,395495216,1716276619,15164,8-302,17.7828,1,0
8-303,395495217,1716276620,15164,8-303,5.62341,2,0
8-303,395495218,1716276620,15164,8-303,3.98107,1,0
8-303,395495219,1716276620,15164,8-302,70.7946,0,0
8-303,395495224,1716276622,15159,8-303,25.1189,2,0
8-303,395495226,1716276622,15159,8-303,3.54813,1,0
8-303,395495230,1716276623,15159,8-303,7.07946,0,0
8-303,395495232,1716276624,15159,8-302,28.1838,1,0
8-303,395495242,1716276627,15164,8-303,5.01187,0,0
8-303,395495250,1716276630,15159,8-303,25.1189,2,0
8-303,395495252,1716276631,15159,8-303,25.1189,0,0
8-303,395495254,1716276632,15158,8-320,63.0957,1,0
8-303,395495255,1716276632,15158,8-302,15.8489,1,0
8-303,395495256,1716276632,15158,8-303,1.41254,1,0
8-303,395495257,1716276633,15158,8-302,39.8107,0,0
8-303,395495266,1716276638,15159,8-303,7.07946,0,0
8-303,395495268,1716276639,15159,8-303,25.1189,2,0
8-303,395495269,1716276640,15155,8-303,12.5893,0,0
8-303,395495270,1716276640,15158,8-303,19.9526,0,0
8-303,395495271,1716276640,15158,8-302,12.5893,1,0
8-303,395495273,1716276641,15158,8-303,11.2202,2,0
8-303,395495274,1716276641,15158,8-302,39.8107,0,0
8-303,395495279,1716276643,15164,8-302,100.0,0,0
8-303,395495281,1716276643,15164,8-303,12.5893,2,0
8-303,395495286,1716276646,15159,8-303,6.30957,0,0
8-303,395495287,1716276647,15159,8-302,25.1189,1,0
8-303,395495288,1716276647,15155,8-302,70.7946,0,0
8-303,395495290,1716276647,15159,8-302,63.0957,0,0
8-303,395495291,1716276647,15155,8-303,15.8489,1,0
8-303,395495292,1716276647,15155,8-303,12.5893,2,0
8-303,395495293,1716276647,15159,8-303,7.07946,2,0
8-303,395495396,1716276683,15164,8-302,15.8489,1,0
8-303,395495397,1716276683,15164,8-303,12.5893,2,0
8-303,395495399,1716276684,15164,8-303,7.94328,0,0
8-303,395495400,1716276684,15164,8-302,100.0,0,0
8-303,395495404,1716276686,15159,8-303,3.54813,1,0
8-303,395495405,1716276686,15159,8-303,28.1838,0,0
8-303,395495407,1716276687,15159,8-320,63.0957,1,0
8-303,395495409,1716276687,15155,8-302,17.7828,1,0
8-303,395495411,1716276688,15155,8-303,17.7828,1,0
8-303,395495419,1716276691,15164,8-320,63.0957,1,0
8-303,395495420,1716276691,15164,8-302,22.3872,1,0
8-303,395495421,1716276692,15164,8-303,5.01187,2,0
8-303,395495422,1716276692,15164,8-303,7.94328,1,0
8-303,395495423,1716276693,15164,8-303,7.94328,0,0
8-303,395495428,1716276695,15155,8-303,14.1254,0,0
8-303,395495431,1716276696,15158,8-302,11.2202,1,0
