label,id,timestamp,ble_id,place,proxi,detector,batt
8-302,395480512,1716271389,15155,8-303,11.2202,2,0
8-302,395480513,1716271389,15155,8-303,22.3872,1,0
8-302,395480514,1716271389,15155,8-302,31.6228,0,0
8-302,395480515,1716271389,15158,8-302,10.0,0,0
8-302,395480522,1716271393,15164,8-303,3.98107,1,0
8-302,395480525,1716271395,15159,8-302,14.1254,1,0
8-302,395480528,1716271395,15159,8-303,31.6228,1,0
8-302,395480529,1716271395,15159,8-302,22.3872,0,0
8-302,395480530,1716271396,15159,8-303,70.7946,0,0
8-302,395480531,1716271397,15158,8-302,2.81838,1,0
8-302,395480534,1716271397,15158,8-303,19.9526,1,0
8-302,395480536,1716271398,15155,8-302,22.3872,0,0
8-302,395480545,1716271403,15155,8-303,3.98107,1,0
8-302,395480546,1716271404,15155,8-303,10.0,2,0
8-302,395480548,1716271404,15155,8-303,15.8489,0,0
8-302,395480550,1716271405,15155,8-302,2.81838,1,0
8-302,395480559,1716271410,15164,8-303,3.98107,1,0
8-302,395480562,1716271412,15155,8-303,8.91251,2,0
8-302,395480563,1716271413,15158,8-303,63.0957,0,0
8-302,395480565,1716271413,15155,8-302,2.81838,1,0
8-302,395480566,1716271413,15158,8-302,3.54813,1,0
8-302,395480569,1716271414,15158,8-303,15.8489,1,0
8-302,395480575,1716271416,15164,8-303,10.0,1,0
8-302,395480580,1716271417,15164,8-320,35.4813,1,0
8-302,395480581,1716271420,15159,8-302,14.1254,1,0
8-302,395480583,1716271420,15155,8-302,14.1254,0,0
8-302,395480585,1716271420,15155,8-303,25.1189,1,0
8-302,395480587,1716271420,15158,8-303,15.8489,1,0
8-302,395480598,1716271426,15164,8-302,6.30957,1,0
8-302,395480602,1716271428,15159,8-302,11.2202,1,0
8-302,395480604,1716271428,15155,8-302,12.5893,0,0
8-302,395480605,1716271428,15158,8-302,11.2202,0,0
8-302,395480608,1716271429,15155,8-303,10.0,2,0
8-302,395480609,1716271429,15155,8-303,12.5893,0,0
8-302,395480610,1716271429,15158,8-303,56.2341,0,0
8-302,395480617,1716271433,15164,8-302,44.6684,0,0
8-302,395480618,1716271433,15164,8-303,10.0,1,0
8-302,395480622,1716271435,15159,8-302,19.9526,0,0
8-302,395480625,1716271435,15159,8-303,44.6684,2,0
8-302,395480627,1716271436,15159,8-302,12.5893,1,0
8-302,395480628,1716271436,15158,8-302,4.46684,1,0
8-302,395480630,1716271437,15155,8-302,10.0,0,0
8-302,395480631,1716271437,15155,8-303,17.7828,1,0
8-302,395480636,1716271441,15164,8-302,6.30957,1,0
8-302,395480637,1716271441,15164,8-302,14.1254,0,0
8-302,395480642,1716271442,15164,8-303,39.8107,2,0
8-302,395480644,1716271443,15159,8-302,11.2202,1,0
8-302,395480645,1716271443,15159,8-302,22.3872,0,0
8-302,395480648,1716271444,15155,8-303,3.98107,1,0
8-302,395480649,1716271444,15159,8-303,35.4813,1,0
8-302,395480650,1716271444,15159,8-303,70.7946,0,0
8-302,395480651,1716271444,15155,8-303,12.5893,2,0
8-302,395480652,1716271444,15159,8-303,112.202,2,0
8-302,395480654,1716271445,15158,8-302,3.98107,1,0
8-302,395480655,1716271445,15155,8-302,25.1189,0,0
8-302,395480656,1716271445,15158,8-302,5.62341,0,0
8-302,395480659,1716271446,15158,8-303,17.7828,1,0
8-302,395480666,1716271448,15164,8-303,44.6684,2,0
8-302,395480668,1716271449,15164,8-302,5.62341,1,0
8-302,395480669,1716271449,15164,8-302,17.7828,0,0
8-302,395480673,1716271450,15164,8-303,19.9526,0,0
8-302,395480676,1716271451,15159,8-302,11.2202,1,0
8-302,395480677,1716271452,15155,8-302,35.4813,0,0
8-302,395480678,1716271452,15159,8-302,15.8489,0,0
8-302,395480680,1716271452,15155,8-303,15.8489,0,0
8-302,395480681,1716271452,15155,8-303,10.0,2,0
8-302,395480689,1716271456,15164,8-303,3.98107,1,0
8-302,395480691,1716271457,15164,8-303,15.8489,2,0
8-302,395480692,1716271457,15164,8-302,7.07946,1,0
8-302,395480696,1716271459,15159,8-302,15.8489,1,0
8-302,395480697,1716271460,15155,8-302,11.2202,0,0
8-302,395480698,1716271460,15159,8-302,28.1838,0,0
8-302,395480699,1716271461,15155,8-303,22.3872,1,0
8-302,395480701,1716271461,15158,8-303,15.8489,1,0
8-302,395480702,1716271461,15155,8-303,12.5893,0,0
8-302,395480705,1716271461,15155,8-303,10.0,2,0
8-302,395480706,1716271462,15158,8-302,4.46684,1,0
8-302,395480714,1716271467,15159,8-303,89.1251,0,0
8-302,395480716,1716271468,15159,8-303,31.6228,2,0
8-302,395480717,1716271468,15155,8-302,7.94328,1,0
8-302,395480718,1716271468,15159,8-302,6.30957,1,0
8-302,395480719,1716271468,15155,8-302,8.91251,0,0
8-302,395480720,1716271468,15158,8-302,6.30957,0,0
8-302,395480723,1716271469,15155,8-303,56.2341,0,0
8-302,395480724,1716271470,15158,8-303,25.1189,2,0
8-302,395480728,1716271472,15164,8-302,28.1838,0,0
8-302,395480730,1716271473,15164,8-303,3.98107,1,0
8-302,395480731,1716271473,15164,8-303,70.7946,0,0
8-302,395480733,1716271474,15164,8-302,5.01187,1,0
8-302,395480737,1716271476,15155,8-303,15.8489,0,0
8-302,395480738,1716271476,15155,8-303,10.0,2,0
8-302,395480739,1716271476,15155,8-302,2.81838,1,0
8-302,395480740,1716271476,15159,8-302,11.2202,1,0
8-302,395480741,1716271476,15158,8-302,3.98107,1,0
8-302,395480742,1716271477,15155,8-302,15.8489,0,0
8-302,395480752,1716271481,15164,8-302,5.62341,1,0
8-302,395480753,1716271481,15164,8-302,25.1189,0,0
8-302,395480756,1716271482,15164,8-320,50.1187,1,0
8-302,395480757,1716271482,15164,8-303,4.46684,1,0
8-302,395480758,1716271483,15159,8-302,17.7828,0,0
8-302,395480761,1716271484,15155,8-303,28.1838,0,0
8-302,395480763,1716271484,15155,8-303,19.9526,1,0
8-302,395480765,1716271485,15155,8-303,11.2202,2,0
8-302,395480766,1716271485,15159,8-303,44.6684,2,0
8-302,395480767,1716271485,15155,8-302,15.8489,1,0
8-302,395480768,1716271485,15158,8-302,4.46684,1,0
8-302,395480769,1716271485,15155,8-302,39.8107,0,0
8-302,395480770,1716271485,15158,8-302,15.8489,0,0
8-302,395480779,1716271489,15164,8-302,5.62341,1,0
8-302,395480780,1716271489,15164,8-303,19.9526,2,0
8-302,395480781,1716271489,15164,8-302,19.9526,0,0
8-302,395480786,1716271491,15159,8-302,12.5893,1,0
8-302,395480787,1716271491,15159,8-302,28.1838,0,0
8-302,395480790,1716271492,15159,8-303,79.4328,0,0
8-302,395480792,1716271493,15155,8-303,22.3872,1,0
8-302,395480793,1716271493,15155,8-302,10.0,1,0
8-302,395480795,1716271493,15155,8-302,11.2202,0,0
8-302,395480796,1716271493,15155,8-303,8.91251,2,0
8-302,395480797,1716271493,15158,8-302,7.07946,0,0
8-302,395480803,1716271497,15164,8-302,50.1187,1,0
8-302,395480805,1716271498,15164,8-303,31.6228,2,0
8-302,395480808,1716271500,15155,8-302,5.62341,1,0
8-302,395480809,1716271500,15155,8-302,11.2202,0,0
8-302,395480810,1716271500,15155,8-303,10.0,2,0
8-302,395480811,1716271500,15159,8-303,28.1838,2,0
8-302,395480813,1716271501,15155,8-303,14.1254,0,0
8-302,395480814,1716271501,15155,8-303,17.7828,1,0
8-302,395480815,1716271501,15158,8-303,12.5893,1,0
8-302,395480816,1716271502,15158,8-302,6.30957,0,0
8-302,395480817,1716271502,15158,8-302,4.46684,1,0
8-302,395480824,1716271505,15164,8-303,19.9526,0,0
8-302,395480829,1716271508,15155,8-302,17.7828,0,0
8-302,395480830,1716271508,15155,8-302,6.30957,1,0
8-302,395480831,1716271508,15159,8-302,35.4813,0,0
8-302,395480834,1716271508,15155,8-303,10.0,2,0
8-302,395480835,1716271508,15159,8-303,25.1189,2,0
8-302,395480837,1716271509,15158,8-303,63.0957,0,0
8-302,395480839,1716271510,15158,8-303,12.5893,1,0
8-302,395480843,1716271512,15164,8-302,15.8489,0,0
8-302,395480847,1716271515,15159,8-303,25.1189,2,0
8-302,395480849,1716271515,15159,8-303,70.7946,0,0
8-302,395480850,1716271516,15159,8-302,14.1254,1,0
8-302,395480851,1716271516,15158,8-302,4.46684,1,0
8-302,395480852,1716271516,15155,8-302,25.1189,0,0
8-302,395480853,1716271516,15158,8-302,8.91251,0,0
8-302,395480854,1716271517,15158,8-303,56.2341,2,0
8-302,395480862,1716271520,15164,8-302,5.62341,1,0
8-302,395480864,1716271521,15164,8-302,12.5893,0,0
8-302,395480866,1716271521,15164,8-303,25.1189,2,0
8-302,395480873,1716271523,15159,8-302,28.1838,0,0
8-302,395480874,1716271523,15159,8-302,7.07946,1,0
8-302,395480876,1716271523,15159,8-303,15.8489,2,0
8-302,395480877,1716271524,15159,8-303,63.0957,0,0
8-302,395480879,1716271524,15155,8-320,112.202,1,0
8-302,395480881,1716271524,15155,8-303,22.3872,1,0
8-302,395480882,1716271524,15158,8-303,14.1254,1,0
8-302,395480884,1716271525,15155,8-302,25.1189,0,0
8-302,395480885,1716271525,15155,8-302,7.07946,1,0
8-302,395480886,1716271525,15158,8-302,4.46684,1,0
8-302,395480888,1716271526,15155,8-303,8.91251,2,0
8-302,395480889,1716271526,15158,8-303,50.1187,2,0
8-302,395480893,1716271529,15164,8-303,10.0,1,0
8-302,395480895,1716271529,15164,8-302,22.3872,0,0
8-302,395480898,1716271530,15164,8-303,17.7828,0,0
8-302,395480902,1716271531,15159,8-302,31.6228,0,0
8-302,395480904,1716271532,15155,8-303,15.8489,0,0
8-302,395480905,1716271532,15158,8-303,44.6684,0,0
8-302,395480908,1716271533,15155,8-303,15.8489,1,0
8-302,395480910,1716271533,15158,8-303,12.5893,1,0
8-302,395480911,1716271533,15158,8-302,4.46684,1,0
8-302,395480912,1716271533,15155,8-302,35.4813,0,0
8-302,395480913,1716271533,15158,8-302,10.0,0,0
8-302,395480915,1716271534,15158,8-303,22.3872,2,0
8-302,395480920,1716271536,15164,8-303,10.0,2,0
8-302,395480924,1716271537,15164,8-303,7.94328,1,0
8-302,395480925,1716271537,15164,8-302,5.62341,1,0
8-302,395480926,1716271537,15164,8-302,22.3872,0,0
8-302,395480930,1716271541,15155,8-303,15.8489,0,0
8-302,395480932,1716271541,15155,8-303,8.91251,2,0
8-302,395480935,1716271541,15158,8-303,11.2202,1,0
8-302,395480936,1716271541,15155,8-302,28.1838,0,0
8-302,395480937,1716271541,15158,8-302,5.62341,0,0
8-302,395480938,1716271542,15155,8-302,8.91251,1,0
8-302,395480939,1716271542,15158,8-302,3.98107,1,0
8-302,395480945,1716271545,15164,8-303,10.0,2,0
8-302,395480946,1716271546,15164,8-302,35.4813,0,0
8-302,395480947,1716271546,15164,8-302,7.07946,1,0
8-302,395480948,1716271548,15155,8-302,17.7828,0,0
8-302,395480950,1716271548,15155,8-302,7.94328,1,0
8-302,395480951,1716271549,15155,8-303,50.1187,0,0
8-302,395480953,1716271549,15155,8-303,7.94328,2,0
8-302,395480960,1716271553,15164,8-303,19.9526,0,0
8-302,395480964,1716271554,15164,8-303,17.7828,2,0
8-302,395480965,1716271554,15164,8-320,141.254,1,0
8-302,395480967,1716271554,15164,8-303,4.46684,1,0
8-302,395480970,1716271556,15155,8-303,10.0,2,0
8-302,395480972,1716271556,15159,8-302,25.1189,0,0
8-302,395480973,1716271556,15159,8-302,11.2202,1,0
8-302,395480974,1716271556,15155,8-303,4.46684,1,0
8-302,395480975,1716271558,15155,8-303,15.8489,0,0
8-302,395480980,1716271560,15164,8-302,19.9526,0,0
8-302,395480981,1716271562,15164,8-303,56.2341,0,0
8-302,395480987,1716271564,15159,8-303,79.4328,0,0
8-302,395480989,1716271564,15155,8-302,25.1189,0,0
8-302,395480991,1716271564,15155,8-303,7.94328,2,0
8-302,395480993,1716271564,15158,8-302,8.91251,0,0
8-302,395480994,1716271564,15159,8-303,17.7828,2,0
8-302,395480995,1716271564,15155,8-303,15.8489,1,0
8-302,395480996,1716271564,15159,8-302,11.2202,1,0
8-302,395480997,1716271565,15158,8-302,4.46684,1,0
8-302,395481003,1716271569,15164,8-302,28.1838,0,0
8-302,395481005,1716271569,15164,8-303,39.8107,2,0
8-302,395481006,1716271569,15164,8-303,5.62341,1,0
8-302,395481007,1716271569,15164,8-302,7.94328,1,0
8-302,395481009,1716271570,15164,8-303,17.7828,0,0
8-302,395481011,1716271571,15159,8-302,25.1189,0,0
8-302,395481012,1716271571,15159,8-303,22.3872,1,0
8-302,395481014,1716271572,15155,8-303,14.1254,0,0
8-302,395481016,1716271573,15155,8-302,35.4813,0,0
8-302,395481019,1716271573,15158,8-303,50.1187,2,0
8-302,395481020,1716271573,15158,8-302,7.07946,0,0
8-302,395481021,1716271573,15158,8-303,15.8489,1,0
8-302,395481022,1716271573,15158,8-302,2.81838,1,0
8-302,395481028,1716271577,15164,8-303,22.3872,0,0
8-302,395481029,1716271577,15164,8-302,5.62341,1,0
8-302,395481031,1716271577,15164,8-303,15.8489,2,0
8-302,395481036,1716271579,15159,8-302,35.4813,0,0
8-302,395481039,1716271579,15159,8-303,35.4813,2,0
8-302,395481041,1716271581,15155,8-303,14.1254,0,0
8-302,395481043,1716271581,15155,8-302,25.1189,0,0
8-302,395481044,1716271581,15158,8-302,10.0,0,0
8-302,395481045,1716271581,15155,8-302,2.81838,1,0
8-302,395481048,1716271582,15155,8-303,10.0,2,0
8-302,395481049,1716271582,15155,8-303,19.9526,1,0
8-302,395481050,1716271582,15158,8-303,14.1254,1,0
8-302,395481055,1716271585,15164,8-303,19.9526,0,0
8-302,395481057,1716271585,15164,8-302,14.1254,0,0
8-302,395481060,1716271588,15159,8-302,10.0,1,0
8-302,395481061,1716271588,15155,8-302,11.2202,0,0
8-302,395481065,1716271588,15159,8-303,44.6684,1,0
8-302,395481067,1716271590,15158,8-302,10.0,0,0
8-302,395481071,1716271590,15158,8-303,14.1254,1,0
8-302,395481076,1716271592,15164,8-303,8.91251,1,0
8-302,395481083,1716271596,15155,8-303,10.0,2,0
8-302,395481084,1716271596,15158,8-303,14.1254,1,0
8-302,395481086,1716271598,15158,8-302,6.30957,0,0
8-302,395481091,1716271601,15164,8-303,35.4813,1,0
8-302,395481092,1716271601,15164,8-303,63.0957,2,0
8-302,395481094,1716271602,15164,8-302,7.94328,1,0
8-302,395481095,1716271602,15164,8-302,25.1189,0,0
8-302,395481098,1716271604,15155,8-303,12.5893,0,0
8-302,395481099,1716271604,15159,8-303,63.0957,0,0
8-302,395481100,1716271604,15159,8-302,10.0,1,0
8-302,395481101,1716271604,15155,8-302,19.9526,0,0
8-302,395481102,1716271604,15159,8-302,50.1187,0,0
8-302,395481103,1716271604,15158,8-302,10.0,0,0
8-302,395481105,1716271605,15155,8-303,3.54813,1,0
8-302,395481107,1716271605,15155,8-303,8.91251,2,0
8-302,395481119,1716271611,15159,8-303,50.1187,2,0
8-302,395481121,1716271612,15155,8-303,12.5893,0,0
8-302,395481122,1716271612,15159,8-303,56.2341,0,0
8-302,395481123,1716271612,15159,8-302,10.0,1,0
8-302,395481124,1716271612,15158,8-302,5.62341,1,0
8-302,395481131,1716271616,15164,8-303,39.8107,0,0
8-302,395481132,1716271617,15164,8-302,10.0,0,0
8-302,395481134,1716271617,15164,8-303,12.5893,1,0
8-302,395481138,1716271618,15164,8-303,6.30957,2,0
8-302,395481140,1716271619,15159,8-302,35.4813,0,0
8-302,395481141,1716271619,15159,8-302,8.91251,1,0
8-302,395481142,1716271620,15155,8-303,8.91251,1,0
8-302,395481144,1716271620,15159,8-303,25.1189,1,0
8-302,395481146,1716271620,15155,8-303,14.1254,2,0
8-302,395481147,1716271621,15155,8-303,50.1187,0,0
8-302,395481148,1716271621,15159,8-303,63.0957,0,0
8-302,395481149,1716271621,15158,8-303,44.6684,0,0
8-302,395481150,1716271621,15155,8-302,14.1254,0,0
8-302,395481151,1716271621,15158,8-302,6.30957,0,0
8-302,395481158,1716271625,15164,8-302,5.01187,1,0
8-302,395481159,1716271625,15164,8-302,8.91251,0,0
8-302,395481160,1716271626,15164,8-303,14.1254,1,0
8-302,395481164,1716271628,15155,8-303,12.5893,1,0
8-302,395481165,1716271628,15159,8-303,39.8107,1,0
8-302,395481166,1716271629,15155,8-303,25.1189,0,0
8-302,395481167,1716271629,15155,8-302,10.0,0,0
8-302,395481172,1716271633,15164,8-303,8.91251,2,0
8-302,395481173,1716271633,15164,8-302,3.54813,1,0
8-302,395481176,1716271636,15155,8-302,15.8489,0,0
8-302,395481179,1716271636,15159,8-303,31.6228,1,0
8-302,395481182,1716271637,15155,8-303,19.9526,2,0
8-302,395481183,1716271637,15155,8-303,28.1838,0,0
8-302,395481184,1716271638,15155,8-302,7.94328,1,0
8-302,395481185,1716271638,15158,8-302,3.16228,0,0
8-302,395481192,1716271641,15164,8-303,10.0,1,0
8-302,395481194,1716271641,15164,8-303,7.94328,2,0
8-302,395481200,1716271644,15159,8-302,28.1838,0,0
8-302,395481202,1716271645,15158,8-303,11.2202,1,0
8-302,395481205,1716271646,15158,8-302,22.3872,1,0
8-302,395481206,1716271646,15158,8-302,2.23872,0,0
8-302,395481219,1716271652,15155,8-303,15.8489,2,0
8-302,395481220,1716271652,15155,8-302,8.91251,1,0
8-302,395481221,1716271652,15155,8-302,14.1254,0,0
8-302,395481222,1716271652,15159,8-302,14.1254,1,0
8-302,395481230,1716271656,15164,8-302,3.54813,1,0
8-302,395481232,1716271658,15164,8-303,8.91251,1,0
8-302,395481235,1716271658,15164,8-303,44.6684,0,0
8-302,395481242,1716271661,15155,8-302,25.1189,0,0
8-302,395481243,1716271661,15159,8-302,31.6228,0,0
8-302,395481244,1716271661,15158,8-302,2.23872,0,0
8-302,395481245,1716271661,15158,8-302,35.4813,1,0
8-302,395481247,1716271662,15158,8-303,12.5893,1,0
8-302,395481248,1716271662,15158,8-303,79.4328,0,0
8-302,395481251,1716271665,15164,8-302,19.9526,0,0
8-302,395481256,1716271667,15159,8-302,14.1254,0,0
8-302,395481259,1716271668,15158,8-303,11.2202,1,0
8-302,395481260,1716271668,15155,8-303,28.1838,0,0
8-302,395481261,1716271669,15155,8-302,19.9526,0,0
8-302,395481262,1716271669,15158,8-302,2.23872,0,0
8-302,395481263,1716271669,15158,8-302,17.7828,1,0
8-302,395481271,1716271673,15164,8-303,12.5893,1,0
8-302,395481272,1716271673,15164,8-302,12.5893,0,0
8-302,395481277,1716271675,15159,8-302,11.2202,1,0
8-302,395481278,1716271675,15159,8-303,50.1187,2,0
8-302,395481282,1716271677,15155,8-303,31.6228,0,0
8-302,395481283,1716271677,15155,8-303,8.91251,1,0
8-302,395481284,1716271677,15155,8-302,8.91251,0,0
8-302,395481285,1716271677,15158,8-302,1.99526,0,0
8-302,395481286,1716271677,15155,8-302,3.54813,1,0
8-302,395481289,1716271677,15155,8-303,19.9526,2,0
8-302,395481292,1716271681,15164,8-303,50.1187,0,0
8-302,395481295,1716271682,15164,8-302,35.4813,0,0
8-302,395481297,1716271682,15164,8-302,11.2202,1,0
8-302,395481299,1716271682,15164,8-303,7.94328,2,0
8-302,395481303,1716271684,15155,8-302,19.9526,0,0
8-302,395481305,1716271684,15159,8-302,28.1838,0,0
8-302,395481306,1716271684,15155,8-302,8.91251,1,0
8-302,395481308,1716271684,15159,8-302,7.94328,1,0
8-302,395481309,1716271684,15155,8-303,22.3872,2,0
8-302,395481310,1716271684,15159,8-303,50.1187,2,0
8-302,395481311,1716271685,15155,8-303,56.2341,0,0
8-302,395481314,1716271686,15159,8-303,28.1838,1,0
8-302,395481317,1716271690,15164,8-302,5.01187,1,0
8-302,395481321,1716271692,15159,8-302,25.1189,0,0
8-302,395481322,1716271692,15155,8-302,6.30957,1,0
8-302,395481323,1716271692,15159,8-302,10.0,1,0
8-302,395481325,1716271693,15155,8-303,15.8489,1,0
8-302,395481326,1716271693,15158,8-303,19.9526,1,0
8-302,395481328,1716271693,15155,8-303,50.1187,0,0
8-302,395481330,1716271694,15158,8-302,2.23872,0,0
8-302,395481335,1716271696,15164,8-302,4.46684,1,0
8-302,395481336,1716271696,15164,8-303,8.91251,2,0
8-302,395481338,1716271698,15164,8-302,22.3872,0,0
8-302,395481343,1716271701,15159,8-302,10.0,1,0
