label,id,timestamp,ble_id,place,proxi,detector,batt
8-320,401422205,1717996949,15159,8-320,112.202,0,2883
8-320,401422212,1717996951,15155,8-320,8.91251,1,0
8-320,401422213,1717996951,15163,8-322,28.1838,0,0
8-320,401422214,1717996951,15162,8-320,2.51189,1,0
8-320,401422215,1717996951,15162,8-417,2.51189,0,0
8-320,401422216,1717996951,15159,8-320,112.202,0,2883
8-320,401422217,1717996951,15155,8-417,5.01187,0,0
8-320,401422218,1717996951,15163,8-320,39.8107,1,0
8-320,401422219,1717996951,15155,8-320,11.2202,0,0
8-320,401422220,1717996951,15163,8-320,10.0,0,0
8-320,401422222,1717996951,15163,8-417,4.46684,0,0
8-320,401422229,1717996953,15153,8-320,12.5893,1,0
8-320,401422230,1717996953,15153,8-320,19.9526,0,0
8-320,401422232,1717996954,15164,8-322,4.46684,1,0
8-320,401422234,1717996955,15164,8-417,5.62341,0,0
8-320,401422236,1717996955,15164,8-322,31.6228,0,0
8-320,401422240,1717996955,15164,8-320,5.62341,1,0
8-320,401422241,1717996955,15164,8-320,19.9526,0,0
8-320,401422243,1717996955,15164,8-303,112.202,1,0
8-320,401422250,1717996958,15162,8-322,3.16228,1,0
8-320,401422251,1717996958,15155,8-322,6.30957,1,0
8-320,401422253,1717996959,15162,8-417,1.25892,0,0
8-320,401422254,1717996959,15155,8-417,5.01187,0,0
8-320,401422257,1717996959,15160,8-417,31.6228,0,2911
8-320,401422259,1717996959,15153,8-322,12.5893,0,0
8-320,401422260,1717996959,15155,8-320,6.30957,0,0
8-320,401422261,1717996959,15160,8-320,89.1251,0,2911
8-320,401422263,1717996959,15153,8-320,19.9526,0,0
8-320,401422264,1717996959,15155,8-320,19.9526,1,0
8-320,401422265,1717996959,15160,8-320,79.4328,1,2911
8-320,401422267,1717996960,15153,8-303,100.0,1,0
8-320,401422270,1717996961,15160,8-417,14.1254,0,2911
8-320,401422272,1717996961,15160,8-320,89.1251,0,2911
8-320,401422273,1717996961,15161,8-320,141.254,0,2883
8-320,401422275,1717996961,15160,8-320,125.893,1,2911
8-320,401422280,1717996964,15164,8-320,14.1254,0,0
8-320,401422285,1717996965,15162,8-417,2.81838,0,0
8-320,401422288,1717996966,15162,8-322,56.2341,0,0
8-320,401422290,1717996966,15162,8-320,44.6684,0,0
8-320,401422291,1717996966,15162,8-320,1.99526,1,0
8-320,401422293,1717996966,15162,8-322,3.16228,1,0
8-320,401422298,1717996968,15163,8-322,7.94328,0,0
8-320,401422299,1717996968,15158,8-320,70.7946,0,2909
8-320,401422301,1717996968,15163,8-320,6.30957,1,0
8-320,401422302,1717996968,15158,8-320,125.893,1,2909
8-320,401422309,1717996970,15070,8-320,44.6684,1,2826
8-320,401422314,1717996972,15070,8-320,112.202,0,2826
8-320,401422316,1717996972,15070,8-320,50.1187,1,2826
8-320,401422322,1717996974,15162,8-417,1.25892,0,0
8-320,401422325,1717996974,15162,8-322,70.7946,0,0
8-320,401422326,1717996974,15155,8-320,7.07946,0,0
8-320,401422328,1717996975,15155,8-320,19.9526,1,0
8-320,401422329,1717996975,15162,8-320,1.58489,1,0
8-320,401422330,1717996975,15163,8-303,70.7946,1,0
8-320,401422331,1717996975,15163,8-320,5.62341,1,0
8-320,401422333,1717996975,15162,8-322,2.81838,1,0
8-320,401422334,1717996975,15163,8-322,5.62341,1,0
8-320,401422336,1717996976,15163,8-417,2.81838,0,0
8-320,401422340,1717996976,15153,8-322,14.1254,0,0
8-320,401422341,1717996976,15153,8-320,22.3872,0,0
8-320,401422342,1717996976,15163,8-320,14.1254,0,0
8-320,401422343,1717996976,15163,8-322,28.1838,0,0
8-320,401422346,1717996977,15153,8-320,12.5893,1,0
8-320,401422352,1717996978,15164,8-417,3.16228,0,0
8-320,401422354,1717996978,15164,8-320,14.1254,0,0
8-320,401422356,1717996978,15164,8-322,17.7828,0,0
8-320,401422361,1717996980,15159,8-417,22.3872,0,2893
8-320,401422362,1717996980,15159,8-320,158.489,0,2893
8-320,401422365,1717996981,15159,8-320,79.4328,1,2893
8-320,401422368,1717996982,15155,8-417,7.94328,0,0
8-320,401422370,1717996983,15163,8-320,15.8489,0,0
8-320,401422373,1717996983,15153,8-320,11.2202,1,0
8-320,401422374,1717996983,15163,8-320,12.5893,1,0
8-320,401422375,1717996983,15162,8-303,22.3872,1,0
8-320,401422376,1717996983,15162,8-322,2.81838,1,0
8-320,401422377,1717996983,15153,8-303,70.7946,1,0
8-320,401422378,1717996983,15163,8-303,89.1251,1,0
8-320,401422380,1717996983,15153,8-322,6.30957,1,0
8-320,401422382,1717996984,15163,8-417,4.46684,0,0
8-320,401422383,1717996984,15153,8-417,6.30957,0,0
8-320,401422386,1717996985,15153,8-320,19.9526,0,0
8-320,401422392,1717996986,15164,8-417,5.62341,0,0
8-320,401422395,1717996987,15164,8-320,15.8489,0,0
8-320,401422396,1717996987,15164,8-322,31.6228,0,0
8-320,401422398,1717996987,15164,8-320,5.62341,1,0
8-320,401422404,1717996990,15162,8-322,1.99526,1,0
8-320,401422406,1717996990,15162,8-417,1.25892,0,0
8-320,401422407,1717996990,15155,8-417,5.62341,0,0
8-320,401422408,1717996991,15163,8-417,5.01187,0,0
8-320,401422409,1717996991,15155,8-320,11.2202,0,0
8-320,401422410,1717996991,15162,8-322,19.9526,0,0
8-320,401422411,1717996991,15163,8-320,15.8489,0,0
8-320,401422412,1717996991,15153,8-322,11.2202,0,0
8-320,401422415,1717996992,15155,8-320,22.3872,1,0
8-320,401422416,1717996992,15160,8-320,79.4328,1,2908
8-320,401422418,1717996992,15153,8-320,22.3872,1,0
8-320,401422419,1717996992,15163,8-303,79.4328,1,0
8-320,401422420,1717996992,15163,8-320,11.2202,1,0
8-320,401422421,1717996993,15160,8-320,125.893,0,2908
8-320,401422425,1717996994,15160,8-320,112.202,1,2908
8-320,401422426,1717996994,15164,8-303,44.6684,1,0
8-320,401422427,1717996994,15164,8-320,3.98107,1,0
8-320,401422429,1717996995,15164,8-417,3.16228,0,0
8-320,401422432,1717996995,15164,8-322,19.9526,0,0
8-320,401422433,1717996995,15164,8-320,22.3872,0,0
8-320,401422438,1717996998,15155,8-320,31.6228,1,0
8-320,401422439,1717996998,15162,8-320,1.99526,1,0
8-320,401422440,1717996999,15162,8-417,1.25892,0,0
8-320,401422442,1717996999,15155,8-417,5.62341,0,0
8-320,401422443,1717996999,15163,8-417,2.81838,0,0
8-320,401422446,1717996999,15153,8-322,56.2341,0,0
8-320,401422447,1717996999,15155,8-320,10.0,0,0
8-320,401422448,1717996999,15158,8-322,89.1251,0,2909
8-320,401422449,1717997000,15153,8-320,19.9526,0,0
8-320,401422450,1717997000,15163,8-320,10.0,0,0
8-320,401422451,1717997000,15158,8-320,50.1187,0,2909
8-320,401422452,1717997000,15153,8-322,7.94328,1,0
8-320,401422455,1717997000,15153,8-320,11.2202,1,0
8-320,401422456,1717997000,15158,8-320,79.4328,1,2909
8-320,401422457,1717997001,15158,8-417,19.9526,0,2909
8-320,401422460,1717997002,15164,8-322,35.4813,0,0
8-320,401422462,1717997002,15070,8-320,251.189,0,2814
8-320,401422463,1717997002,15158,8-322,79.4328,0,2909
8-320,401422464,1717997002,15164,8-320,25.1189,0,0
8-320,401422465,1717997002,15158,8-320,112.202,0,2909
8-320,401422467,1717997002,15164,8-322,5.62341,1,0
8-320,401422470,1717997002,15070,8-320,141.254,1,2814
8-320,401422471,1717997003,15164,8-320,5.62341,1,0
8-320,401422472,1717997003,15158,8-320,112.202,1,2909
8-320,401422475,1717997003,15164,8-417,3.16228,0,0
8-320,401422476,1717997003,15070,8-417,22.3872,0,2814
8-320,401422483,1717997006,15155,8-320,6.30957,0,0
8-320,401422485,1717997006,15155,8-322,6.30957,1,0
8-320,401422489,1717997007,15155,8-320,8.91251,1,0
8-320,401422490,1717997007,15163,8-320,35.4813,1,0
8-320,401422491,1717997007,15155,8-417,7.07946,0,0
8-320,401422492,1717997007,15163,8-417,2.51189,0,0
8-320,401422494,1717997007,15153,8-417,3.98107,0,0
8-320,401422496,1717997008,15153,8-320,28.1838,0,0
8-320,401422498,1717997008,15163,8-320,15.8489,0,0
8-320,401422502,1717997009,15153,8-320,17.7828,1,0
8-320,401422505,1717997010,15164,8-322,35.4813,0,0
8-320,401422506,1717997010,15164,8-320,25.1189,0,0
8-320,401422509,1717997011,15164,8-303,28.1838,1,0
8-320,401422515,1717997012,15159,8-320,125.893,0,2889
8-320,401422517,1717997013,15159,8-320,177.828,1,2889
8-320,401422518,1717997013,15159,8-417,22.3872,0,2889
8-320,401422520,1717997013,15162,8-417,1.12202,0,0
8-320,401422522,1717997014,15163,8-322,3.98107,1,0
8-320,401422525,1717997015,15159,8-320,112.202,0,2889
8-320,401422526,1717997015,15155,8-322,70.7946,0,0
8-320,401422527,1717997015,15155,8-320,7.07946,0,0
8-320,401422528,1717997015,15162,8-320,44.6684,0,0
8-320,401422529,1717997015,15163,8-322,10.0,0,0
8-320,401422530,1717997015,15163,8-320,10.0,0,0
8-320,401422533,1717997015,15155,8-320,17.7828,1,0
8-320,401422534,1717997015,15163,8-320,5.62341,1,0
8-320,401422540,1717997017,15164,8-320,5.62341,1,0
8-320,401422541,1717997018,15164,8-417,7.07946,0,0
8-320,401422542,1717997019,15164,8-322,5.62341,1,0
8-320,401422545,1717997019,15164,8-320,14.1254,0,0
8-320,401422547,1717997019,15164,8-322,50.1187,0,0
8-320,401422560,1717997023,15163,8-322,3.98107,1,0
8-320,401422562,1717997023,15155,8-320,11.2202,0,0
8-320,401422563,1717997023,15160,8-320,100.0,0,2904
8-320,401422564,1717997023,15153,8-320,19.9526,0,0
8-320,401422565,1717997023,15163,8-320,12.5893,0,0
8-320,401422568,1717997023,15163,8-322,10.0,0,0
8-320,401422572,1717997024,15163,8-417,2.23872,0,0
8-320,401422573,1717997024,15153,8-417,6.30957,0,0
8-320,401422574,1717997024,15160,8-417,28.1838,0,2904
8-320,401422576,1717997024,15160,8-320,50.1187,1,2904
8-320,401422577,1717997024,15153,8-320,19.9526,1,0
8-320,401422578,1717997024,15163,8-320,11.2202,1,0
8-320,401422581,1717997025,15161,8-320,158.489,0,2889
8-320,401422584,1717997026,15164,8-417,3.54813,0,0
8-320,401422586,1717997026,15161,8-320,223.872,1,2889
8-320,401422588,1717997027,15164,8-320,28.1838,0,0
8-320,401422592,1717997030,15162,8-320,12.5893,0,0
8-320,401422594,1717997030,15162,8-322,44.6684,0,0
8-320,401422596,1717997030,15162,8-303,28.1838,1,0
8-320,401422598,1717997030,15162,8-417,3.16228,0,0
8-320,401422599,1717997030,15162,8-302,89.1251,1,0
8-320,401422601,1717997030,15155,8-320,19.9526,1,0
8-320,401422602,1717997030,15162,8-320,1.41254,1,0
8-320,401422603,1717997031,15162,8-322,2.51189,1,0
8-320,401422604,1717997031,15163,8-322,5.62341,1,0
8-320,401422605,1717997032,15155,8-320,8.91251,0,0
8-320,401422606,1717997032,15153,8-320,17.7828,0,0
8-320,401422607,1717997032,15163,8-320,10.0,0,0
8-320,401422608,1717997032,15158,8-320,70.7946,0,2917
8-320,401422610,1717997032,15153,8-322,12.5893,0,0
8-320,401422612,1717997032,15153,8-417,5.01187,0,0
8-320,401422613,1717997033,15153,8-320,17.7828,1,0
8-320,401422614,1717997033,15070,8-320,44.6684,1,2822
8-320,401422615,1717997033,15158,8-320,89.1251,1,2917
8-320,401422617,1717997034,15070,8-320,112.202,0,2822
8-320,401422618,1717997034,15164,8-320,14.1254,0,0
8-320,401422619,1717997034,15158,8-320,141.254,0,2917
8-320,401422624,1717997034,15164,8-303,100.0,1,0
8-320,401422625,1717997034,15164,8-322,44.6684,0,0
8-320,401422627,1717997035,15164,8-320,4.46684,1,0
8-320,401422629,1717997035,15164,8-322,3.98107,1,0
8-320,401422636,1717997038,15162,8-322,39.8107,0,0
8-320,401422639,1717997038,15162,8-303,28.1838,1,0
8-320,401422640,1717997039,15162,8-320,1.41254,1,0
8-320,401422641,1717997039,15163,8-320,14.1254,1,0
8-320,401422642,1717997039,15163,8-322,5.62341,1,0
8-320,401422645,1717997040,15153,8-320,31.6228,0,0
8-320,401422646,1717997040,15163,8-320,10.0,0,0
8-320,401422654,1717997042,15164,8-322,7.07946,1,0
8-320,401422657,1717997042,15164,8-417,3.54813,0,0
8-320,401422664,1717997044,15159,8-320,112.202,0,2893
8-320,401422667,1717997045,15159,8-320,158.489,1,2893
8-320,401422669,1717997046,15155,8-322,5.62341,1,0
8-320,401422672,1717997046,15159,8-417,22.3872,0,2893
8-320,401422673,1717997046,15155,8-320,8.91251,0,0
8-320,401422674,1717997046,15155,8-417,5.01187,0,0
8-320,401422675,1717997046,15163,8-320,10.0,0,0
8-320,401422677,1717997047,15163,8-322,31.6228,0,0
8-320,401422681,1717997048,15155,8-320,11.2202,1,0
8-320,401422682,1717997048,15163,8-320,12.5893,1,0
8-320,401422690,1717997050,15164,8-320,5.01187,1,0
8-320,401422699,1717997054,15155,8-320,8.91251,1,0
8-320,401422701,1717997054,15162,8-322,1.99526,1,0
8-320,401422702,1717997055,15155,8-417,5.01187,0,0
8-320,401422705,1717997055,15155,8-320,12.5893,0,0
8-320,401422707,1717997055,15153,8-322,11.2202,0,0
8-320,401422710,1717997056,15153,8-322,7.94328,1,0
8-320,401422711,1717997056,15160,8-320,39.8107,1,2905
8-320,401422712,1717997057,15153,8-417,5.62341,0,0
8-320,401422715,1717997057,15160,8-320,112.202,0,2905
8-320,401422716,1717997057,15161,8-320,223.872,0,2885
8-320,401422718,1717997057,15161,8-322,251.189,0,2885
8-320,401422724,1717997059,15161,8-320,158.489,0,2885
8-320,401422725,1717997059,15164,8-320,14.1254,0,0
8-320,401422732,1717997062,15162,8-322,79.4328,0,0
8-320,401422735,1717997062,15162,8-303,56.2341,1,0
8-320,401422738,1717997063,15155,8-320,14.1254,1,0
8-320,401422739,1717997063,15162,8-320,1.58489,1,0
8-320,401422740,1717997063,15163,8-320,6.30957,1,0
8-320,401422741,1717997063,15162,8-417,1.58489,0,0
8-320,401422743,1717997063,15163,8-417,2.23872,0,0
8-320,401422745,1717997063,15155,8-320,11.2202,0,0
8-320,401422746,1717997063,15162,8-320,11.2202,0,0
8-320,401422747,1717997063,15153,8-320,19.9526,0,0
8-320,401422748,1717997063,15070,8-320,141.254,0,2827
8-320,401422749,1717997063,15163,8-320,8.91251,0,0
8-320,401422750,1717997063,15158,8-320,79.4328,0,2910
8-320,401422754,1717997065,15070,8-320,44.6684,1,2827
8-320,401422755,1717997065,15070,8-417,22.3872,0,2827
8-320,401422758,1717997066,15070,8-320,158.489,0,2827
8-320,401422759,1717997066,15164,8-320,14.1254,0,0
8-320,401422762,1717997066,15164,8-322,5.62341,1,0
8-320,401422770,1717997070,15155,8-320,14.1254,0,0
8-320,401422772,1717997070,15162,8-320,14.1254,0,0
8-320,401422774,1717997070,15162,8-322,56.2341,0,0
8-320,401422775,1717997070,15162,8-303,17.7828,1,0
8-320,401422776,1717997071,15162,8-322,3.16228,1,0
8-320,401422779,1717997071,15155,8-320,14.1254,1,0
8-320,401422780,1717997071,15162,8-320,1.77828,1,0
8-320,401422781,1717997071,15163,8-417,2.81838,0,0
8-320,401422782,1717997071,15153,8-320,12.5893,1,0
8-320,401422783,1717997071,15153,8-417,4.46684,0,0
8-320,401422784,1717997071,15163,8-320,31.6228,1,0
8-320,401422787,1717997072,15153,8-320,19.9526,0,0
8-320,401422788,1717997072,15163,8-320,8.91251,0,0
8-320,401422790,1717997072,15163,8-322,11.2202,0,0
8-320,401422800,1717997074,15164,8-322,15.8489,0,0
8-320,401422803,1717997075,15164,8-303,44.6684,1,0
8-320,401422805,1717997075,15164,8-322,5.62341,1,0
8-320,401422808,1717997076,15159,8-320,79.4328,1,2889
8-320,401422809,1717997076,15164,8-320,3.54813,1,0
8-320,401422811,1717997076,15159,8-320,141.254,0,2889
8-320,401422815,1717997078,15162,8-417,1.58489,0,0
8-320,401422816,1717997078,15159,8-320,251.189,1,2889
8-320,401422817,1717997078,15162,8-320,2.51189,1,0
8-320,401422820,1717997078,15159,8-320,141.254,0,2889
8-320,401422821,1717997078,15155,8-320,11.2202,0,0
8-320,401422822,1717997078,15162,8-320,11.2202,0,0
8-320,401422823,1717997078,15163,8-320,10.0,0,0
8-320,401422827,1717997080,15155,8-417,4.46684,0,0
8-320,401422829,1717997080,15153,8-417,3.98107,0,0
8-320,401422831,1717997080,15153,8-320,28.1838,0,0
8-320,401422833,1717997082,15164,8-417,5.62341,0,0
8-320,401422835,1717997082,15164,8-320,5.62341,1,0
8-320,401422838,1717997083,15164,8-320,22.3872,0,0
8-320,401422850,1717997087,15155,8-320,7.94328,0,0
8-320,401422851,1717997087,15162,8-320,11.2202,0,0
8-320,401422852,1717997087,15163,8-320,10.0,0,0
8-320,401422853,1717997087,15163,8-322,14.1254,0,0
8-320,401422856,1717997088,15163,8-322,3.98107,1,0
8-320,401422857,1717997088,15160,8-417,14.1254,0,2905
8-320,401422860,1717997088,15160,8-320,79.4328,1,2905
8-320,401422862,1717997089,15160,8-320,112.202,0,2905
8-320,401422868,1717997091,15160,8-320,89.1251,1,2905
8-320,401422878,1717997095,15162,8-320,2.23872,1,0
8-320,401422879,1717997095,15070,8-320,44.6684,1,2819
8-320,401422881,1717997095,15162,8-320,39.8107,0,0
8-320,401422882,1717997095,15153,8-320,19.9526,0,0
8-320,401422883,1717997095,15070,8-320,112.202,0,2819
8-320,401422884,1717997095,15163,8-320,10.0,0,0
8-320,401422885,1717997095,15158,8-320,141.254,0,2902
8-320,401422886,1717997096,15153,8-322,12.5893,0,0
8-320,401422887,1717997096,15158,8-322,79.4328,0,2902
8-320,401422888,1717997096,15070,8-417,19.9526,0,2819
8-320,401422889,1717997096,15153,8-417,4.46684,0,0
8-320,401422890,1717997096,15158,8-417,22.3872,0,2902
8-320,401422892,1717997097,15158,8-320,112.202,1,2902
8-320,401422893,1717997097,15070,8-320,112.202,0,2819
8-320,401422895,1717997098,15158,8-322,100.0,0,2902
8-320,401422903,1717997102,15162,8-320,11.2202,0,0
8-320,401422904,1717997102,15162,8-322,63.0957,0,0
8-320,401422905,1717997102,15162,8-322,1.99526,1,0
8-320,401422907,1717997102,15162,8-417,2.51189,0,0
8-320,401422910,1717997103,15162,8-320,1.77828,1,0
8-320,401422911,1717997103,15153,8-320,10.0,1,0
8-320,401422912,1717997103,15163,8-320,10.0,1,0
8-320,401422913,1717997104,15153,8-320,19.9526,0,0
8-320,401422914,1717997104,15163,8-320,17.7828,0,0
8-320,401422916,1717997104,15163,8-322,31.6228,0,0
8-320,401422918,1717997104,15153,8-303,79.4328,1,0
8-320,401422922,1717997106,15164,8-320,14.1254,0,0
8-320,401422927,1717997107,15164,8-417,5.62341,0,0
8-320,401422928,1717997107,15164,8-303,79.4328,1,0
8-320,401422931,1717997108,15159,8-320,141.254,1,2889
8-320,401422933,1717997108,15159,8-320,141.254,0,2889
8-320,401422937,1717997110,15159,8-320,158.489,1,2889
8-320,401422939,1717997110,15159,8-320,100.0,0,2889
8-320,401422942,1717997111,15163,8-322,14.1254,0,0
8-320,401422944,1717997111,15163,8-417,2.23872,0,0
8-320,401422946,1717997112,15153,8-320,10.0,1,0
8-320,401422947,1717997112,15163,8-320,10.0,1,0
8-320,401422949,1717997112,15153,8-320,19.9526,0,0
8-320,401422951,1717997113,15153,8-417,6.30957,0,0
8-320,401422955,1717997114,15164,8-320,3.98107,1,0
8-320,401422958,1717997115,15164,8-322,7.07946,1,0
8-320,401422959,1717997115,15164,8-417,3.16228,0,0
8-320,401422967,1717997118,15155,8-320,14.1254,1,0
8-320,401422968,1717997118,15162,8-320,1.58489,1,0
8-320,401422970,1717997119,15155,8-320,11.2202,0,0
8-320,401422973,1717997119,15155,8-417,5.62341,0,0
8-320,401422975,1717997119,15160,8-417,15.8489,0,2904
8-320,401422976,1717997119,15153,8-417,5.62341,0,0
8-320,401422979,1717997120,15160,8-320,31.6228,1,2904
8-320,401422980,1717997120,15153,8-320,19.9526,1,0
8-320,401422982,1717997121,15160,8-320,89.1251,0,2904
8-320,401422983,1717997121,15153,8-320,28.1838,0,0
8-320,401422985,1717997121,15161,8-320,251.189,0,2881
8-320,401422987,1717997121,15153,8-322,12.5893,0,0
8-320,401422990,1717997123,15164,8-320,5.62341,1,0
8-320,401422992,1717997123,15161,8-320,125.893,0,2881
8-320,401422993,1717997123,15164,8-320,14.1254,0,0
8-320,401422994,1717997123,15164,8-417,3.16228,0,0
8-320,401423006,1717997127,15155,8-320,14.1254,1,0
8-320,401423007,1717997127,15070,8-320,35.4813,1,2819
8-320,401423008,1717997127,15163,8-320,28.1838,1,0
8-320,401423009,1717997127,15162,8-322,2.81838,1,0
8-320,401423010,1717997127,15163,8-322,3.98107,1,0
8-320,401423013,1717997127,15155,8-320,14.1254,0,0
8-320,401423014,1717997127,15162,8-320,35.4813,0,0
8-320,401423015,1717997127,15070,8-320,112.202,0,2819
8-320,401423016,1717997127,15163,8-320,10.0,0,0
8-320,401423017,1717997127,15158,8-320,63.0957,0,2909
8-320,401423018,1717997127,15155,8-417,5.62341,0,0
8-320,401423019,1717997127,15070,8-417,22.3872,0,2819
8-320,401423022,1717997128,15163,8-322,15.8489,0,0
8-320,401423024,1717997129,15158,8-320,100.0,1,2909
8-320,401423026,1717997129,15158,8-320,79.4328,0,2909
8-320,401423029,1717997130,15164,8-322,19.9526,0,0
8-320,401423032,1717997131,15164,8-320,6.30957,1,0
8-320,401423035,1717997131,15164,8-320,14.1254,0,0
8-320,401423042,1717997134,15162,8-320,44.6684,0,0
8-320,401423044,1717997134,15162,8-417,2.81838,0,0
8-320,401423046,1717997134,15155,8-322,89.1251,0,0
8-320,401423049,1717997135,15155,8-322,5.01187,1,0
8-320,401423050,1717997135,15153,8-320,19.9526,1,0
8-320,401423051,1717997135,15163,8-320,6.30957,1,0
8-320,401423052,1717997135,15163,8-322,3.98107,1,0
8-320,401423054,1717997136,15155,8-320,8.91251,0,0
8-320,401423055,1717997136,15153,8-417,5.01187,0,0
8-320,401423056,1717997136,15153,8-320,22.3872,0,0
8-320,401423057,1717997136,15163,8-320,15.8489,0,0
8-320,401423059,1717997136,15153,8-322,12.5893,0,0
8-320,401423061,1717997136,15163,8-322,8.91251,0,0
8-320,401423065,1717997138,15164,8-417,5.01187,0,0
8-320,401423067,1717997138,15164,8-320,14.1254,0,0
8-320,401423072,1717997138,15164,8-303,50.1187,1,0
8-320,401423074,1717997138,15164,8-322,35.4813,0,0
8-320,401423077,1717997140,15159,8-320,63.0957,1,2887
8-320,401423080,1717997140,15159,8-320,125.893,0,2887
8-320,401423083,1717997142,15159,8-320,125.893,1,2887
8-320,401423084,1717997142,15162,8-320,1.99526,1,0
8-320,401423087,1717997142,15162,8-417,1.58489,0,0
8-320,401423088,1717997142,15155,8-417,5.01187,0,0
8-320,401423089,1717997142,15159,8-320,100.0,0,2887
8-320,401423090,1717997142,15162,8-320,14.1254,0,0
8-320,401423094,1717997143,15162,8-322,39.8107,0,0
8-320,401423097,1717997144,15153,8-417,5.01187,0,0
8-320,401423109,1717997150,15162,8-320,2.51189,1,0
8-320,401423112,1717997150,15162,8-417,1.58489,0,0
8-320,401423113,1717997150,15155,8-320,7.94328,0,0
8-320,401423114,1717997150,15163,8-417,5.62341,0,0
8-320,401423115,1717997151,15162,8-320,12.5893,0,0
8-320,401423116,1717997151,15163,8-320,11.2202,0,0
8-320,401423118,1717997151,15163,8-322,35.4813,0,0
8-320,401423121,1717997152,15160,8-320,35.4813,1,2909
8-320,401423122,1717997152,15153,8-320,12.5893,1,0
8-320,401423123,1717997153,15160,8-417,14.1254,0,2909
8-320,401423125,1717997153,15153,8-417,6.30957,0,0
8-320,401423127,1717997153,15160,8-320,125.893,0,2909
8-320,401423128,1717997153,15153,8-320,19.9526,0,0
8-320,401423129,1717997153,15161,8-320,251.189,0,2887
8-320,401423134,1717997155,15164,8-320,5.62341,1,0
8-320,401423137,1717997155,15161,8-320,223.872,0,2887
8-320,401423138,1717997155,15164,8-320,19.9526,0,0
8-320,401423141,1717997155,15164,8-322,63.0957,0,0
8-320,401423144,1717997157,15070,8-320,177.828,1,2821
8-320,401423146,1717997157,15070,8-417,22.3872,0,2821
8-320,401423148,1717997157,15070,8-320,125.893,0,2821
8-320,401423150,1717997158,15162,8-322,2.23872,1,0
8-320,401423151,1717997159,15155,8-320,14.1254,1,0
8-320,401423152,1717997159,15163,8-417,2.51189,0,0
8-320,401423153,1717997159,15162,8-320,1.58489,1,0
8-320,401423154,1717997159,15070,8-320,177.828,1,2821
8-320,401423155,1717997159,15158,8-417,22.3872,0,2903
8-320,401423156,1717997159,15163,8-320,5.62341,1,0
8-320,401423159,1717997159,15155,8-320,7.94328,0,0
8-320,401423160,1717997159,15163,8-320,17.7828,0,0
8-320,401423161,1717997159,15158,8-320,100.0,0,2903
8-320,401423163,1717997160,15163,8-322,10.0,0,0
8-320,401423164,1717997160,15158,8-322,100.0,0,2903
8-320,401423168,1717997161,15158,8-320,100.0,1,2903
8-320,401423170,1717997161,15158,8-320,100.0,0,2903
8-320,401423173,1717997162,15164,8-322,31.6228,0,0
8-320,401423174,1717997162,15164,8-322,5.62341,1,0
8-320,401423176,1717997163,15164,8-417,5.01187,0,0
8-320,401423178,1717997163,15164,8-320,3.98107,1,0
8-320,401423187,1717997166,15162,8-320,35.4813,0,0
8-320,401423191,1717997167,15162,8-322,3.16228,1,0
8-320,401423192,1717997167,15163,8-322,5.01187,1,0
8-320,401423194,1717997167,15162,8-417,1.58489,0,0
8-320,401423195,1717997167,15155,8-417,6.30957,0,0
