label,id,timestamp,ble_id,place,proxi,detector,batt
8-303,399276859,1717578749,15158,8-322,11.2202,1,2905
8-303,399276862,1717578749,15153,8-302,56.2341,1,0
8-303,399276864,1717578749,15153,8-320,79.4328,1,0
8-303,399276865,1717578750,15164,8-302,39.8107,0,0
8-303,399276874,1717578753,15155,8-322,2.81838,1,0
8-303,399276876,1717578753,15155,8-303,3.54813,1,0
8-303,399276877,1717578754,15155,8-302,39.8107,1,0
8-303,399276881,1717578754,15155,8-303,5.01187,0,0
8-303,399276882,1717578755,15163,8-322,17.7828,0,0
8-303,399276885,1717578755,15163,8-322,2.51189,1,0
8-303,399276887,1717578756,15163,8-303,5.62341,1,0
8-303,399276889,1717578756,15163,8-302,11.2202,1,0
8-303,399276891,1717578756,15163,8-302,50.1187,0,0
8-303,399276892,1717578757,15153,8-303,8.91251,0,0
8-303,399276895,1717578758,15153,8-322,3.16228,1,0
8-303,399276896,1717578758,15153,8-303,10.0,1,0
8-303,399276897,1717578758,15153,8-302,17.7828,1,0
8-303,399276899,1717578758,15164,8-302,63.0957,0,0
8-303,399276906,1717578761,15155,8-303,6.30957,0,0
8-303,399276907,1717578761,15162,8-303,10.0,0,0
8-303,399276908,1717578761,15162,8-417,4.46684,0,0
8-303,399276909,1717578761,15155,8-322,89.1251,0,0
8-303,399276910,1717578761,15162,8-322,11.2202,0,0
8-303,399276911,1717578762,15162,8-322,1.0,1,0
8-303,399276912,1717578762,15155,8-322,2.23872,1,0
8-303,399276914,1717578762,15159,8-322,11.2202,1,2882
8-303,399276916,1717578762,15155,8-320,44.6684,1,0
8-303,399276917,1717578762,15159,8-303,22.3872,1,2882
8-303,399276918,1717578762,15155,8-303,3.98107,1,0
8-303,399276920,1717578762,15155,8-302,28.1838,1,0
8-303,399276922,1717578762,15162,8-302,7.94328,1,0
8-303,399276923,1717578762,15155,8-302,39.8107,0,0
8-303,399276924,1717578762,15162,8-302,63.0957,0,0
8-303,399276925,1717578763,15163,8-303,12.5893,0,0
8-303,399276927,1717578763,15163,8-322,14.1254,0,0
8-303,399276928,1717578764,15159,8-322,12.5893,1,2882
8-303,399276930,1717578764,15163,8-322,1.77828,1,0
8-303,399276932,1717578764,15163,8-303,6.30957,1,0
8-303,399276935,1717578766,15153,8-322,39.8107,0,0
8-303,399276936,1717578766,15164,8-322,15.8489,0,0
8-303,399276939,1717578766,15164,8-320,44.6684,1,0
8-303,399276941,1717578766,15164,8-302,63.0957,0,0
8-303,399276943,1717578768,15160,8-322,10.0,1,2917
8-303,399276945,1717578768,15070,8-322,15.8489,1,2833
8-303,399276946,1717578768,15160,8-302,112.202,1,2917
8-303,399276949,1717578768,15070,8-302,158.489,1,2833
8-303,399276950,1717578768,15160,8-303,50.1187,1,2917
8-303,399276951,1717578768,15070,8-303,28.1838,1,2833
8-303,399276953,1717578769,15155,8-303,17.7828,0,0
8-303,399276954,1717578769,15160,8-303,112.202,0,2917
8-303,399276955,1717578769,15070,8-303,89.1251,0,2833
8-303,399276956,1717578769,15162,8-417,5.01187,0,0
8-303,399276958,1717578770,15155,8-322,12.5893,0,0
8-303,399276959,1717578770,15162,8-322,63.0957,0,0
8-303,399276960,1717578770,15070,8-322,199.526,0,2833
8-303,399276962,1717578770,15162,8-320,56.2341,1,0
8-303,399276963,1717578770,15155,8-302,44.6684,0,0
8-303,399276964,1717578770,15162,8-302,50.1187,0,0
8-303,399276965,1717578771,15162,8-322,1.77828,1,0
8-303,399276968,1717578771,15155,8-303,3.16228,1,0
8-303,399276970,1717578771,15161,8-303,56.2341,0,2889
8-303,399276971,1717578772,15163,8-303,11.2202,0,0
8-303,399276972,1717578772,15163,8-322,17.7828,0,0
8-303,399276975,1717578773,15163,8-302,15.8489,1,0
8-303,399276977,1717578773,15153,8-322,2.23872,1,0
8-303,399276979,1717578773,15161,8-303,141.254,1,2889
8-303,399276980,1717578773,15164,8-303,1.58489,1,0
8-303,399276983,1717578774,15153,8-303,4.46684,0,0
8-303,399276984,1717578774,15161,8-303,112.202,0,2889
8-303,399276985,1717578774,15164,8-303,15.8489,0,0
8-303,399276986,1717578774,15164,8-322,8.91251,0,0
8-303,399276995,1717578777,15162,8-302,22.3872,1,0
8-303,399276996,1717578777,15162,8-302,31.6228,0,0
8-303,399276998,1717578778,15155,8-303,12.5893,0,0
8-303,399277001,1717578779,15163,8-320,89.1251,1,0
8-303,399277003,1717578779,15163,8-302,50.1187,0,0
8-303,399277004,1717578779,15163,8-302,14.1254,1,0
8-303,399277006,1717578779,15163,8-322,1.99526,1,0
8-303,399277008,1717578779,15163,8-303,3.16228,1,0
8-303,399277011,1717578780,15163,8-303,12.5893,0,0
8-303,399277012,1717578780,15158,8-303,100.0,0,2909
8-303,399277014,1717578781,15153,8-322,70.7946,0,0
8-303,399277015,1717578781,15163,8-322,14.1254,0,0
8-303,399277016,1717578781,15158,8-322,141.254,0,2909
8-303,399277019,1717578781,15164,8-320,39.8107,1,0
8-303,399277020,1717578781,15153,8-302,35.4813,0,0
8-303,399277021,1717578781,15164,8-302,31.6228,0,0
8-303,399277022,1717578781,15164,8-302,39.8107,1,0
8-303,399277023,1717578781,15158,8-322,11.2202,1,2909
8-303,399277025,1717578781,15153,8-322,1.99526,1,0
8-303,399277026,1717578781,15164,8-322,1.25892,1,0
8-303,399277028,1717578781,15153,8-303,19.9526,1,0
8-303,399277029,1717578781,15164,8-303,12.5893,1,0
8-303,399277030,1717578782,15158,8-303,100.0,1,2909
8-303,399277031,1717578782,15153,8-303,7.07946,0,0
8-303,399277032,1717578782,15164,8-303,12.5893,0,0
8-303,399277034,1717578783,15164,8-322,8.91251,0,0
8-303,399277039,1717578785,15155,8-322,79.4328,0,0
8-303,399277040,1717578785,15162,8-322,11.2202,0,0
8-303,399277042,1717578786,15162,8-303,3.54813,1,0
8-303,399277043,1717578786,15162,8-417,5.01187,0,0
8-303,399277046,1717578787,15163,8-303,11.2202,0,0
8-303,399277047,1717578787,15163,8-322,28.1838,0,0
8-303,399277048,1717578787,15163,8-320,112.202,1,0
8-303,399277049,1717578787,15163,8-302,22.3872,0,0
8-303,399277050,1717578787,15163,8-302,12.5893,1,0
8-303,399277051,1717578787,15163,8-322,5.62341,1,0
8-303,399277057,1717578789,15164,8-320,39.8107,1,0
8-303,399277058,1717578789,15153,8-322,25.1189,0,0
8-303,399277060,1717578789,15153,8-302,15.8489,1,0
8-303,399277061,1717578789,15153,8-303,6.30957,0,0
8-303,399277062,1717578790,15153,8-322,3.16228,1,0
8-303,399277063,1717578790,15164,8-303,12.5893,0,0
8-303,399277065,1717578790,15153,8-303,25.1189,1,0
8-303,399277071,1717578794,15155,8-322,14.1254,0,0
8-303,399277073,1717578794,15155,8-302,28.1838,1,0
8-303,399277074,1717578794,15162,8-302,14.1254,1,0
8-303,399277076,1717578794,15162,8-303,15.8489,0,0
8-303,399277077,1717578794,15155,8-322,1.77828,1,0
8-303,399277080,1717578794,15159,8-303,25.1189,1,2881
8-303,399277082,1717578795,15163,8-302,28.1838,0,0
8-303,399277085,1717578796,15163,8-322,19.9526,0,0
8-303,399277087,1717578796,15159,8-322,11.2202,1,2881
8-303,399277089,1717578796,15159,8-303,223.872,0,2881
8-303,399277091,1717578797,15153,8-302,50.1187,0,0
8-303,399277094,1717578798,15153,8-303,5.62341,0,0
8-303,399277097,1717578799,15070,8-303,28.1838,1,2837
8-303,399277100,1717578800,15070,8-322,12.5893,1,2837
8-303,399277102,1717578800,15160,8-322,7.94328,1,2917
8-303,399277103,1717578800,15160,8-302,89.1251,1,2917
8-303,399277106,1717578800,15160,8-303,141.254,0,2917
8-303,399277107,1717578800,15070,8-303,89.1251,0,2837
8-303,399277110,1717578801,15162,8-303,3.16228,1,0
8-303,399277111,1717578801,15160,8-303,17.7828,1,2917
8-303,399277112,1717578801,15070,8-303,28.1838,1,2837
8-303,399277113,1717578802,15162,8-322,44.6684,0,0
8-303,399277114,1717578802,15162,8-322,1.12202,1,0
8-303,399277116,1717578803,15162,8-303,14.1254,0,0
8-303,399277118,1717578803,15163,8-303,3.54813,1,0
8-303,399277120,1717578804,15163,8-302,63.0957,0,0
8-303,399277124,1717578804,15163,8-302,12.5893,1,0
8-303,399277127,1717578805,15153,8-303,5.01187,0,0
8-303,399277128,1717578805,15161,8-303,112.202,0,2881
8-303,399277130,1717578805,15161,8-303,89.1251,1,2881
8-303,399277131,1717578805,15164,8-303,12.5893,1,0
8-303,399277133,1717578806,15164,8-302,19.9526,0,0
8-303,399277135,1717578806,15164,8-320,63.0957,1,0
8-303,399277137,1717578806,15164,8-322,14.1254,0,0
8-303,399277138,1717578806,15164,8-322,0.630957,1,0
8-303,399277141,1717578807,15164,8-302,8.91251,1,0
8-303,399277146,1717578809,15162,8-322,1.58489,1,0
8-303,399277149,1717578809,15155,8-303,7.94328,0,0
8-303,399277150,1717578809,15162,8-303,14.1254,0,0
8-303,399277153,1717578810,15162,8-303,11.2202,1,0
8-303,399277156,1717578811,15163,8-417,12.5893,0,0
8-303,399277157,1717578811,15155,8-322,1.99526,1,0
8-303,399277158,1717578811,15163,8-302,14.1254,1,0
8-303,399277160,1717578811,15163,8-303,12.5893,0,0
8-303,399277162,1717578812,15163,8-303,6.30957,1,0
8-303,399277163,1717578812,15158,8-303,56.2341,1,2900
8-303,399277164,1717578812,15163,8-302,89.1251,0,0
8-303,399277165,1717578812,15153,8-322,35.4813,0,0
8-303,399277166,1717578813,15158,8-322,158.489,0,2900
8-303,399277167,1717578813,15158,8-322,12.5893,1,2900
8-303,399277169,1717578813,15153,8-303,6.30957,0,0
8-303,399277170,1717578813,15164,8-303,15.8489,0,0
8-303,399277173,1717578814,15158,8-303,89.1251,1,2900
8-303,399277174,1717578814,15164,8-302,31.6228,0,0
8-303,399277176,1717578814,15164,8-320,56.2341,1,0
8-303,399277186,1717578817,15155,8-322,12.5893,0,0
8-303,399277187,1717578817,15162,8-322,50.1187,0,0
8-303,399277189,1717578817,15162,8-322,1.77828,1,0
8-303,399277190,1717578817,15155,8-322,2.23872,1,0
8-303,399277192,1717578817,15162,8-302,17.7828,1,0
8-303,399277194,1717578818,15155,8-303,15.8489,0,0
8-303,399277197,1717578818,15155,8-302,63.0957,0,0
8-303,399277198,1717578818,15162,8-302,79.4328,0,0
8-303,399277199,1717578818,15155,8-303,8.91251,1,0
8-303,399277200,1717578818,15162,8-303,3.16228,1,0
8-303,399277202,1717578819,15155,8-320,31.6228,1,0
8-303,399277204,1717578819,15163,8-322,15.8489,0,0
8-303,399277205,1717578819,15163,8-302,8.91251,1,0
8-303,399277208,1717578820,15163,8-303,6.30957,1,0
8-303,399277209,1717578821,15153,8-320,89.1251,1,0
8-303,399277212,1717578821,15153,8-322,79.4328,0,0
8-303,399277213,1717578821,15164,8-322,14.1254,0,0
8-303,399277214,1717578821,15153,8-322,7.94328,1,0
8-303,399277215,1717578821,15164,8-322,0.630957,1,0
8-303,399277216,1717578822,15164,8-302,7.94328,1,0
8-303,399277218,1717578822,15153,8-303,4.46684,0,0
8-303,399277219,1717578822,15164,8-303,17.7828,0,0
8-303,399277221,1717578822,15153,8-302,70.7946,0,0
8-303,399277222,1717578822,15164,8-302,17.7828,0,0
8-303,399277225,1717578823,15164,8-320,44.6684,1,0
8-303,399277230,1717578825,15155,8-303,3.54813,1,0
8-303,399277232,1717578825,15162,8-320,63.0957,1,0
8-303,399277235,1717578826,15159,8-322,100.0,0,2882
8-303,399277236,1717578826,15159,8-302,112.202,1,2882
8-303,399277238,1717578826,15159,8-303,177.828,0,2882
8-303,399277239,1717578827,15159,8-303,22.3872,1,2882
8-303,399277240,1717578827,15163,8-303,3.16228,1,0
8-303,399277243,1717578828,15159,8-322,14.1254,1,2882
8-303,399277245,1717578828,15159,8-322,112.202,0,2882
8-303,399277246,1717578828,15163,8-322,2.51189,1,0
8-303,399277247,1717578828,15163,8-322,56.2341,0,0
8-303,399277249,1717578828,15159,8-302,141.254,1,2882
8-303,399277250,1717578828,15163,8-302,28.1838,1,0
8-303,399277252,1717578828,15163,8-303,10.0,0,0
8-303,399277256,1717578829,15159,8-303,22.3872,1,2882
8-303,399277257,1717578829,15164,8-320,39.8107,1,0
8-303,399277258,1717578829,15153,8-303,14.1254,1,0
8-303,399277259,1717578830,15153,8-322,3.54813,1,0
8-303,399277261,1717578830,15070,8-322,12.5893,1,2827
8-303,399277262,1717578830,15164,8-322,8.91251,0,0
8-303,399277263,1717578830,15153,8-302,15.8489,1,0
8-303,399277265,1717578830,15070,8-302,199.526,1,2827
8-303,399277266,1717578830,15164,8-302,17.7828,1,0
8-303,399277267,1717578830,15153,8-303,3.98107,0,0
8-303,399277268,1717578831,15070,8-303,70.7946,0,2827
8-303,399277269,1717578831,15164,8-303,15.8489,0,0
8-303,399277270,1717578831,15164,8-302,39.8107,0,0
8-303,399277273,1717578831,15070,8-303,28.1838,1,2827
8-303,399277275,1717578832,15160,8-322,8.91251,1,2915
8-303,399277278,1717578833,15160,8-302,112.202,1,2915
8-303,399277279,1717578833,15162,8-303,14.1254,0,0
8-303,399277280,1717578833,15160,8-303,223.872,0,2915
8-303,399277281,1717578833,15162,8-302,31.6228,0,0
8-303,399277283,1717578834,15162,8-303,10.0,1,0
8-303,399277284,1717578834,15160,8-303,50.1187,1,2915
8-303,399277287,1717578834,15155,8-322,14.1254,0,0
8-303,399277288,1717578835,15163,8-303,11.2202,0,0
8-303,399277289,1717578835,15163,8-302,39.8107,0,0
8-303,399277293,1717578836,15161,8-303,70.7946,1,2881
8-303,399277294,1717578836,15163,8-303,5.01187,1,0
8-303,399277296,1717578836,15161,8-322,19.9526,1,2881
8-303,399277297,1717578836,15163,8-322,50.1187,0,0
8-303,399277300,1717578837,15153,8-302,39.8107,1,0
8-303,399277301,1717578837,15161,8-303,100.0,0,2881
8-303,399277302,1717578837,15153,8-302,35.4813,0,0
8-303,399277304,1717578838,15153,8-303,63.0957,1,0
8-303,399277313,1717578841,15162,8-322,8.91251,0,0
8-303,399277315,1717578841,15162,8-320,56.2341,1,0
8-303,399277317,1717578842,15162,8-303,3.54813,1,0
8-303,399277321,1717578843,15163,8-303,11.2202,0,0
8-303,399277322,1717578843,15163,8-302,14.1254,0,0
8-303,399277326,1717578844,15163,8-303,6.30957,1,0
8-303,399277327,1717578844,15158,8-303,44.6684,1,2900
8-303,399277329,1717578844,15158,8-322,11.2202,1,2900
8-303,399277332,1717578845,15153,8-322,39.8107,0,0
8-303,399277333,1717578845,15164,8-302,12.5893,1,0
8-303,399277336,1717578845,15164,8-302,28.1838,0,0
8-303,399277337,1717578846,15164,8-303,14.1254,0,0
8-303,399277338,1717578846,15158,8-303,251.189,0,2900
8-303,399277341,1717578847,15153,8-303,15.8489,1,0
8-303,399277342,1717578847,15164,8-322,1.12202,1,0
8-303,399277343,1717578847,15164,8-303,12.5893,1,0
8-303,399277350,1717578849,15162,8-303,8.91251,1,0
8-303,399277352,1717578849,15155,8-322,1.99526,1,0
8-303,399277355,1717578849,15162,8-322,10.0,0,0
8-303,399277356,1717578849,15155,8-302,28.1838,1,0
8-303,399277357,1717578849,15162,8-302,10.0,1,0
8-303,399277359,1717578850,15162,8-417,5.62341,0,0
8-303,399277361,1717578850,15162,8-302,79.4328,0,0
8-303,399277362,1717578850,15155,8-303,4.46684,0,0
8-303,399277363,1717578850,15162,8-303,10.0,0,0
8-303,399277365,1717578850,15162,8-320,70.7946,1,0
8-303,399277370,1717578851,15163,8-322,14.1254,0,0
8-303,399277372,1717578852,15163,8-302,11.2202,1,0
8-303,399277374,1717578852,15163,8-302,112.202,0,0
8-303,399277376,1717578852,15163,8-303,8.91251,0,0
8-303,399277381,1717578853,15153,8-303,11.2202,1,0
8-303,399277382,1717578853,15164,8-303,1.77828,1,0
8-303,399277384,1717578853,15153,8-322,50.1187,0,0
8-303,399277385,1717578854,15164,8-322,8.91251,0,0
8-303,399277390,1717578854,15153,8-303,4.46684,0,0
8-303,399277391,1717578854,15164,8-303,14.1254,0,0
8-303,399277399,1717578857,15162,8-322,1.12202,1,0
8-303,399277400,1717578857,15155,8-322,2.51189,1,0
8-303,399277402,1717578857,15159,8-303,44.6684,1,2877
8-303,399277403,1717578857,15155,8-303,3.16228,1,0
8-303,399277404,1717578858,15159,8-322,100.0,0,2877
8-303,399277406,1717578858,15159,8-302,141.254,1,2877
8-303,399277408,1717578858,15155,8-302,31.6228,1,0
8-303,399277410,1717578858,15162,8-302,8.91251,1,0
8-303,399277411,1717578858,15159,8-303,177.828,0,2877
8-303,399277412,1717578858,15155,8-303,8.91251,0,0
8-303,399277413,1717578859,15162,8-303,14.1254,0,0
8-303,399277415,1717578859,15159,8-322,12.5893,1,2877
8-303,399277417,1717578860,15159,8-303,22.3872,1,2877
8-303,399277418,1717578860,15163,8-303,5.01187,1,0
8-303,399277421,1717578860,15163,8-322,39.8107,0,0
8-303,399277422,1717578860,15163,8-302,15.8489,0,0
8-303,399277424,1717578861,15153,8-303,6.30957,0,0
8-303,399277425,1717578861,15070,8-303,70.7946,0,2832
8-303,399277426,1717578861,15153,8-302,19.9526,1,0
8-303,399277427,1717578861,15163,8-303,11.2202,0,0
8-303,399277429,1717578862,15070,8-322,10.0,1,2832
8-303,399277431,1717578862,15153,8-303,15.8489,1,0
8-303,399277432,1717578862,15153,8-322,4.46684,1,0
8-303,399277433,1717578862,15070,8-303,28.1838,1,2832
8-303,399277434,1717578862,15164,8-303,1.77828,1,0
8-303,399277437,1717578862,15153,8-322,22.3872,0,0
8-303,399277438,1717578862,15164,8-322,14.1254,0,0
8-303,399277439,1717578862,15153,8-302,63.0957,0,0
8-303,399277440,1717578862,15164,8-302,50.1187,0,0
8-303,399277442,1717578862,15164,8-320,44.6684,1,0
8-303,399277443,1717578863,15070,8-303,89.1251,0,2832
8-303,399277444,1717578863,15070,8-302,158.489,1,2832
8-303,399277445,1717578863,15164,8-302,39.8107,1,0
8-303,399277447,1717578864,15160,8-322,7.07946,1,2920
8-303,399277449,1717578864,15160,8-303,446.684,1,2920
8-303,399277452,1717578865,15162,8-302,28.1838,1,0
8-303,399277454,1717578865,15160,8-302,100.0,1,2920
8-303,399277455,1717578865,15155,8-303,5.01187,0,0
8-303,399277456,1717578865,15162,8-303,8.91251,0,0
8-303,399277457,1717578865,15160,8-303,158.489,0,2920
8-303,399277459,1717578866,15155,8-322,1.99526,1,0
8-303,399277462,1717578866,15155,8-303,3.16228,1,0
8-303,399277463,1717578866,15162,8-303,3.54813,1,0
8-303,399277464,1717578866,15162,8-322,8.91251,0,0
8-303,399277465,1717578866,15160,8-303,50.1187,1,2920
8-303,399277466,1717578866,15155,8-302,89.1251,0,0
8-303,399277467,1717578866,15162,8-302,35.4813,0,0
8-303,399277468,1717578867,15155,8-320,112.202,1,0
8-303,399277469,1717578867,15163,8-320,89.1251,1,0
8-303,399277476,1717578868,15161,8-303,70.7946,1,2884
8-303,399277477,1717578869,15153,8-320,63.0957,1,0
8-303,399277478,1717578869,15164,8-302,6.30957,1,0
8-303,399277480,1717578869,15153,8-303,4.46684,0,0
8-303,399277481,1717578870,15161,8-303,158.489,0,2884
8-303,399277482,1717578870,15164,8-303,11.2202,0,0
8-303,399277485,1717578870,15153,8-322,3.54813,1,0
8-303,399277486,1717578870,15164,8-322,0.630957,1,0
8-303,399277488,1717578871,15164,8-302,28.1838,0,0
8-303,399277489,1717578871,15164,8-322,11.2202,0,0
8-303,399277496,1717578873,15162,8-302,56.2341,0,0
8-303,399277497,1717578873,15162,8-322,11.2202,0,0
8-303,399277499,1717578873,15162,8-320,22.3872,1,0
8-303,399277505,1717578875,15163,8-303,5.62341,1,0
8-303,399277507,1717578875,15163,8-302,25.1189,0,0
8-303,399277508,1717578875,15163,8-322,19.9526,0,0
8-303,399277511,1717578876,15163,8-302,17.7828,1,0
8-303,399277512,1717578876,15163,8-303,11.2202,0,0
8-303,399277513,1717578876,15158,8-303,141.254,0,2902
8-303,399277515,1717578876,15163,8-322,2.51189,1,0
8-303,399277517,1717578877,15153,8-302,39.8107,0,0
8-303,399277519,1717578877,15158,8-303,100.0,1,2902
8-303,399277521,1717578877,15164,8-320,39.8107,1,0
8-303,399277524,1717578878,15164,8-302,15.8489,1,0
8-303,399277526,1717578878,15153,8-303,4.46684,0,0
8-303,399277527,1717578878,15164,8-303,8.91251,0,0
8-303,399277529,1717578879,15164,8-322,1.12202,1,0
8-303,399277533,1717578879,15158,8-303,79.4328,1,2902
8-303,399277539,1717578881,15155,8-302,39.8107,0,0
8-303,399277541,1717578881,15162,8-322,8.91251,0,0
8-303,399277543,1717578881,15155,8-303,8.91251,1,0
8-303,399277544,1717578881,15162,8-303,3.16228,1,0
8-303,399277546,1717578882,15162,8-320,28.1838,1,0
8-303,399277550,1717578882,15155,8-303,141.254,0,0
8-303,399277551,1717578883,15155,8-322,1.99526,1,0
8-303,399277552,1717578883,15163,8-302,100.0,0,0
8-303,399277554,1717578883,15163,8-322,17.7828,0,0
8-303,399277558,1717578884,15163,8-320,56.2341,1,0
8-303,399277561,1717578885,15153,8-303,6.30957,0,0
8-303,399277562,1717578885,15164,8-322,0.630957,1,0
8-303,399277563,1717578885,15164,8-302,28.1838,0,0
8-303,399277565,1717578886,15153,8-322,22.3872,0,0
8-303,399277567,1717578886,15164,8-322,10.0,0,0
8-303,399277570,1717578886,15164,8-320,56.2341,1,0
8-303,399277572,1717578886,15153,8-302,28.1838,1,0
8-303,399277573,1717578886,15164,8-302,11.2202,1,0
8-303,399277576,1717578887,15164,8-303,10.0,0,0
8-303,399277585,1717578889,15155,8-303,17.7828,0,0
8-303,399277586,1717578890,15155,8-322,14.1254,0,0
8-303,399277588,1717578890,15162,8-322,79.4328,0,0
8-303,399277589,1717578890,15159,8-303,22.3872,1,2882
8-303,399277590,1717578890,15155,8-303,2.81838,1,0
8-303,399277592,1717578890,15162,8-303,3.54813,1,0
8-303,399277594,1717578890,15162,8-320,25.1189,1,0
8-303,399277595,1717578891,15159,8-302,100.0,1,2882
8-303,399277596,1717578891,15155,8-302,12.5893,1,0
8-303,399277597,1717578891,15162,8-302,7.07946,1,0
8-303,399277601,1717578891,15163,8-303,10.0,0,0
8-303,399277602,1717578891,15163,8-302,79.4328,0,0
8-303,399277605,1717578892,15070,8-322,141.254,0,2832
8-303,399277606,1717578892,15070,8-303,28.1838,1,2832
8-303,399277607,1717578892,15163,8-303,3.54813,1,0
8-303,399277609,1717578893,15153,8-302,31.6228,1,0
8-303,399277610,1717578893,15070,8-302,100.0,1,2832
8-303,399277612,1717578893,15070,8-322,11.2202,1,2832
8-303,399277613,1717578893,15070,8-303,79.4328,0,2832
8-303,399277614,1717578893,15153,8-322,1.99526,1,0
8-303,399277615,1717578894,15153,8-302,31.6228,0,0
8-303,399277616,1717578894,15164,8-302,22.3872,0,0
8-303,399277619,1717578894,15153,8-322,31.6228,0,0
8-303,399277620,1717578894,15164,8-322,8.91251,0,0
8-303,399277623,1717578894,15153,8-320,56.2341,1,0
8-303,399277624,1717578894,15153,8-303,17.7828,1,0
8-303,399277625,1717578894,15070,8-303,25.1189,1,2832
8-303,399277629,1717578895,15160,8-322,11.2202,1,2924
8-303,399277630,1717578895,15160,8-303,158.489,0,2924
8-303,399277635,1717578897,15160,8-303,39.8107,1,2924
8-303,399277638,1717578897,15155,8-302,17.7828,1,0
8-303,399277639,1717578897,15162,8-302,22.3872,1,0
8-303,399277640,1717578897,15160,8-302,112.202,1,2924
8-303,399277641,1717578898,15160,8-322,10.0,1,2924
8-303,399277643,1717578898,15155,8-303,17.7828,0,0
8-303,399277644,1717578898,15160,8-303,112.202,0,2924
8-303,399277645,1717578898,15162,8-302,31.6228,0,0
8-303,399277649,1717578899,15163,8-303,5.62341,1,0
8-303,399277652,1717578899,15163,8-302,14.1254,1,0
8-303,399277654,1717578900,15161,8-303,56.2341,0,2882
8-303,399277655,1717578900,15163,8-303,10.0,0,0
8-303,399277656,1717578900,15163,8-302,19.9526,0,0
8-303,399277662,1717578901,15153,8-303,12.5893,1,0
8-303,399277663,1717578901,15161,8-303,79.4328,1,2882
8-303,399277664,1717578901,15164,8-302,7.94328,1,0
8-303,399277665,1717578902,15153,8-322,1.99526,1,0
8-303,399277668,1717578902,15153,8-303,7.94328,0,0
8-303,399277669,1717578902,15164,8-303,25.1189,0,0
8-303,399277679,1717578905,15162,8-320,63.0957,1,0
8-303,399277680,1717578905,15162,8-322,8.91251,0,0
8-303,399277682,1717578905,15155,8-303,10.0,1,0
8-303,399277683,1717578905,15162,8-303,3.16228,1,0
8-303,399277684,1717578906,15162,8-302,14.1254,1,0
8-303,399277686,1717578906,15162,8-322,1.0,1,0
8-303,399277687,1717578906,15155,8-322,1.58489,1,0
8-303,399277688,1717578906,15155,8-303,10.0,0,0
8-303,399277693,1717578908,15158,8-303,39.8107,1,2897
8-303,399277695,1717578908,15158,8-322,11.2202,1,2897
8-303,399277697,1717578908,15158,8-303,125.893,0,2897
8-303,399277699,1717578909,15164,8-417,12.5893,0,0
8-303,399277701,1717578909,15158,8-322,158.489,0,2897
8-303,399277703,1717578910,15164,8-303,2.51189,1,0
8-303,399277704,1717578910,15158,8-303,44.6684,1,2897
8-303,399277706,1717578910,15164,8-302,8.91251,1,0
8-303,399277708,1717578910,15153,8-302,39.8107,0,0
8-303,399277709,1717578910,15164,8-302,44.6684,0,0
8-303,399277710,1717578910,15164,8-303,12.5893,0,0
8-303,399277719,1717578913,15162,8-303,14.1254,0,0
8-303,399277723,1717578913,15155,8-320,31.6228,1,0
8-303,399277724,1717578913,15162,8-320,63.0957,1,0
8-303,399277725,1717578913,15155,8-322,12.5893,0,0
8-303,399277726,1717578913,15162,8-322,44.6684,0,0
8-303,399277728,1717578914,15155,8-303,10.0,1,0
8-303,399277729,1717578914,15162,8-303,3.54813,1,0
8-303,399277731,1717578914,15162,8-322,1.99526,1,0
8-303,399277732,1717578914,15162,8-302,56.2341,0,0
8-303,399277735,1717578915,15155,8-303,15.8489,0,0
8-303,399277736,1717578915,15163,8-303,12.5893,0,0
8-303,399277739,1717578915,15163,8-320,50.1187,1,0
8-303,399277741,1717578916,15163,8-322,15.8489,0,0
8-303,399277744,1717578916,15163,8-303,3.54813,1,0
8-303,399277745,1717578916,15163,8-302,14.1254,1,0
8-303,399277746,1717578917,15163,8-322,5.62341,1,0
8-303,399277747,1717578917,15163,8-302,35.4813,0,0
8-303,399277750,1717578917,15153,8-303,6.30957,0,0
8-303,399277751,1717578917,15164,8-303,12.5893,0,0
8-303,399277752,1717578917,15164,8-417,10.0,0,0
8-303,399277755,1717578918,15153,8-322,35.4813,0,0
8-303,399277756,1717578918,15164,8-322,14.1254,0,0
8-303,399277757,1717578918,15153,8-302,31.6228,1,0
8-303,399277759,1717578919,15153,8-303,12.5893,1,0
8-303,399277760,1717578919,15164,8-303,2.51189,1,0
8-303,399277761,1717578919,15164,8-322,0.630957,1,0
8-303,399277773,1717578922,15159,8-322,100.0,0,2880
8-303,399277774,1717578923,15159,8-302,79.4328,1,2880
8-303,399277775,1717578923,15159,8-303,19.9526,1,2880
8-303,399277777,1717578923,15163,8-303,3.54813,1,0
8-303,399277778,1717578923,15159,8-322,12.5893,1,2880
8-303,399277779,1717578923,15163,8-302,39.8107,0,0
8-303,399277781,1717578923,15070,8-322,11.2202,1,2830
8-303,399277782,1717578923,15163,8-322,4.46684,1,0
8-303,399277784,1717578923,15159,8-303,177.828,0,2880
8-303,399277786,1717578923,15070,8-303,112.202,0,2830
8-303,399277787,1717578924,15163,8-303,11.2202,0,0
8-303,399277790,1717578924,15163,8-322,44.6684,0,0
8-303,399277792,1717578925,15153,8-302,35.4813,1,0
8-303,399277795,1717578925,15164,8-303,1.77828,1,0
8-303,399277799,1717578926,15153,8-303,5.62341,0,0
