label,id,timestamp,ble_id,place,proxi,detector,batt
8-417,401433306,1717999369,15164,8-417,0.501187,0,0
8-417,401433307,1717999369,15155,8-320,112.202,1,0
8-417,401433309,1717999369,15155,8-322,39.8107,0,0
8-417,401433310,1717999369,15163,8-322,39.8107,0,0
8-417,401433311,1717999369,15164,8-322,14.1254,0,0
8-417,401433315,1717999371,15153,8-417,2.81838,0,0
8-417,401433318,1717999372,15153,8-322,7.07946,1,0
8-417,401433332,1717999377,15164,8-303,141.254,1,0
8-417,401433333,1717999377,15164,8-417,0.562341,0,0
8-417,401433334,1717999377,15159,8-417,12.5893,0,2889
8-417,401433337,1717999377,15159,8-322,125.893,0,2889
8-417,401433338,1717999377,15163,8-322,17.7828,0,0
8-417,401433339,1717999377,15164,8-322,19.9526,0,0
8-417,401433343,1717999379,15159,8-417,12.5893,0,2889
8-417,401433346,1717999379,15153,8-417,2.81838,0,0
8-417,401433348,1717999379,15153,8-320,125.893,1,0
8-417,401433350,1717999380,15159,8-322,177.828,0,2889
8-417,401433351,1717999380,15153,8-322,12.5893,0,0
8-417,401433362,1717999383,15155,8-320,89.1251,1,0
8-417,401433364,1717999384,15155,8-322,31.6228,0,0
8-417,401433367,1717999385,15155,8-322,6.30957,1,0
8-417,401433370,1717999385,15164,8-417,0.501187,0,0
8-417,401433372,1717999386,15164,8-322,14.1254,0,0
8-417,401433375,1717999387,15153,8-322,8.91251,1,0
8-417,401433376,1717999387,15153,8-320,50.1187,0,0
8-417,401433378,1717999387,15153,8-417,2.81838,0,0
8-417,401433382,1717999388,15153,8-322,10.0,0,0
8-417,401433387,1717999389,15160,8-417,7.94328,0,2909
8-417,401433394,1717999391,15162,8-322,3.16228,1,0
8-417,401433396,1717999391,15161,8-417,6.30957,0,2888
8-417,401433397,1717999391,15160,8-417,3.54813,0,2909
8-417,401433399,1717999391,15162,8-417,1.77828,0,0
8-417,401433400,1717999391,15155,8-417,2.81838,0,0
8-417,401433403,1717999392,15163,8-320,35.4813,1,0
8-417,401433405,1717999392,15162,8-322,8.91251,0,0
8-417,401433406,1717999392,15163,8-322,15.8489,0,0
8-417,401433407,1717999393,15163,8-322,3.16228,1,0
8-417,401433409,1717999393,15164,8-322,2.81838,1,0
8-417,401433412,1717999394,15164,8-303,89.1251,1,0
8-417,401433417,1717999396,15153,8-417,2.81838,0,0
8-417,401433425,1717999398,15158,8-417,11.2202,0,2914
8-417,401433429,1717999399,15162,8-322,8.91251,0,0
8-417,401433433,1717999399,15162,8-322,3.54813,1,0
8-417,401433435,1717999400,15162,8-417,1.99526,0,0
8-417,401433436,1717999400,15155,8-417,2.51189,0,0
8-417,401433437,1717999400,15163,8-417,1.12202,0,0
8-417,401433440,1717999400,15155,8-320,100.0,1,0
8-417,401433441,1717999400,15162,8-320,39.8107,1,0
8-417,401433443,1717999401,15155,8-322,50.1187,0,0
8-417,401433445,1717999401,15163,8-322,2.81838,1,0
8-417,401433453,1717999403,15153,8-322,2.51189,1,0
8-417,401433455,1717999404,15153,8-417,3.16228,0,0
8-417,401433461,1717999407,15155,8-322,28.1838,0,0
8-417,401433463,1717999407,15162,8-322,28.1838,0,0
8-417,401433466,1717999408,15163,8-322,4.46684,1,0
8-417,401433467,1717999408,15155,8-417,2.51189,0,0
8-417,401433468,1717999408,15163,8-417,1.12202,0,0
8-417,401433469,1717999408,15164,8-417,0.707946,0,0
8-417,401433471,1717999409,15163,8-320,112.202,1,0
8-417,401433472,1717999409,15164,8-320,50.1187,1,0
8-417,401433475,1717999409,15159,8-322,251.189,0,2892
8-417,401433476,1717999410,15164,8-322,14.1254,0,0
8-417,401433477,1717999410,15163,8-320,89.1251,0,0
8-417,401433478,1717999410,15164,8-320,70.7946,0,0
8-417,401433479,1717999410,15159,8-417,12.5893,0,2892
8-417,401433481,1717999410,15153,8-417,2.23872,0,0
8-417,401433484,1717999412,15153,8-320,44.6684,0,0
8-417,401433485,1717999412,15153,8-322,12.5893,0,0
8-417,401433487,1717999412,15153,8-322,2.23872,1,0
8-417,401433495,1717999415,15162,8-320,63.0957,1,0
8-417,401433500,1717999416,15155,8-322,28.1838,0,0
8-417,401433501,1717999416,15162,8-322,39.8107,0,0
8-417,401433502,1717999416,15162,8-417,3.98107,0,0
8-417,401433503,1717999416,15155,8-417,1.25892,0,0
8-417,401433504,1717999417,15164,8-417,1.77828,0,0
8-417,401433507,1717999417,15163,8-320,79.4328,1,0
8-417,401433510,1717999418,15164,8-322,3.54813,1,0
8-417,401433513,1717999418,15164,8-322,22.3872,0,0
8-417,401433515,1717999419,15153,8-417,2.81838,0,0
8-417,401433518,1717999419,15153,8-320,50.1187,1,0
8-417,401433520,1717999420,15153,8-320,63.0957,0,0
8-417,401433521,1717999420,15153,8-322,1.99526,1,0
8-417,401433524,1717999421,15160,8-417,4.46684,0,2906
8-417,401433527,1717999423,15161,8-417,5.62341,0,2895
8-417,401433529,1717999423,15162,8-417,1.99526,0,0
8-417,401433531,1717999423,15162,8-320,70.7946,1,0
8-417,401433534,1717999424,15162,8-322,4.46684,1,0
8-417,401433535,1717999424,15155,8-322,6.30957,1,0
8-417,401433537,1717999424,15162,8-322,8.91251,0,0
8-417,401433538,1717999424,15163,8-322,15.8489,0,0
8-417,401433539,1717999425,15163,8-417,1.12202,0,0
8-417,401433540,1717999425,15164,8-417,1.77828,0,0
8-417,401433542,1717999425,15164,8-303,112.202,1,0
8-417,401433547,1717999427,15153,8-322,12.5893,0,0
8-417,401433551,1717999428,15153,8-320,79.4328,1,0
8-417,401433556,1717999429,15158,8-417,11.2202,0,2903
8-417,401433563,1717999431,15162,8-322,28.1838,0,0
8-417,401433571,1717999433,15164,8-322,15.8489,0,0
8-417,401433573,1717999433,15164,8-417,0.501187,0,0
8-417,401433588,1717999439,15162,8-322,3.54813,1,0
8-417,401433590,1717999439,15155,8-322,35.4813,0,0
8-417,401433591,1717999439,15162,8-322,28.1838,0,0
8-417,401433593,1717999440,15162,8-417,5.01187,0,0
8-417,401433594,1717999440,15155,8-417,1.12202,0,0
8-417,401433596,1717999440,15162,8-320,39.8107,1,0
8-417,401433598,1717999441,15163,8-320,70.7946,0,0
8-417,401433600,1717999441,15163,8-322,2.51189,1,0
8-417,401433602,1717999442,15159,8-417,11.2202,0,2888
8-417,401433609,1717999443,15153,8-322,2.51189,1,0
8-417,401433611,1717999444,15153,8-322,8.91251,0,0
8-417,401433612,1717999444,15153,8-417,2.81838,0,0
8-417,401433613,1717999444,15159,8-417,7.94328,0,2888
8-417,401433621,1717999448,15155,8-322,35.4813,0,0
8-417,401433624,1717999448,15164,8-320,100.0,1,0
8-417,401433629,1717999449,15164,8-322,3.98107,1,0
8-417,401433638,1717999452,15153,8-322,2.51189,1,0
8-417,401433639,1717999452,15153,8-417,1.58489,0,0
8-417,401433640,1717999452,15160,8-417,14.1254,0,2906
8-417,401433642,1717999452,15153,8-322,10.0,0,0
8-417,401433647,1717999454,15160,8-417,3.54813,0,2906
8-417,401433648,1717999454,15161,8-417,5.62341,0,2888
8-417,401433653,1717999456,15162,8-322,4.46684,1,0
8-417,401433654,1717999456,15163,8-322,3.54813,1,0
8-417,401433657,1717999456,15155,8-417,2.51189,0,0
8-417,401433658,1717999456,15163,8-417,1.12202,0,0
8-417,401433659,1717999456,15164,8-322,14.1254,0,0
8-417,401433660,1717999456,15164,8-417,0.707946,0,0
8-417,401433661,1717999457,15163,8-320,50.1187,1,0
8-417,401433664,1717999458,15164,8-322,2.81838,1,0
8-417,401433665,1717999458,15153,8-417,2.23872,0,0
8-417,401433666,1717999458,15153,8-322,8.91251,0,0
8-417,401433669,1717999460,15158,8-417,8.91251,0,2909
8-417,401433676,1717999462,15158,8-417,7.07946,0,2909
8-417,401433679,1717999463,15155,8-320,89.1251,1,0
8-417,401433680,1717999463,15162,8-320,50.1187,1,0
8-417,401433682,1717999464,15162,8-322,3.98107,1,0
8-417,401433683,1717999464,15163,8-322,6.30957,1,0
8-417,401433685,1717999465,15162,8-417,2.23872,0,0
8-417,401433686,1717999465,15155,8-417,0.562341,0,0
8-417,401433687,1717999465,15163,8-417,1.25892,0,0
8-417,401433688,1717999465,15164,8-417,0.562341,0,0
8-417,401433689,1717999465,15155,8-322,50.1187,0,0
8-417,401433690,1717999465,15163,8-322,44.6684,0,0
8-417,401433692,1717999465,15164,8-320,70.7946,1,0
8-417,401433694,1717999465,15164,8-320,100.0,0,0
8-417,401433710,1717999471,15162,8-417,5.01187,0,0
8-417,401433712,1717999471,15162,8-322,28.1838,0,0
8-417,401433715,1717999472,15163,8-320,112.202,1,0
8-417,401433718,1717999472,15162,8-322,4.46684,1,0
8-417,401433719,1717999473,15155,8-322,7.07946,1,0
8-417,401433720,1717999473,15163,8-417,1.25892,0,0
8-417,401433721,1717999473,15164,8-417,0.562341,0,0
8-417,401433723,1717999473,15163,8-322,39.8107,0,0
8-417,401433724,1717999473,15164,8-322,15.8489,0,0
8-417,401433727,1717999475,15159,8-417,11.2202,0,2891
8-417,401433741,1717999479,15162,8-322,3.54813,1,0
8-417,401433744,1717999480,15162,8-322,22.3872,0,0
8-417,401433745,1717999480,15162,8-320,35.4813,1,0
8-417,401433748,1717999480,15162,8-320,89.1251,0,0
8-417,401433753,1717999481,15163,8-322,3.54813,1,0
8-417,401433754,1717999481,15164,8-417,1.77828,0,0
8-417,401433756,1717999482,15164,8-322,11.2202,0,0
8-417,401433763,1717999483,15153,8-417,2.51189,0,0
8-417,401433768,1717999485,15160,8-417,3.54813,0,2912
8-417,401433773,1717999487,15162,8-322,3.54813,1,0
8-417,401433774,1717999487,15161,8-417,6.30957,0,2889
8-417,401433776,1717999488,15162,8-417,1.99526,0,0
8-417,401433780,1717999488,15155,8-322,35.4813,0,0
8-417,401433781,1717999488,15162,8-320,63.0957,1,0
8-417,401433782,1717999488,15162,8-320,141.254,0,0
8-417,401433783,1717999488,15162,8-322,8.91251,0,0
8-417,401433786,1717999489,15163,8-322,4.46684,1,0
8-417,401433787,1717999489,15164,8-322,3.54813,1,0
8-417,401433792,1717999490,15153,8-322,12.5893,0,0
8-417,401433799,1717999494,15158,8-417,8.91251,0,2912
8-417,401433805,1717999496,15162,8-417,2.51189,0,0
8-417,401433806,1717999496,15163,8-417,1.25892,0,0
8-417,401433810,1717999497,15162,8-322,7.94328,0,0
8-417,401433812,1717999498,15164,8-322,2.81838,1,0
8-417,401433814,1717999498,15164,8-417,0.707946,0,0
8-417,401433817,1717999499,15153,8-320,63.0957,1,0
8-417,401433820,1717999500,15153,8-417,1.58489,0,0
8-417,401433824,1717999503,15162,8-320,39.8107,1,0
8-417,401433828,1717999504,15162,8-322,5.01187,1,0
8-417,401433829,1717999504,15163,8-322,3.16228,1,0
8-417,401433830,1717999504,15162,8-417,2.51189,0,0
8-417,401433831,1717999504,15155,8-417,1.25892,0,0
8-417,401433832,1717999504,15163,8-417,1.12202,0,0
8-417,401433833,1717999505,15163,8-320,100.0,0,0
8-417,401433838,1717999505,15164,8-322,12.5893,0,0
8-417,401433840,1717999506,15159,8-417,14.1254,0,2887
8-417,401433846,1717999507,15153,8-322,28.1838,0,0
8-417,401433858,1717999511,15162,8-320,35.4813,1,0
8-417,401433863,1717999512,15155,8-322,44.6684,0,0
8-417,401433864,1717999512,15162,8-322,22.3872,0,0
8-417,401433865,1717999512,15162,8-322,3.98107,1,0
8-417,401433867,1717999512,15163,8-322,4.46684,1,0
8-417,401433868,1717999512,15162,8-417,1.99526,0,0
8-417,401433869,1717999512,15155,8-417,2.81838,0,0
8-417,401433871,1717999512,15163,8-417,1.12202,0,0
8-417,401433872,1717999512,15164,8-417,0.707946,0,0
8-417,401433875,1717999513,15163,8-320,39.8107,1,0
8-417,401433876,1717999513,15164,8-320,89.1251,1,0
8-417,401433878,1717999514,15164,8-322,14.1254,0,0
8-417,401433884,1717999516,15153,8-322,11.2202,0,0
8-417,401433887,1717999517,15160,8-417,10.0,0,2905
8-417,401433895,1717999519,15161,8-417,6.30957,0,2895
8-417,401433898,1717999520,15163,8-320,50.1187,1,0
8-417,401433901,1717999520,15162,8-322,31.6228,0,0
8-417,401433902,1717999520,15163,8-322,56.2341,0,0
8-417,401433905,1717999520,15162,8-322,3.98107,1,0
8-417,401433906,1717999521,15163,8-417,1.12202,0,0
8-417,401433908,1717999521,15164,8-417,0.630957,0,0
8-417,401433910,1717999521,15163,8-320,89.1251,0,0
8-417,401433911,1717999521,15164,8-320,100.0,0,0
8-417,401433914,1717999522,15164,8-320,89.1251,1,0
8-417,401433917,1717999523,15153,8-322,2.51189,1,0
8-417,401433919,1717999523,15153,8-417,2.51189,0,0
8-417,401433924,1717999524,15153,8-322,44.6684,0,0
8-417,401433927,1717999525,15158,8-417,10.0,0,2912
8-417,401433933,1717999526,15158,8-322,223.872,0,2912
8-417,401433935,1717999527,15162,8-322,4.46684,1,0
8-417,401433936,1717999527,15162,8-417,4.46684,0,0
8-417,401433937,1717999527,15155,8-417,2.51189,0,0
8-417,401433940,1717999528,15163,8-320,39.8107,1,0
8-417,401433943,1717999528,15155,8-322,31.6228,0,0
8-417,401433944,1717999528,15162,8-322,10.0,0,0
8-417,401433945,1717999529,15164,8-322,11.2202,0,0
8-417,401433946,1717999529,15163,8-322,3.16228,1,0
8-417,401433947,1717999529,15164,8-322,3.98107,1,0
8-417,401433948,1717999529,15163,8-417,1.12202,0,0
8-417,401433953,1717999531,15153,8-322,12.5893,0,0
8-417,401433955,1717999531,15153,8-417,2.81838,0,0
8-417,401433958,1717999532,15153,8-320,50.1187,1,0
8-417,401433967,1717999535,15162,8-322,31.6228,0,0
8-417,401433969,1717999535,15162,8-322,3.98107,1,0
8-417,401433971,1717999535,15162,8-417,4.46684,0,0
8-417,401433972,1717999535,15155,8-417,1.25892,0,0
8-417,401433974,1717999536,15163,8-320,100.0,0,0
8-417,401433979,1717999537,15159,8-322,199.526,0,2891
8-417,401433980,1717999537,15164,8-322,12.5893,0,0
8-417,401433981,1717999537,15164,8-322,3.98107,1,0
8-417,401433983,1717999538,15159,8-417,7.94328,0,2891
8-417,401433986,1717999538,15164,8-320,100.0,0,0
8-417,401433989,1717999539,15153,8-322,12.5893,0,0
8-417,401433991,1717999540,15153,8-417,2.51189,0,0
8-417,401433992,1717999540,15159,8-417,7.94328,0,2891
8-417,401433995,1717999540,15153,8-320,44.6684,0,0
8-417,401434008,1717999543,15155,8-322,25.1189,0,0
8-417,401434009,1717999543,15162,8-322,28.1838,0,0
8-417,401434010,1717999544,15155,8-322,5.62341,1,0
8-417,401434012,1717999544,15162,8-417,1.99526,0,0
8-417,401434013,1717999544,15155,8-417,0.562341,0,0
8-417,401434022,1717999547,15153,8-320,70.7946,1,0
8-417,401434025,1717999548,15153,8-322,14.1254,0,0
8-417,401434026,1717999548,15153,8-417,1.58489,0,0
8-417,401434027,1717999548,15160,8-417,3.98107,0,2903
8-417,401434033,1717999550,15160,8-417,4.46684,0,2903
8-417,401434038,1717999552,15155,8-322,6.30957,1,0
8-417,401434039,1717999552,15163,8-322,4.46684,1,0
8-417,401434040,1717999552,15162,8-322,10.0,0,0
8-417,401434041,1717999552,15161,8-417,6.30957,0,2892
8-417,401434042,1717999552,15163,8-322,14.1254,0,0
8-417,401434043,1717999552,15162,8-417,3.98107,0,0
8-417,401434044,1717999552,15155,8-417,2.51189,0,0
8-417,401434045,1717999552,15163,8-417,1.25892,0,0
8-417,401434046,1717999552,15164,8-417,1.77828,0,0
8-417,401434056,1717999556,15158,8-417,8.91251,0,2908
8-417,401434062,1717999558,15158,8-417,7.07946,0,2908
8-417,401434066,1717999560,15155,8-320,100.0,1,0
8-417,401434069,1717999560,15162,8-322,3.16228,1,0
8-417,401434070,1717999560,15162,8-322,22.3872,0,0
8-417,401434071,1717999561,15164,8-322,12.5893,0,0
8-417,401434072,1717999561,15162,8-417,1.99526,0,0
8-417,401434073,1717999561,15155,8-417,0.562341,0,0
8-417,401434074,1717999561,15163,8-417,1.12202,0,0
8-417,401434075,1717999561,15164,8-417,0.707946,0,0
8-417,401434081,1717999563,15153,8-417,2.51189,0,0
8-417,401434085,1717999564,15153,8-320,44.6684,1,0
8-417,401434095,1717999567,15162,8-417,2.23872,0,0
8-417,401434097,1717999567,15162,8-320,89.1251,0,0
8-417,401434100,1717999568,15162,8-320,35.4813,1,0
8-417,401434102,1717999568,15162,8-322,3.98107,1,0
8-417,401434105,1717999569,15162,8-322,10.0,0,0
8-417,401434106,1717999569,15164,8-322,14.1254,0,0
8-417,401434107,1717999569,15164,8-417,3.98107,0,0
8-417,401434108,1717999569,15159,8-417,7.94328,0,2896
8-417,401434115,1717999571,15153,8-322,2.51189,1,0
8-417,401434116,1717999571,15159,8-322,177.828,0,2896
8-417,401434117,1717999571,15159,8-417,11.2202,0,2896
8-417,401434132,1717999575,15162,8-417,3.54813,0,0
8-417,401434135,1717999575,15162,8-322,35.4813,0,0
8-417,401434137,1717999575,15162,8-320,158.489,0,0
8-417,401434141,1717999577,15163,8-417,1.12202,0,0
8-417,401434142,1717999577,15164,8-417,0.707946,0,0
8-417,401434145,1717999577,15164,8-322,14.1254,0,0
8-417,401434147,1717999577,15164,8-320,79.4328,0,0
8-417,401434152,1717999579,15153,8-322,2.51189,1,0
8-417,401434154,1717999579,15153,8-417,2.81838,0,0
8-417,401434157,1717999580,15153,8-322,28.1838,0,0
8-417,401434158,1717999580,15153,8-320,44.6684,0,0
8-417,401434162,1717999581,15160,8-417,3.54813,0,2908
8-417,401434165,1717999582,15160,8-322,141.254,0,2908
8-417,401434168,1717999583,15161,8-417,6.30957,0,2886
8-417,401434169,1717999584,15162,8-417,3.98107,0,0
8-417,401434171,1717999584,15155,8-417,2.51189,0,0
8-417,401434174,1717999584,15155,8-322,44.6684,0,0
8-417,401434175,1717999584,15162,8-322,25.1189,0,0
8-417,401434178,1717999585,15162,8-320,89.1251,1,0
8-417,401434180,1717999585,15163,8-322,3.16228,1,0
8-417,401434182,1717999585,15164,8-322,2.81838,1,0
8-417,401434194,1717999590,15158,8-417,8.91251,0,2908
8-417,401434198,1717999590,15158,8-322,223.872,0,2908
8-417,401434203,1717999592,15158,8-417,7.07946,0,2908
8-417,401434204,1717999592,15162,8-417,1.99526,0,0
8-417,401434205,1717999592,15155,8-417,2.81838,0,0
8-417,401434209,1717999592,15155,8-322,39.8107,0,0
8-417,401434210,1717999592,15162,8-322,28.1838,0,0
8-417,401434211,1717999592,15164,8-322,15.8489,0,0
