label,ble_id,C0,C1
8-302,15070,-4.470774564819744,1.1346894054832926
8-302,15070,-4.492074051741749,1.1218495316254504
8-302,15070,-4.489038371016758,1.1212305849976842
8-302,15070,-4.43036848349687,1.0528059526767382
8-302,15070,-4.270956516428885,0.8453315741331652
8-302,15070,-4.264031983880238,0.8439197273488314
8-302,15153,-5.243992801741427,-0.5155025897276828
8-302,15153,-5.142004805404548,-0.6344476132397071
8-302,15153,-2.8199478609447337,0.37762466562929525
8-302,15153,-2.756694940595421,0.36472799259505156
8-302,15153,-2.766297712721436,0.30502539011415014
8-302,15153,-2.7416403155475595,0.3152729485781846
8-302,15153,-2.7915753638547374,0.37351044424730623
8-302,15153,-2.824474601529131,0.3802182880752178
8-302,15153,-2.759533364023309,0.304479600195566
8-302,15153,-2.7124054302044875,0.3240658628368306
8-302,15153,-2.657137876069117,0.25960925262586315
8-302,15153,-2.6567005039633305,0.2597910234832241
8-302,15153,-2.722268623296249,0.3362608216537088
8-302,15153,-2.7010086980463397,0.3527664466066626
8-302,15153,-2.697807774004335,0.37266731410029685
8-302,15153,-2.645330889180037,0.36196777292975246
8-302,15153,-2.6210193014803185,0.35701086982116703
8-302,15153,-2.632997691696703,0.35203267795517945
8-302,15153,-2.682173781196392,0.4093850265830432
8-302,15153,-2.6757103851405475,0.44956941920788945
8-302,15153,-2.669563227155135,0.45434190467249436
8-302,15153,-2.802756113878786,0.3962895693423176
8-302,15153,-2.7845224231039967,0.3925718920108785
8-302,15153,-2.780834128312749,0.39543538328964145
8-302,15153,-2.758987725517454,0.40451469885141583
8-302,15153,-2.762841143962227,0.3805571263315391
8-302,15153,-2.7941927276439857,0.4171213789113067
8-302,15153,-2.7749091937664874,0.4131896484870124
8-302,15153,-2.739849874926259,0.37230119441843673
8-302,15153,-2.7311170199174435,0.3552434831115045
8-302,15153,-2.7558553048598777,0.3360373547531336
8-302,15153,-2.724506883123648,0.5309375707284171
8-302,15153,-2.7203457768257424,0.5300891604559986
8-302,15153,-2.734632604098728,0.5238622236573657
8-302,15153,-2.7174504697082065,0.5038233028777414
8-302,15153,-2.619524546806942,0.5506684822804059
8-302,15153,-2.6185104387437517,0.5569734210808698
8-302,15153,-2.610081201000585,0.5635176509025898
8-302,15153,-2.6324896220574097,0.5461203651923118
8-302,15153,-2.6042408895435694,0.5131748591158415
8-302,15153,-2.594719643353085,0.5171318674853552
8-302,15153,-2.5970800078482577,0.5063247245343913
8-302,15153,-2.612276004013362,0.5397962155583621
8-302,15153,-2.600667770785956,0.5488085305954908
8-302,15153,-2.5893581871172593,0.553508767973816
8-302,15153,-2.700767921864424,0.5338907745017375
8-302,15153,-2.6960767708265907,0.6005660550784884
8-302,15153,-2.717173645863364,0.5902519652261579
8-302,15153,-2.7421438488993415,0.6193738373473023
8-302,15153,-2.7496004276235704,0.5730146038261668
8-302,15153,-2.663173034124391,0.6659074180766602
8-302,15153,-2.71035996719255,0.7020885730608113
8-302,15153,-2.7118702064601217,0.7014609210389864
8-302,15153,-2.7177754570789636,0.702664945864969
8-302,15153,-2.6470112374050054,0.7755832713580261
8-302,15153,-2.6277252274357843,0.7530906742717486
8-302,15153,-2.649597319862511,0.7440006821572884
8-302,15153,-2.6141698851509148,0.9642610427852809
8-302,15153,-2.6205163546262633,0.965555027968785
8-302,15153,-2.6623936619118274,0.9740934153923839
8-302,15153,-2.676808468763239,0.884473306532637
8-302,15153,-2.665967084651267,0.8889789612347558
8-302,15153,-2.621132201017284,0.9504394751149725
8-302,15153,-2.6254207298735333,0.9513138656435287
8-302,15153,-2.697041916601332,0.9380002245525254
8-302,15153,-2.761285779507809,0.9923970968126967
8-302,15153,-2.7591417746659586,0.9898966191537242
8-302,15153,-2.7470694017925896,1.0649532870827039
8-302,15153,-2.772976963436196,1.082642117449351
8-302,15153,-2.762202386354282,1.0871200073009668
8-302,15153,-2.7482722472919234,1.0979349865731434
8-302,15153,-2.745410393104608,1.0973514815346146
8-302,15153,-2.7354602937743517,1.1050764667290263
8-302,15153,-2.815151991064455,1.2764183845222896
8-302,15153,-2.835439332658156,1.177146331059166
8-302,15153,-2.822766011886955,1.1869855509575902
8-302,15153,-2.8315990903754424,1.1887865322328062
8-302,15153,-2.781100612216161,1.0700003209595434
8-302,15153,-2.7711974747632926,1.1315703624958378
8-302,15153,-2.780564888875435,1.1267995013942818
8-302,15153,-2.8017695267994913,1.2008222023266109
8-302,15153,-2.7881968773745673,1.199824194382053
8-302,15153,-2.7724765561228946,1.294829821138143
8-302,15153,-2.578046465070996,1.0680728244105713
8-302,15153,-2.5881331869020063,1.079836614350966
8-302,15153,-2.612133757532459,1.0847301040166897
8-302,15153,-2.6201020610952335,1.0814184950888337
8-302,15153,-2.6698167656549394,0.9982740172697635
8-302,15153,-2.6860890986488357,1.0015917922747384
8-302,15153,-2.6781521794324745,1.00489035793925
8-302,15153,-2.6929500644920106,0.9984406757768989
8-302,15153,-2.645473660800259,1.0635185709401618
8-302,15153,-2.6663942951056936,1.067784090679269
8-302,15153,-2.704111207079703,1.0385017109856134
8-302,15153,-2.6999155898842293,1.0537660071992665
8-302,15153,-2.789023890912869,1.1035421986077587
8-302,15153,-2.766441026349482,0.9941059636830873
8-302,15153,-2.8552038879559376,1.097626976351092
8-302,15153,-2.868965351522162,1.1004328087949717
8-302,15153,-2.8893070163949126,0.9739640854137875
8-302,15153,-2.903507808693338,0.9680622682719564
8-302,15153,-2.9210769179294847,0.8479983685788861
8-302,15153,-2.9361243558590324,0.8510663990493965
8-302,15153,-3.2767782071033364,0.7025918664342936
8-302,15153,-3.3022902266947534,0.7016556357715633
8-302,15153,-3.3846395651465513,0.7976967813000482
8-302,15153,-3.3927809457214138,0.7993567319037753
8-302,15153,-3.393926664334,0.7984672272842308
8-302,15153,-3.424966269429971,0.8346676301801674
8-302,15153,-3.3931717064840328,0.7647460428515748
8-302,15153,-3.409822293879158,0.8235840390677486
8-302,15153,-3.496628864089961,0.7680760458592759
8-302,15153,-3.9351929766721834,0.9386817002175876
8-302,15153,-3.945241826103463,0.9308800481434762
8-302,15153,-4.022330084819479,1.020785380876853
8-302,15153,-4.016725345948908,1.0196426275580042
8-302,15153,-4.075920145643138,0.9938424782693869
8-302,15153,-4.087683286063955,0.9889537437313121
8-302,15153,-4.083518754751539,0.9888247511898658
8-302,15153,-4.090406124895294,0.946004415932981
8-302,15153,-4.104326589176209,0.9467192909450302
8-302,15153,-4.414356118407235,0.8127456571461908
8-302,15153,-4.416643021424032,0.8132119350714757
8-302,15153,-4.445188027427409,0.6429011925232839
8-302,15153,-4.4643131020994575,0.6436027740994253
8-302,15153,-4.470277327218627,0.6411240556373609
8-302,15153,-4.4794337147147285,0.6626501578199868
8-302,15153,-4.373432016302134,1.0053425134870642
8-302,15153,-4.368863339265058,1.0088895094815808
8-302,15153,-4.218503540491475,1.0744240712235475
8-302,15153,-4.218527785955163,1.0744290146445947
8-302,15153,-3.9980087573151555,1.2316681104532454
8-302,15153,-4.1573052387300065,1.417450010361214
8-302,15153,-4.14883528606545,1.424025850135206
8-302,15153,-4.143256962004628,1.4228884825465768
8-302,15153,-4.171083040535019,1.249887469578496
8-302,15153,-4.205651584286175,1.3108196230057625
8-302,15153,-4.183369842097202,1.3062765862248904
8-302,15153,-4.1955245820891856,1.3012251037912554
8-302,15153,-4.214362814793311,1.1841035576566536
8-302,15153,-3.9533903751101156,0.8855785499820772
8-302,15153,-3.935158345071248,0.8818612112590067
8-302,15153,-3.9412542367991623,0.8771285275156713
8-302,15153,-3.9460878053897086,0.8827657490544734
8-302,15153,-3.96405004631948,0.8864280803263622
8-302,15153,-3.961011361321484,0.8876909509347709
8-302,15153,-4.015772095551993,0.9515564748643589
8-302,15153,-4.015102807063425,0.9557175925138984
8-302,15153,-4.0184199293909435,0.9531422693922275
8-302,15153,-3.969720087751853,0.8937641572507605
8-302,15153,-3.750871660823868,0.8927636314223207
8-302,15153,-3.752522122713983,0.8914822579161985
8-302,15153,-3.761258629442797,0.8966785787494206
8-302,15153,-3.8369105001137935,1.0502706150958097
8-302,15153,-3.8374855551919027,1.0553556666411759
8-302,15153,-3.8314001837194565,1.059087145319887
8-302,15153,-3.836580079629841,1.0601432771718031
8-302,15153,-3.8415227784527275,1.0294134025967139
8-302,15153,-3.8484285236554143,1.0240519707479967
8-302,15153,-3.901835561132385,1.0863387256267065
8-302,15153,-3.9367109433297287,1.1319976599338222
8-302,15153,-3.9336722583317325,1.133260530542231
8-302,15153,-3.937651988047701,1.1301707771525202
8-302,15153,-3.9418908392401133,1.1330537917857388
8-302,15153,-3.934672186361163,1.1315819766440283
8-302,15153,-3.947124413798948,1.0718844595115367
8-302,15153,-5.743969206493762,0.15980557930013997
8-302,15153,-3.8737148779240664,0.9749589565229722
8-302,15153,-3.8784658974127044,0.9454207956474532
8-302,15153,-3.868132962737431,0.9433140078619204
8-302,15153,-3.859152681595631,0.947046192381443
8-302,15153,-3.8626393461418935,0.9429857957676202
8-302,15153,-3.874820928525312,0.9310442431378677
8-302,15153,-3.8688340744307785,0.9335323661508829
8-302,15153,-3.892945241425262,0.961652374662357
8-302,15153,-3.8907266837791115,0.9684685078981624
8-302,15153,-4.058922343453301,1.1576665812019782
8-302,15153,-4.1230953928050385,1.2150777785178724
8-302,15153,-4.093087070355298,1.1897747293531094
8-302,15153,-4.027171001151446,1.1788164031418784
8-302,15153,-4.030749536222948,1.1773291720646397
8-302,15153,-4.051715253448499,1.1686158674325968
8-302,15153,-4.06432321971364,1.1003333611185484
8-302,15153,-4.0563135324476445,1.0909919437518334
8-302,15153,-4.024623524266085,1.0555361244380976
8-302,15153,-4.023798236169274,1.0553678559900193
8-302,15153,-4.006581904122859,1.0310329338945492
8-302,15153,-3.6879154667711225,0.9571143560888636
8-302,15153,-3.702635468030205,0.9811991186977234
8-302,15153,-3.6314574940412143,0.8981867437737794
8-302,15153,-3.657559729777183,0.8873387136731109
8-302,15153,-3.620159862324302,1.119862134001772
8-302,15153,-5.497463064889159,0.3027641883651538
8-302,15153,-5.51525535625451,0.2889507395934359
8-302,15153,-5.51125631491522,0.4587227050403449
8-302,15153,-5.511766947591348,0.7864064185263572
8-302,15153,-5.498023273693245,0.7447469579273501
8-302,15153,-5.495141945961295,0.7441594824169987
8-302,15153,-5.512918524346995,0.7648916823816513
8-302,15153,-5.526467177834482,0.7729480001886105
8-302,15153,-5.515835946922872,0.8390447631513592
8-302,15153,-5.513020861177741,0.8384707937564632
8-302,15153,-5.507090097389291,0.8430752766803692
8-302,15153,-5.5222802950462455,0.8607910715028374
8-302,15153,-5.484443567254273,0.8216992580052628
8-302,15153,-5.492491372568755,0.8233401294972184
8-302,15153,-5.496035116205959,0.8013078751763022
8-302,15153,-5.4886364932084275,0.807051963875112
8-302,15153,-5.448450093493319,0.7966638388553493
8-302,15153,-5.465077330048473,0.7930945231781109
8-302,15153,-5.466849201867075,0.7820783960176528
8-302,15153,-5.444803193620514,0.8347312016109341
8-302,15153,-5.429899835288058,0.8409250036065515
8-302,15153,-5.435534087206549,0.8058955872929413
8-302,15153,-5.4389927426612585,0.8029104699234504
8-302,15153,-5.424980366660304,0.8000534788040017
8-302,15153,-5.4118662758635985,0.8055036652609998
8-302,15153,-5.418662698204373,0.8134300942934004
8-302,15153,-5.434990042018116,0.8167590854849641
8-302,15153,-5.444050110203794,0.8186063478155153
8-302,15153,-5.470695811861839,0.8635120889917516
8-302,15153,-5.491734186154822,0.8880484071351911
8-302,15153,-5.551240323786865,0.9574483286354993
8-302,15153,-5.491115964620262,0.9553288837508581
8-302,15153,-5.476864986852519,0.9267313268597154
8-302,15153,-5.4434208403899955,0.8877265916927984
8-302,15153,-5.476129126987407,0.8623327718611457
8-302,15153,-5.475732289659865,0.8622518604781956
8-302,15153,-5.482528712000639,0.8701782895105962
8-302,15153,-5.444718142315678,0.8597046237339787
8-302,15153,-5.411416794950283,0.7728404713166601
8-302,15153,-5.418397495312679,0.7294398810178164
8-302,15153,-5.483735573184967,0.6841589068861786
8-302,15153,-3.9972812834841407,1.3145347465241828
8-302,15153,-4.053569427935726,1.2911415210741441
8-302,15153,-4.0788019774402455,1.1489860090065331
8-302,15153,-4.08778746208867,1.1420099242892057
8-302,15153,-4.079711670311882,1.1048970813899637
8-302,15153,-4.094339512558244,1.1078795602637614
8-302,15153,-4.104679188406357,1.2053437671535294
8-302,15153,-4.17897180046255,1.2919886352280499
8-302,15153,-4.143463678157006,1.2805269154977086
8-302,15153,-4.112926695198906,1.2743007130949102
8-302,15153,-3.6066795071065645,1.4949493696862461
8-302,15153,-3.6585149423309424,1.5509535434972004
8-302,15153,-3.62774414170892,1.535313741368986
8-302,15153,-3.5976449739054335,1.5291768053410413
8-302,15153,-3.5969618180667577,1.5706481506203593
8-302,15153,-3.5780529945600654,1.566792820101526
8-302,15153,-3.6001858452166724,1.429187890277067
8-302,15153,-3.6736370371960487,1.514851439623746
8-302,15153,-3.682926265715348,1.4570982085396165
8-302,15153,-3.7447180743446298,1.5291638279678388
8-302,15153,-3.798627190879515,1.5820754538007327
8-302,15153,-3.808036876851338,1.6151197498328607
8-302,15153,-3.712666111894611,1.6973414441769619
8-302,15153,-3.6873879455653635,1.692187464815168
8-302,15153,-3.7022147857825134,1.7193929810825803
8-302,15153,-3.6812348888303275,1.7285371031375953
8-302,15153,-3.690200424928804,1.7215765059292747
8-302,15153,-3.6752278610893674,1.7277990695769767
8-302,15153,-3.6291890000626323,1.6741055604976962
8-302,15153,-3.656722691012675,1.7748291608848006
8-302,15153,-3.6477571549141983,1.7817897580931212
8-302,15153,-3.5726554784328908,1.7459742069599975
8-302,15153,-3.5096074923655487,1.6724435518386351
8-302,15153,-3.526179227424137,1.7783012631530546
8-302,15153,-3.3653313785074968,1.8596883266847977
8-302,15153,-3.3812590691152553,1.8782642336726578
8-302,15153,-3.394001221601462,1.8931249592629462
8-302,15153,-3.385626334347196,1.9014505342558459
8-302,15153,-3.3838252184352786,1.9028488714272822
8-302,15153,-3.304320305196439,1.9226992754578354
8-302,15153,-3.3406629392355143,1.6695388056848788
8-302,15153,-3.3766065469678592,1.668500570399207
8-302,15153,-3.2831845620495477,1.7059102568866242
8-302,15153,-2.6134184331116233,5.348478158993409
8-302,15153,-2.6465773819280436,5.334697374906344
8-302,15153,-2.580994585341244,5.258210459169375
8-302,15153,-2.630377140611713,5.2035289631676855
8-302,15153,-2.665552540848797,5.210700895043733
8-302,15153,-2.6784238436260055,5.20535161073819
8-302,15153,-3.086958063701847,2.6654021231359484
8-302,15153,-3.1193972640778638,2.703234824924614
8-302,15153,-3.036194313576508,2.7419344651631685
8-302,15153,-3.056704137320675,2.765854353337257
8-302,15153,-3.151227172350558,2.1781833025592108
8-302,15153,-3.381330007456473,2.147056348197642
8-302,15153,-3.5495050147145126,2.1578728807644674
8-302,15153,-3.6129891972820536,2.2493031615247934
8-302,15153,-3.5477583738342147,2.1732267397164517
8-302,15153,-3.6227918563836243,2.1405232748611036
8-302,15153,-3.67756073850986,2.1337789425503737
8-302,15153,-3.7156353414383947,1.89706053942361
8-302,15153,-3.6180895179945955,1.7832832539976036
8-302,15153,-3.5860593920315558,1.7965949018614091
8-302,15153,-3.616466464858554,1.7839577912078588
8-302,15153,-3.5526804386851727,1.7709524229312819
8-302,15153,-3.4657611421221146,1.6815607888965736
8-302,15153,-3.471851168364761,1.6790297877722886
8-302,15153,-3.41174849538454,1.6089341480152903
8-302,15153,-3.4356487308836496,1.4603409875738789
8-302,15153,-3.4804475514945263,1.5125882810031046
8-302,15153,-3.503165542469854,1.4081441028827963
8-302,15153,-3.4951222922872405,1.4116497664976588
8-302,15153,-3.5419705619539736,1.4662872604886288
8-302,15153,-3.4350601485909946,1.5128843372507872
8-302,15153,-3.4076238814373605,1.5242867877896302
8-302,15153,-3.3374196565979144,1.4826125352243051
8-302,15153,-3.37585985230774,1.5178104022619323
8-302,15153,-3.365444655288669,1.5156868419614684
8-302,15153,-3.3750047494883133,1.4562495777849036
8-302,15153,-3.3281973401397655,1.244456680107259
8-302,15153,-3.3083523318128525,1.2213121428399112
8-302,15153,-3.230541822060399,1.1689836074978162
8-302,15153,-3.227119725455933,1.0659865517946265
8-302,15153,-3.263021594203146,1.0381133220590608
8-302,15153,-3.2475143635059296,1.1000240742043772
8-302,15153,-3.297570984340114,1.1334921735775332
8-302,15153,-2.6236882500544803,0.8595976795147395
8-302,15153,-2.4359586830172053,0.6406552689648369
8-302,15153,-2.4752634647820995,0.6101401105603258
8-302,15153,-2.5225289740334027,0.5245158298485565
8-302,15153,-2.5174394183090354,0.5185800594927884
8-302,15153,-2.541664887635553,0.49977206716391176
8-302,15153,-2.782630244729427,0.3947469261292188
8-302,15153,-2.8150033347587406,0.43250252573894665
8-302,15153,-2.78973758913193,0.45211816015772965
8-302,15153,-2.836629690850976,0.4452838528545606
8-302,15153,-2.8191942777003622,0.4525299711023862
8-302,15153,-2.756520830767599,0.37943612783897496
8-302,15153,-2.739577363852171,0.37662801069565355
8-302,15153,-2.7386535400746475,0.376439651752949
8-302,15153,-2.744761594125349,0.38034287306417175
8-302,15153,-2.7093861627813807,0.6002799170139774
8-302,15153,-2.662104391478695,0.6158071240185318
8-302,15153,-2.679050277563726,0.6355705166844513
8-302,15153,-2.7010109470943764,0.6400480897828286
8-302,15153,-2.7078652402084815,0.6347266039295556
8-302,15153,-2.7173303845661048,0.7675359758852376
8-302,15153,-2.7319708309198716,0.7705210246174894
8-302,15153,-2.704549125920412,0.7385400517280245
8-302,15153,-2.6873441940329,0.7184745430271451
8-302,15153,-2.883178295380936,0.4963244300591856
8-302,15153,-2.8994929492354156,0.499650833887912
8-302,15153,-2.851451661672733,0.4969379988794481
8-302,15153,-2.590449570788008,0.6101897315847852
8-302,15153,-2.5793185385490656,1.0195201627267485
8-302,15153,-2.6005726355603125,1.0030190626590125
8-302,15153,-2.6287708433523274,1.0359056435242684
8-302,15153,-2.6222324826391437,1.034572533529786
8-302,15153,-2.5986153721741685,1.0443877511918433
8-302,15153,-2.55854511534884,1.0499008147173736
8-302,15153,-2.5678695297291827,1.0607755522114048
8-302,15153,-2.5233236859618438,0.9802857274745009
8-302,15153,-2.526037032878464,0.9722282145628883
8-302,15153,-2.4937334050276827,1.1730671626247025
8-302,15153,-2.504186225258856,1.1649518786616448
8-302,15153,-2.609620850727413,1.2743727024750233
8-302,15153,-2.5636931991454674,1.2650084881049677
8-302,15153,-2.552925323195207,1.3319548041255724
8-302,15153,-2.543670366260988,1.3211610724151535
8-302,15153,-2.5241870386645915,1.3079913528504827
8-302,15153,-2.4479783876350267,1.3412070167906136
8-302,15153,-2.466206307529452,1.3449235174940526
8-302,15153,-2.4925213956500327,1.1813166730645475
8-302,15153,-2.484666683928478,1.184581073480259
8-302,15153,-2.2634387762256747,1.1057631759156872
8-302,15153,-2.1858725869845492,1.1395705250833075
8-302,15153,-2.1858725869845492,1.1395705250833075
8-302,15153,-2.2640802634626547,1.210537439377036
8-302,15153,-2.828160688705088,1.6212512941012966
8-302,15153,-2.859457587375594,1.6577517694701873
8-302,15153,-2.8682316438274875,1.659540716709606
8-302,15153,-2.90601893146478,1.6430710662117582
8-302,15153,-2.844584399075817,1.5476714528934972
8-302,15153,-2.8153444838546124,1.5135699651852013
8-302,15153,-2.831800161414077,1.4734019428161864
8-302,15153,-2.827173820738243,1.4769937072839492
8-302,15153,-2.7948102215048882,1.5132273919155899
8-302,15153,-2.7771045688339324,1.4925779101247503
8-302,15153,-2.7730939171713165,1.517513037061047
8-302,15153,-2.755408819647823,1.5571691820591047
8-302,15153,-2.745732364766473,1.5539481459980822
8-302,15153,-2.7535560519875473,1.5053065160640238
8-302,15153,-2.80008301970002,1.5319749186809803
