label,ble_id,C0,C1
8-302,15070,-4.1886015025843175,2.6626975510786037
8-302,15070,-4.189853936725211,2.661899772254369
8-302,15070,-4.150363127311357,2.6241049315771185
8-302,15070,-4.153539336001799,2.624872911898235
8-302,15070,-4.0896883102659185,2.571463624945378
8-302,15070,-4.1020552887781685,2.574453855454368
8-302,15070,-5.476012509309648,1.8300852645227828
8-302,15070,-5.46058230109171,1.8263543710529158
8-302,15070,-5.456820927199963,1.8287503009807984
8-302,15070,-5.271232793960979,1.683811601832545
8-302,15070,-5.246274937395219,1.6583642321399168
8-302,15070,-5.235955893684339,1.6649372839995755
8-302,15070,-5.190565841397435,1.635245860821981
8-302,15070,-5.138470791733352,1.582129040294355
8-302,15070,-5.129574237710406,1.5730579929223252
8-302,15070,-5.09370242901458,1.575384374584544
8-302,15070,-5.045842978399006,1.563812365363988
8-302,15070,-3.7533709183576183,2.234754789659071
8-302,15070,-3.669962148932254,2.171805300669678
8-302,15070,-3.6671050202677953,2.171114471192445
8-302,15070,-3.6670979797551695,2.1711189558768695
8-302,15070,-3.617016020735218,2.1200547099247484
8-302,15070,-3.537669300874283,2.063273219521673
8-302,15070,-3.5190038781966675,2.075162770014909
8-302,15070,-3.494072007916541,2.049741896292226
8-302,15070,-3.463325707529011,2.043475093348156
8-302,15070,-3.4546472197021107,2.0346263892327916
8-302,15070,-3.461144072304878,2.0361972730865934
8-302,15070,-3.448008636631972,2.019101159294495
8-302,15070,-3.391092931784252,1.961069133236479
8-302,15070,-3.4080921032083107,1.9651793887018227
8-302,15070,-3.339214406978513,1.9020693021414385
8-302,15070,-3.3415854157499036,1.9026425919517407
8-302,15070,-3.347806049890338,1.8986801559013995
8-302,15070,-4.632974727702753,1.1779187019346353
8-302,15070,-4.668485903404878,1.18650500301775
8-302,15070,-4.673630373005828,1.1917503741281634
8-302,15070,-3.172498310072788,1.9710114635006655
8-302,15070,-3.163455593207182,1.949390303316963
8-302,15070,-3.207455785625975,1.9942534974008612
8-302,15070,-3.2230696758231066,1.9843077201687567
8-302,15070,-3.24108652703772,1.9665757648098874
8-302,15070,-3.2448626635966415,1.9704259649571452
8-302,15070,-3.238475266740973,1.968881546574601
8-302,15070,-3.2330160720360865,1.9433693372452556
8-302,15070,-3.2206953968738374,1.9403903024935565
8-302,15070,-3.2447306516636556,1.964896974878721
8-302,15070,-3.248999437770167,1.9659291311519287
8-302,15070,-3.3297385797153396,2.031192655697734
8-302,15070,-3.325043648132436,2.034183245682292
8-302,15070,-3.318389239999718,2.027398320727189
8-302,15070,-3.315367606764766,2.026667715440119
8-302,15070,-3.3607974527199342,2.054694883964866
8-302,15070,-3.36602847387907,2.0559597005122323
8-302,15070,-3.321434742268679,2.0104913258033137
8-302,15070,-4.804409390828719,1.2226953521410797
8-302,15070,-4.8025106732068,1.2222362583248016
8-302,15070,-4.747180061252526,1.1658204145198727
8-302,15070,-4.570023225453861,1.001891772439062
8-302,15070,-4.570054868021539,1.001899423343538
8-302,15153,-5.759311046106979,-0.6526927392206632
8-302,15153,-5.638646545778931,-0.7757239033967009
8-302,15153,-3.0126617016281965,0.34193985355626105
8-302,15153,-2.948840229067199,0.3265083628173139
8-302,15153,-2.9560887047888946,0.26068184712302345
8-302,15153,-2.933144667892308,0.27259245487575023
8-302,15153,-2.992224048498434,0.33283059413800087
8-302,15153,-3.025419002706376,0.3408568525097432
8-302,15153,-2.9485854315433393,0.2625162993040252
8-302,15153,-2.904732260635887,0.2852811649528271
8-302,15153,-2.8393438615730218,0.21861026474240564
8-302,15153,-2.8389368809958775,0.21882153471373597
8-302,15153,-2.916512131426556,0.2979183141790012
8-302,15153,-2.8936617128797337,0.31247363445202303
8-302,15153,-2.891245554305835,0.3344158063501203
8-302,15153,-2.838296978233696,0.32161328975953646
8-302,15153,-2.813766864545297,0.3156821163312508
8-302,15153,-2.824912916383145,0.30989602681132344
8-302,15153,-2.8830943542061536,0.3692186114102728
8-302,15153,-2.8782155787051114,0.4135248634305454
8-302,15153,-2.871608540759824,0.4177334320023906
8-302,15153,-3.0222346925945116,0.3536243831135843
8-302,15153,-3.003837107328212,0.3491760030423698
8-302,15153,-2.9998728845610394,0.3517011441854769
8-302,15153,-2.9795445154206024,0.36225391797047735
8-302,15153,-2.9824531973799298,0.3358389300479449
8-302,15153,-3.0195460251177813,0.3736592812428878
8-302,15153,-3.0000891601786557,0.36895477633147106
8-302,15153,-2.9586096200205736,0.3266616735443101
8-302,15153,-2.9770077702057725,0.31711090655333374
8-302,15153,-3.0035967707982176,0.30017417436308574
8-302,15153,-2.9799339918749377,0.5150660147953635
8-302,15153,-2.9735967535933447,0.5135337243305919
8-302,15153,-2.989753545949092,0.506657119050536
8-302,15153,-2.9709345124848756,0.48746897680923285
8-302,15153,-2.9553380274817846,0.4955653556648971
8-302,15153,-2.9540875995025457,0.5069210282449393
8-302,15153,-2.9425235901038587,0.514287101653758
8-302,15153,-2.9605872166489724,0.5027808848587507
8-302,15153,-2.9310458143190954,0.4726600696218217
8-302,15153,-2.9217160510679214,0.4775032953807147
8-302,15153,-2.9123534152821597,0.4752394894605044
8-302,15153,-2.9420905381940816,0.5055598640624225
8-302,15153,-2.932374128978833,0.5117490482010802
8-302,15153,-2.921879391090328,0.517197030481664
8-302,15153,-2.9354955705934325,0.5085237603112931
8-302,15153,-2.9347687776671596,0.5089010498659302
8-302,15153,-2.960342880652354,0.5150846510511854
8-302,15153,-2.9805091992936985,0.5356465035665835
8-302,15153,-2.9832655722057533,0.5106146994023503
8-302,15153,-2.842817283098487,0.5580668160272723
8-302,15153,-2.8752733951098706,0.5911595088618044
8-302,15153,-2.8755847273690445,0.5909978914255832
8-302,15153,-2.8762141398344148,0.5911500780211064
8-302,15153,-2.904239100788945,0.5732986639869921
8-302,15153,-2.893678764495189,0.5625312016034488
8-302,15153,-2.9044831629051777,0.5569224697117776
8-302,15153,-2.885708098790223,0.7274268764417662
8-302,15153,-2.8900007586607988,0.72846480518863
8-302,15153,-2.9032554490241855,0.7354646660428253
8-302,15153,-2.90779167651434,0.694269239371286
8-302,15153,-2.9002056647036283,0.6982072565341849
8-302,15153,-2.948277385843287,0.7120439662933914
8-302,15153,-2.9539566069996392,0.7134171537985045
8-302,15153,-2.970117975877287,0.7065386006729871
8-302,15153,-2.965342774238534,0.7509111521567057
8-302,15153,-2.9662269350307877,0.7518126545148481
8-302,15153,-2.9573134479909875,0.8327598518352566
8-302,15153,-2.9974356532334947,0.8799292331223134
8-302,15153,-2.988520284549314,0.8845573401919988
8-302,15153,-2.9817948784946298,0.888841307196431
8-302,15153,-2.9884628933539132,0.8904535766320798
8-302,15153,-3.0171780467424627,0.9726650992035736
8-302,15153,-3.0134547178070537,0.9739557019935959
8-302,15153,-3.018267253940159,0.9302509980726047
8-302,15153,-3.0108373804550768,0.9349836986111882
8-302,15153,-3.022748097205216,0.9378636088960587
8-302,15153,-2.9427021401504216,0.956558420618146
8-302,15153,-2.937278322167299,1.0058144370962534
8-302,15153,-2.942720329881742,1.0071302684031298
8-302,15153,-2.985599825623448,1.1280338441361268
8-302,15153,-2.997092760396915,1.1142720635414836
8-302,15153,-2.9966649987861707,1.1144541261493504
8-302,15153,-2.862364063771001,0.9775190678685348
8-302,15153,-2.8671112300109987,0.9743524403107813
8-302,15153,-2.887379839971455,0.979253218283229
8-302,15153,-2.8937599496321686,0.9759412037528024
8-302,15153,-2.9035000146814096,0.9782962688676107
8-302,15153,-2.9323941850162245,1.0218183331935038
8-302,15153,-2.928683128921728,1.023744800348745
8-302,15153,-2.9617248496029998,1.00968168275114
8-302,15153,-2.973462093944385,1.0998230366966537
8-302,15153,-2.992214389535564,1.104357182715812
8-302,15153,-3.007485191193906,1.0946299469320335
8-302,15153,-3.024731002266682,1.0516648725581692
8-302,15153,-3.039313807541021,1.0977387905811333
8-302,15153,-3.014010430417309,1.1696829841547984
8-302,15153,-3.0853824811625183,1.2424548969289917
8-302,15153,-3.0984690755095654,1.2456191244431376
8-302,15153,-3.108833767543829,1.1514929123875672
8-302,15153,-3.1108209082160996,1.1504613566415762
8-302,15153,-3.11673558145236,1.0967476731635524
8-302,15153,-3.130880175616076,1.1001677160595376
8-302,15153,-3.371809043730218,0.9976242971610314
8-302,15153,-3.3763872050748756,0.9947080877928524
8-302,15153,-3.4358639140292166,1.0553513484380135
8-302,15153,-3.44561273480096,1.057708530612258
8-302,15153,-3.4466049778601224,1.0570764889940618
8-302,15153,-3.4698934859732744,1.0808217683205796
8-302,15153,-3.5269835030052477,0.9710214401140439
8-302,15153,-3.546479799804234,0.9909001292544265
8-302,15153,-3.5660748022486777,0.9008665567851094
8-302,15153,-3.7218674182512133,0.9075679332583129
8-302,15153,-3.7365204939011325,0.8982341782274205
8-302,15153,-3.829176579877692,0.9122603349786347
8-302,15153,-3.828421679650169,0.9120778065065955
8-302,15153,-3.933059337324748,0.86754224193324
8-302,15153,-3.94400509635729,0.8618601275354957
8-302,15153,-3.955174320150184,0.854745525709997
8-302,15153,-3.9593333637778545,0.8169754674051012
8-302,15153,-3.9658311145756544,0.8128365128506162
8-302,15153,-3.987508415019368,0.7990284484615003
8-302,15153,-3.992940917288033,0.8003419814322116
8-302,15153,-4.098439484597307,0.7946561579470753
8-302,15153,-4.10171333527054,0.7925707718532794
8-302,15153,-4.108280790690066,0.7891615032146329
8-302,15153,-4.071028787365994,0.7598539685968151
8-302,15153,-4.4499500341839555,1.1003407354944756
8-302,15153,-4.445665453248188,1.1030699392343544
8-302,15153,-4.395598236496817,1.1243793971694072
8-302,15153,-4.397522176217505,1.1248445894752368
8-302,15153,-4.434579178496999,1.171483103534972
8-302,15153,-4.447193380234601,1.176799056073973
8-302,15153,-4.441995310821907,1.180110136129164
8-302,15153,-4.439444745001881,1.1794934309474838
8-302,15153,-4.445725067418098,1.1224591305001552
8-302,15153,-4.6524985423325065,1.035685305097175
8-302,15153,-4.639178657010429,1.0324646698040136
8-302,15153,-4.650436163257859,1.026620722560059
8-302,15153,-4.6570465030288,0.9665893930249359
8-302,15153,-4.535283924442776,0.7600946390854133
8-302,15153,-4.5313360594417835,0.7591400788135048
8-302,15153,-4.53662816890697,0.7557690968760037
8-302,15153,-4.536967603065593,0.7561151885565144
8-302,15153,-4.546536326701862,0.7581648053909672
8-302,15153,-4.546504741856833,0.7581812015771207
8-302,15153,-4.582254826694388,0.7946324738651485
8-302,15153,-4.580216650624165,0.8131420245935448
8-302,15153,-4.583342078533744,0.811151181225799
8-302,15153,-4.550833765428285,0.8230813180100656
8-302,15153,-4.324405449109029,0.9189892162177004
8-302,15153,-4.32603245078461,0.917952844370756
8-302,15153,-4.335306152011342,0.9201951466689254
8-302,15153,-4.380426942937929,0.9593666574944556
8-302,15153,-4.473528189343913,1.0502774193044133
8-302,15153,-4.468623181024786,1.0534018245261574
8-302,15153,-4.48334758303527,1.065016419098941
8-302,15153,-4.485653927012429,1.0440715206350466
8-302,15153,-4.489866652178512,1.0413880877741155
8-302,15153,-4.526725838274227,1.078970214775912
8-302,15153,-4.555347398778519,1.1088265760924478
8-302,15153,-4.553650876630147,1.1097072672255792
8-302,15153,-4.555985283584211,1.1082202904862106
8-302,15153,-4.560085163182961,1.109211606598487
8-302,15153,-4.55451670137934,1.1078651997654163
8-302,15153,-4.559987893755151,1.0581789561163075
8-302,15153,-4.55885687898957,1.0587660835383954
8-302,15153,-4.467300505939703,1.0977340311652959
8-302,15153,-4.4397341219569215,1.0305104501316977
8-302,15153,-4.432036361396633,1.0286491969197291
8-302,15153,-4.426471529983096,1.0315379877840147
8-302,15153,-4.264155204535802,1.0344093756208423
8-302,15153,-4.267374179177537,1.0543808844146347
8-302,15153,-4.262602175051306,1.05685810625655
8-302,15153,-4.284181165093921,1.0788603377286752
8-302,15153,-4.2610329211089795,1.0616722410617354
8-302,15153,-4.267270718778228,1.063180487629886
8-302,15153,-4.270489444012483,1.0683094934587156
8-302,15153,-4.278531795830237,1.0707104227433284
8-302,15153,-4.253783771288373,1.0864744851211499
8-302,15153,-4.254561558173285,1.0860707238064715
8-302,15153,-4.229147128237659,0.9799922885924107
8-302,15153,-4.242602404977004,0.983245660381893
8-302,15153,-4.25566489205373,0.996564349704062
8-302,15153,-4.254677854147538,0.9970767364906903
8-302,15153,-4.2561503302444725,0.9974327687215585
8-302,15153,-4.274435356576032,1.0277406920723564
8-302,15153,-4.352338805441187,1.1071721071211171
8-302,15153,-4.373992545487209,1.1373999271141395
8-302,15153,-4.3059486790495285,1.0680214762847142
8-302,15153,-4.2877118011273945,0.9982691017856384
8-302,15153,-4.275871808040692,1.1057931552096436
8-302,15153,-4.278209815792441,1.1063584656533072
8-302,15153,-4.24904819635413,1.124933911426209
8-302,15153,-4.253515423964926,1.1288119935470446
8-302,15153,-4.23610888566171,1.085919387148165
8-302,15153,-4.201879847840808,1.0497773575609448
8-302,15153,-4.204340183288023,1.0503722458038027
8-302,15153,-4.210510234747657,1.0566633141133812
8-302,15153,-4.213471548509524,1.0631665702431843
8-302,15153,-4.200006401985752,1.1854493387871985
8-302,15153,-4.119230226894327,1.2059061908258428
8-302,15153,-4.091790360976639,1.2233849094699818
8-302,15153,-4.100074988702035,1.2318320284739102
8-302,15153,-3.968629580483041,1.2061581452605181
8-302,15153,-3.976098469400745,1.207964059250572
8-302,15153,-3.967916428833243,1.2822686775603087
8-302,15153,-3.9599643015244017,1.2873340447261161
8-302,15153,-3.9524255536071347,1.38920411302717
8-302,15153,-3.9582837591326876,1.3906205774346312
8-302,15153,-3.9531726248000543,1.4370369796246385
8-302,15153,-6.062471877215146,0.6105946087578517
8-302,15153,-6.0562540057696035,0.6138224028979384
8-302,15153,-6.070245037584235,0.7140712622967588
8-302,15153,-6.063369677007573,0.811883135046231
8-302,15153,-6.0535927983609366,0.8095191687158207
8-302,15153,-6.045598392216668,0.8136691897530751
8-302,15153,-6.063958455135912,0.8323893593900326
8-302,15153,-6.074703805197875,0.8349874938942065
8-302,15153,-6.084173741793793,0.8372772442401996
8-302,15153,-6.077955870348251,0.8405050383802863
8-302,15153,-6.091474489005853,0.8567773062588855
8-302,15153,-6.085126916140417,0.8552425169793971
8-302,15153,-6.066017082067645,0.8299461919476611
8-302,15153,-6.056878586618117,0.8086795859132397
8-302,15153,-6.035560393208981,0.7869432662324275
8-302,15153,-6.05794545509773,0.7726843700789708
8-302,15153,-6.058438532643892,0.7728035920474062
8-302,15153,-6.063216373166935,0.782949393370523
8-302,15153,-6.044383400053617,0.7646409023773154
8-302,15153,-6.01737290816426,0.7371006378166504
8-302,15153,-6.021607082155298,0.6986482884710966
8-302,15153,-6.070588578282064,0.7442703944975778
8-302,15153,-4.3972878042818575,1.4564556280670446
8-302,15153,-4.4214065692812525,1.4439352006164277
8-302,15153,-4.373913601174423,1.4406030691567695
8-302,15153,-4.365272180528179,1.4011822088880976
8-302,15153,-4.376345092480862,1.395434087424411
8-302,15153,-4.384466094666869,1.3973976768715919
8-302,15153,-4.3821950305937865,1.4180221834008757
8-302,15153,-4.441995483792335,1.4594938467477516
8-302,15153,-4.440118387567728,1.4604682767029589
8-302,15153,-4.420010380873574,1.455606331238085
8-302,15153,-3.8475018355959842,1.6992756932406543
8-302,15153,-3.9078090567776536,1.733588536020429
8-302,15153,-3.988464376550821,1.7446899639180675
8-302,15153,-3.964989462794831,1.7390139288833553
8-302,15153,-3.940313350555825,1.7372916886528325
8-302,15153,-3.9238569338839517,1.7333126666829846
8-302,15153,-3.93623858588873,1.620869576396529
8-302,15153,-3.990536323625738,1.6762322876143907
8-302,15153,-4.0160920312514445,1.5281092180997453
8-302,15153,-4.066627462237149,1.5796358302301219
8-302,15153,-4.05057416921467,1.589861499440516
8-302,15153,-4.08655230653493,1.5957340157613216
8-302,15153,-3.950002105315829,1.6538521009616878
8-302,15153,-3.9290214201270506,1.6487791492387707
8-302,15153,-3.9572452745790745,1.6775565747560288
8-302,15153,-3.9517070482004466,1.6839870553856524
8-302,15153,-3.9581347976905072,1.679892690450022
8-302,15153,-3.9499566423435226,1.684138098567078
8-302,15153,-3.9099646331371622,1.661286035655316
8-302,15153,-3.861533407236398,1.6818991880939744
8-302,15153,-3.8538265401293943,1.6868083287652582
8-302,15153,-3.7975089473498014,1.6731912125104196
8-302,15153,-3.751841554302068,1.6247532017547772
8-302,15153,-3.6857339417947643,1.6470410115337575
8-302,15153,-3.6961468539203564,1.649558765364617
8-302,15153,-3.7257861259572063,1.679779369884672
8-302,15153,-3.7810681653096325,1.7361456884047308
8-302,15153,-3.825733617797744,1.7575613422679244
8-302,15153,-3.8237977571606603,1.758794451916177
8-302,15153,-3.8477862315707787,1.7947293185515738
8-302,15153,-3.858428429920427,1.8055802485996817
8-302,15153,-3.9312788792168405,1.8404043134251318
8-302,15153,-3.8990922098770477,1.8571129159740591
8-302,15153,-3.778063179895508,2.0072399273197203
8-302,15153,-3.7820614469049527,2.0051643644946253
8-302,15153,-3.72877183129358,1.9592835482918383
8-302,15153,-3.7306933717542727,1.958059560347563
8-302,15153,-3.745766499964137,1.961704114900189
8-302,15153,-3.744680207995213,1.9622680260203247
8-302,15153,-3.71803628068051,2.204232953113798
8-302,15153,-3.732119161678055,2.218592049943189
8-302,15153,-3.6877271518785943,2.1300057570590494
8-302,15153,-3.6960259131350703,2.138467286803319
8-302,15153,-3.7091724676244238,2.0190777891149896
8-302,15153,-3.770536575818857,1.982257900232853
8-302,15153,-3.7786495156181177,1.9634525793569537
8-302,15153,-3.774797874053049,1.9659060082270456
8-302,15153,-3.7326856025696147,1.922967763982728
8-302,15153,-3.780763517289646,1.9025049867842434
8-302,15153,-3.7851085345728763,1.929038477390697
8-302,15153,-3.7959706205295882,1.8303952178758554
8-302,15153,-3.7188548539529687,1.8501230844950207
8-302,15153,-3.700107925521513,1.8598549077187156
8-302,15153,-3.721265093057637,1.8325092251602944
8-302,15153,-3.702019897019652,1.8278558999938221
8-302,15153,-3.6966662200240434,1.83636323682681
8-302,15153,-3.7047802311485247,1.8321511269770676
8-302,15153,-3.6641684795350082,1.7907428331818327
8-302,15153,-3.682209132222035,1.6269079314957666
8-302,15153,-3.9052604252571284,1.659936233716042
8-302,15153,-3.9605335659501586,1.606955841256079
8-302,15153,-3.951437555997582,1.610827257604701
8-302,15153,-3.9782548301101754,1.6076133284075154
8-302,15153,-3.8573511951485515,1.6590719692223979
8-302,15153,-3.8382038357951322,1.6690116623891658
8-302,15153,-3.784485871252968,1.6142400957989766
8-302,15153,-3.767708713134626,1.5880351628570901
8-302,15153,-3.7521562922816423,1.5842747194086622
8-302,15153,-3.759372553356453,1.5187407587342356
8-302,15153,-3.7483539446376106,1.5244606905414597
8-302,15153,-3.7287066169700487,1.5044280082752046
8-302,15153,-3.6924792699495455,1.495668543041788
8-302,15153,-3.6661929426391096,1.46071674114668
8-302,15153,-3.6855010817556235,1.4484177914298042
8-302,15153,-3.6855010817556235,1.4484177914298042
8-302,15153,-3.6688658931868297,1.4401646070637117
8-302,15153,-3.203459704323337,1.077702248408166
8-302,15153,-3.049915260274954,0.9211462468279396
8-302,15153,-3.080086951955257,0.9019274025566276
8-302,15153,-3.147877204681275,0.9183185106767454
8-302,15153,-3.133692042343482,0.9038551264029943
8-302,15153,-3.1570833025827176,0.8889552993528226
8-302,15153,-3.242715620617132,0.8437584459967842
8-302,15153,-3.259167586284008,0.8605330937471756
8-302,15153,-3.2453194766330293,0.8693540993989062
8-302,15153,-3.288387728469648,0.8656876836314877
8-302,15153,-3.262706754736559,0.8790190780247912
8-302,15153,-3.205891610573967,0.821089585007794
8-302,15153,-3.1540830553327686,0.4970866690007767
8-302,15153,-3.159228616073919,0.49833082194393996
8-302,15153,-3.1647671415388032,0.502442778203258
8-302,15153,-3.148440024089341,0.6507163317467546
8-302,15153,-3.147867066072709,0.5808072195552795
8-302,15153,-3.1544704001925,0.5875400687527864
8-302,15153,-3.176164827497926,0.592785597265631
8-302,15153,-3.1851585673077816,0.5870567410034824
8-302,15153,-3.170980612242195,0.603015332563997
8-302,15153,-3.187251432721265,0.6069494789486308
8-302,15153,-3.1569689603055364,0.5760730585821855
8-302,15153,-3.083104077278025,0.5250417362216057
8-302,15153,-3.061073222751992,0.5025787775820566
8-302,15153,-3.0783248474555545,0.5067500741091052
8-302,15153,-3.0587590259106916,0.5169069975324361
8-302,15153,-2.9590416898135548,0.5593483896615332
8-302,15153,-2.9494457185425307,0.534156154523518
8-302,15153,-2.973996173410469,0.5379793708744391
8-302,15153,-2.9873176262083287,0.5515621051648143
8-302,15153,-2.9952433832341177,0.5534784859883017
8-302,15153,-2.980312387757561,0.5612293988411947
8-302,15153,-2.9752891818233076,0.6591804340341311
8-302,15153,-2.9743556394181874,0.6582285815124914
8-302,15153,-2.989909426100575,0.6483210891767808
8-302,15153,-2.927818836508634,0.6075586753644727
8-302,15153,-2.8978252751896667,0.8799430649515406
8-302,15153,-2.910268304535577,0.8720170710829722
8-302,15153,-2.855008916773587,1.067706313772111
8-302,15153,-2.9570083634309747,0.9389749229252132
8-302,15153,-2.9399795995489524,1.093620428542237
8-302,15153,-2.932325262314065,1.0858159622870918
8-302,15153,-2.918866955951748,1.0928023792293273
8-302,15153,-2.832683555895913,1.129483498279935
8-302,15153,-2.836615542043961,1.1213564992921683
8-302,15153,-2.8455402246493806,1.0403076302404541
8-302,15153,-2.8347735795595264,1.0458967637942425
8-302,15153,-2.7885274527095243,0.998743584445553
8-302,15153,-2.6805898239457893,1.0446836727706574
8-302,15153,-2.6651974681940938,1.2696637280469152
8-302,15153,-2.6949911812879503,1.300041802767306
8-302,15153,-2.7395900600558116,1.3206873709763698
8-302,15153,-2.750552866669216,1.3537906954239003
8-302,15153,-2.756153173581862,1.3551448021342267
8-302,15153,-2.7636650374184284,1.3519476252822746
8-302,15153,-2.730381004046206,1.1976257841815614
8-302,15153,-2.708739699312912,1.1755600158040607
8-302,15153,-2.7170221929741776,1.1775626525202074
8-302,15153,-2.723252923063441,1.1735937855255765
8-302,15153,-2.7385715722738957,1.1636042778558826
8-302,15153,-2.727409722679749,1.1522235043376376
8-302,15153,-2.7248564923807286,1.1754104833388341
8-302,15153,-2.7169692813858157,1.2572001250825806
8-302,15153,-2.711719288666265,1.2559307213728204
8-302,15153,-2.716687390406041,1.210813259481439
8-302,15153,-2.6203592655031396,1.2270632454471595
8-302,15153,-2.658369774028489,1.198079388663367
8-302,15153,-2.676728822877235,1.2167985243402661
8-302,15153,-3.1991768492427926,1.5430916655087337
