label,ble_id,C0,C1
8-302,15153,-2.6056807347083972,0.32944585576809504
8-302,15153,-2.6064587159695396,0.32889937036281036
8-302,15153,-2.6681769117249465,0.294132347031788
8-302,15153,-2.662480981526423,0.29350776039099075
8-302,15153,-2.6629477702831084,0.29317986914781996
8-302,15153,-2.6620928271910134,0.2933752487354386
8-302,15153,-2.6637812578242044,0.28384687482108295
8-302,15153,-2.671502611408625,0.2920192053446107
8-302,15153,-2.664621060126676,0.29126460954570477
8-302,15153,-2.655320547108049,0.28142088647363184
8-302,15153,-2.645554966665234,0.27777412700076437
8-302,15153,-2.6621294309909778,0.2661315549918545
8-302,15153,-2.639059120370504,0.3963249674963021
8-302,15153,-2.638509599560203,0.39626470984829876
8-302,15153,-2.64376163780695,0.39330613767966766
8-302,15153,-2.6405616189297496,0.3899192170238415
8-302,15153,-2.6054513335701563,0.4204912383334583
8-302,15153,-2.6065267554644453,0.4144222759946828
8-302,15153,-2.6003111872951385,0.4187883416825521
8-302,15153,-2.61540580931282,0.408185270576648
8-302,15153,-2.6080532291867713,0.40040325226420714
8-302,15153,-2.6076383426985883,0.4004980660029451
8-302,15153,-2.621506306427136,0.3891944949391242
8-302,15153,-2.6229750128159437,0.3969975445139811
8-302,15153,-2.6141057876417584,0.40322764587498255
8-302,15153,-2.613652755942744,0.4033311769138903
8-302,15153,-2.662392513737586,0.38222968298184645
8-302,15153,-2.6568337968505915,0.41967889950119425
8-302,15153,-2.664229012872468,0.41488235260976725
8-302,15153,-2.6713604047726434,0.42243026387478644
8-302,15153,-2.6766100327719404,0.39280487239865897
8-302,15153,-2.6352737519021354,0.43236232350174736
8-302,15153,-2.6499972072559124,0.43714166669736315
8-302,15153,-2.649973605585504,0.43714706037171885
8-302,15153,-2.653417741657274,0.4375247267588655
8-302,15153,-2.6308068050056934,0.5007428224942113
8-302,15153,-2.627648232912719,0.4973997693826095
8-302,15153,-2.6286006920482174,0.4971821045171489
8-302,15153,-2.597623872668663,0.6719945675959511
8-302,15153,-2.60137679872624,0.6724060943172705
8-302,15153,-2.613178830251259,0.6737002448717675
8-302,15153,-2.624520668504233,0.6096944908739121
8-302,15153,-2.624079710666489,0.609795262681173
8-302,15153,-2.6094807570501217,0.6683871188995703
8-302,15153,-2.6120910900494074,0.6686733546964572
8-302,15153,-2.640500327401979,0.6594492756100633
8-302,15153,-2.6548838953423277,0.6740138282301879
8-302,15153,-2.6560112786506926,0.6752070580080928
8-302,15153,-2.648643814889581,0.7167840989219121
8-302,15153,-2.6537125271176847,0.682761412069607
8-302,15153,-2.653326047709517,0.6828497339568638
8-302,15153,-2.6461787888862505,0.6878702567249481
8-302,15153,-2.6464246502230044,0.6878972166245733
8-302,15153,-2.6413194653492424,0.6914833043160621
8-302,15153,-2.6528901810626544,0.7787075169137616
8-302,15153,-2.666566864707201,0.702730008879276
8-302,15153,-2.6582911373213416,0.7085432134644959
8-302,15153,-2.661408479135583,0.7088850452609036
8-302,15153,-2.657299758404721,0.6734056862072356
8-302,15153,-2.652248581965992,0.7019111497243382
8-302,15153,-2.6528089593306214,0.7018252581906768
8-302,15153,-2.646065144556831,0.7220857662308446
8-302,15153,-2.643979283675285,0.7218602361542025
8-302,15153,-2.6312669625011202,0.7920390180730841
8-302,15153,-2.4966959327342995,0.6496081706676505
8-302,15153,-2.5106314489698796,0.6643576110925705
8-302,15153,-2.515903537706123,0.664935721441361
8-302,15153,-2.5161243920897083,0.6648852497330242
8-302,15153,-2.5326380974914264,0.6263802255623241
8-302,15153,-2.536059763889935,0.6267554280397574
8-302,15153,-2.5356776247989052,0.6268427580371674
8-302,15153,-2.5425050777509557,0.6229967250614772
8-302,15153,-2.5146316405348528,0.6521646626096111
8-302,15153,-2.5185002485060863,0.6525888744192891
8-302,15153,-2.5427961277776583,0.6355224692323835
8-302,15153,-2.5378140984687465,0.5864068708940819
8-302,15153,-2.566987494301445,0.6126228661757533
8-302,15153,-2.570202129412536,0.5178072747635449
8-302,15153,-2.5991910324670644,0.5484893170616896
8-302,15153,-2.601771561449215,0.548772284702139
8-302,15153,-2.6157922232979463,0.46964904090683185
8-302,15153,-2.6162497621896987,0.4695444798421053
8-302,15153,-2.609509960511944,0.40303120952175236
8-302,15153,-2.6121250954140898,0.40331797187080404
8-302,15153,-2.8904529044381855,0.24653066933263246
8-302,15153,-2.9009930873627274,0.24257940327347832
8-302,15153,-2.9292238169295555,0.2724589898534742
8-302,15153,-2.930710923699757,0.2726220583935957
8-302,15153,-2.9333618851911907,0.27075991615778733
8-302,15153,-2.951630089037514,0.29009510114459774
8-302,15153,-2.9575017945085373,0.27766665764529735
8-302,15153,-2.969068730481965,0.31365424935959224
8-302,15153,-2.9905512950069513,0.24476795744504554
8-302,15153,-3.2711388203414753,0.2933362388172869
8-302,15153,-3.275017798058786,0.29061148847198603
8-302,15153,-3.2865480592628677,0.30281519143055735
8-302,15153,-3.2857107953030735,0.30272338133705523
8-302,15153,-3.3054967334379497,0.2915775893329015
8-302,15153,-3.305951247170721,0.2914737196057852
8-302,15153,-3.308144799385004,0.28976789656668656
8-302,15153,-3.3134361863598416,0.25990684534510655
8-302,15153,-3.3163778311840875,0.2594063860765766
8-302,15153,-3.5328278963307738,0.13787475796484291
8-302,15153,-3.5332410001983496,0.13792005682700534
8-302,15153,-3.5528325434641674,0.028739433644935128
8-302,15153,-3.5566911016946707,0.028132460142054824
8-302,15153,-3.55693774378886,0.028076095185021244
8-302,15153,-3.554727548252332,0.029472647232849758
8-302,15153,-3.4948750946093647,0.3119416654327745
8-302,15153,-3.493142001576944,0.31315905985539594
8-302,15153,-3.3530640360839037,0.3920676189091824
8-302,15153,-3.3531143020187315,0.3920731308151023
8-302,15153,-3.1666795369184473,0.6007633985668404
8-302,15153,-3.2069903675851186,0.6434286422037478
8-302,15153,-3.2034407969877767,0.6459220037066034
8-302,15153,-3.2026595655638865,0.6458363378550696
8-302,15153,-3.2265569806183,0.5109753007779144
8-302,15153,-3.2269332727237834,0.5205433844505774
8-302,15153,-3.223005541638626,0.5201126895019157
8-302,15153,-3.223559021286647,0.5199862031586894
8-302,15153,-3.238086144738145,0.43800482860600104
8-302,15153,-3.152755693509957,0.34867715672636024
8-302,15153,-3.1495376273650235,0.34832428001381754
8-302,15153,-3.1518160839740506,0.34672380022645144
8-302,15153,-3.1612112485979447,0.3566677031691097
8-302,15153,-3.1638335462583314,0.3569552509496805
8-302,15153,-3.163695176346326,0.3569868725354871
8-302,15153,-3.1764713961221416,0.3705093060968606
8-302,15153,-3.1782137761953035,0.36067647760415006
8-302,15153,-3.1796051249121158,0.3596991381676149
8-302,15153,-3.1669283293132278,0.347317514591298
8-302,15153,-3.0256210360891855,0.4049640726616674
8-302,15153,-3.0264818653292824,0.4043593914956136
8-302,15153,-3.026816802587939,0.4055691098763741
8-302,15153,-3.0378013809295155,0.4631144524785336
8-302,15153,-3.0366052668594374,0.46470954049202945
8-302,15153,-3.034281275629637,0.466087161569201
8-302,15153,-3.0351492585093087,0.4661823401427067
8-302,15153,-3.039778973968223,0.44005532068308634
8-302,15153,-3.042413223879326,0.4382049173350972
8-302,15153,-3.055078987486597,0.45161044337399553
8-302,15153,-3.0637103273123785,0.4615694093296638
8-302,15153,-3.0635719574003732,0.4616010309154703
8-302,15153,-3.0652544097279755,0.4604192085656981
8-302,15153,-3.0645783101920503,0.4616645879031695
8-302,15153,-3.0635851745012794,0.4615556857110192
8-302,15153,-3.0710704532329833,0.42451079099920913
8-302,15153,-5.023980041293672,-0.7734983178397511
8-302,15153,-3.0261790708074314,0.3519006362531243
8-302,15153,-3.0289530320936597,0.3362462529225082
8-302,15153,-3.0273682081895177,0.3360724692201026
8-302,15153,-3.0269892157292877,0.3361590801200268
8-302,15153,-3.023024194933629,0.3266596391254715
8-302,15153,-3.0198373450283023,0.316543130843542
8-302,15153,-3.019584683388149,0.3166008714434915
8-302,15153,-3.0292879020239023,0.32687082074272283
8-302,15153,-3.037700837567356,0.3441367272534799
8-302,15153,-3.0914309499318184,0.4000112317784994
8-302,15153,-3.098376106784465,0.4069176987333569
8-302,15153,-3.0954688051634203,0.404605553804876
8-302,15153,-3.052329430465565,0.4161091648558325
8-302,15153,-3.052477415722078,0.4160753458816124
8-302,15153,-3.053511717804098,0.4158389775009253
8-302,15153,-3.051421358355756,0.3773200136427855
8-302,15153,-3.050912045637457,0.3767809537709295
8-302,15153,-3.0476518358905684,0.37341165389309455
8-302,15153,-3.047711804611078,0.37341822975698175
8-302,15153,-3.036755132432638,0.3771766487411203
8-302,15153,-2.870666790148298,0.43319169680538433
8-302,15153,-2.8716244659867014,0.44318577194934444
8-302,15153,-2.856409635928129,0.4270822975081728
8-302,15153,-2.8578594308446177,0.42675097682082613
8-302,15153,-2.8315370510966833,0.5752968937353667
8-302,15153,-4.830032572686375,-0.5501325489842647
8-302,15153,-4.857690575826753,-0.5695606455342299
8-302,15153,-4.845907726913786,-0.47654897400976726
8-302,15153,-4.816022183036464,-0.2657105327639978
8-302,15153,-4.811964460477073,-0.2710454875623712
8-302,15153,-4.811719966224666,-0.27107229755450307
8-302,15153,-4.8151051601136725,-0.2674893864697144
8-302,15153,-4.816063788856489,-0.2672881154170939
8-302,15153,-4.805774647632036,-0.20922307980535776
8-302,15153,-4.805516397888951,-0.2092513981544068
8-302,15153,-4.796297063508825,-0.2027753659710851
8-302,15153,-4.799294864013555,-0.19960247454726926
8-302,15153,-4.792718918593753,-0.20599416471348703
8-302,15153,-4.7935762007670855,-0.2059001595248357
8-302,15153,-4.797005914508569,-0.22525517139541446
8-302,15153,-4.784192017974486,-0.21625417382585416
8-302,15153,-4.779801229812081,-0.21953471852563144
8-302,15153,-4.782845143314562,-0.22089339637487979
8-302,15153,-4.784560000185304,-0.23057090231016927
8-302,15153,-4.776205285781361,-0.18694289209337864
8-302,15153,-4.775436687236555,-0.186767244768876
8-302,15153,-4.780634920662447,-0.216102599625823
8-302,15153,-4.780904896372242,-0.21620780768027428
8-302,15153,-4.779236994662111,-0.2163907012709614
8-302,15153,-4.778542388745562,-0.21623196343356882
8-302,15153,-4.779459038013393,-0.21526177592577495
8-302,15153,-4.780986118325254,-0.21509432409104906
8-302,15153,-4.781896143249115,-0.21499453540150665
8-302,15153,-4.787855579284431,-0.20809108764451087
8-302,15153,-4.791555756391521,-0.20417479628651045
8-302,15153,-4.804142536194596,-0.19085286721630887
8-302,15153,-4.797340854207281,-0.18528601757031118
8-302,15153,-4.776800293835837,-0.19605065428152416
8-302,15153,-4.770946357900343,-0.20224649789953308
8-302,15153,-4.8156522624532885,-0.233649727756723
8-302,15153,-4.815688951942208,-0.23364570457458445
8-302,15153,-4.81660560121004,-0.23267551706679035
8-302,15153,-4.812420694788576,-0.23521733572064518
8-302,15153,-4.821070169345803,-0.27213050139245976
8-302,15153,-4.827084105848191,-0.3060691391815883
8-302,15153,-4.904859811084252,-0.3621325969381805
8-302,15153,-3.2185916935016365,0.5800222941759515
8-302,15153,-3.221609388010767,0.5793326624165929
8-302,15153,-3.240581170358293,0.4683809560880637
8-302,15153,-3.248804964788151,0.4626042313050261
8-302,15153,-3.2455736180513246,0.4573295591094762
8-302,15153,-3.247137180676456,0.4575010114085159
8-302,15153,-3.2328628455608555,0.5457602305407141
8-302,15153,-3.241718882123648,0.5551335168600481
8-302,15153,-3.2371543111928665,0.5516573341745395
8-302,15153,-3.232911322056355,0.5511920696366418
8-302,15153,-2.9301002838931938,0.7217712367664169
8-302,15153,-2.934773587401618,0.7295291706227934
8-302,15153,-2.930118474071214,0.7255816439639219
8-302,15153,-2.925343709744783,0.7250580676722012
8-302,15153,-2.887573156263401,0.7498395526582495
8-302,15153,-2.8848947569746164,0.7495458530593797
8-302,15153,-2.900643315421644,0.6606715158224711
8-302,15153,-2.909481867938052,0.6700262969141428
8-302,15153,-2.916616633603108,0.6297624485145971
8-302,15153,-2.923611446841676,0.6371658040416982
8-302,15153,-2.91672078242504,0.6386173304856029
8-302,15153,-2.9176527384345823,0.642740144532326
8-302,15153,-2.8528761255521955,0.6810245426603109
8-302,15153,-2.848390057362882,0.680532623313849
8-302,15153,-2.8498357878837846,0.6840779682443644
8-302,15153,-2.829915695646293,0.6952993317839217
8-302,15153,-2.8391837211300097,0.6887890970062592
8-302,15153,-2.838394978691875,0.6889693478015753
8-302,15153,-2.8339155969815666,0.6842283412568739
8-302,15153,-2.818531690713252,0.7081453724997672
8-302,15153,-2.8092636652295355,0.7146556072774295
8-302,15153,-2.7831327838323725,0.7063192526416265
8-302,15153,-2.7753586101107213,0.6980910169435682
8-302,15153,-2.783075600984207,0.7086922393102981
8-302,15153,-2.6959178245087503,0.7606942598643847
8-302,15153,-2.697943353824058,0.7628380931792051
8-302,15153,-2.699563777276304,0.7645531598310618
8-302,15153,-2.6956458215421444,0.7653813925758679
8-302,15153,-2.694226194109914,0.7663785961222834
8-302,15153,-2.676558801635043,0.7720310005629784
8-302,15153,-2.7145157995948974,0.5956766169834221
8-302,15153,-2.7241625618236496,0.5956833376696878
8-302,15153,-2.7174141156238396,0.5959793119752532
8-302,15153,-2.153097279706375,3.634587640869708
8-302,15153,-2.154037334849638,3.634372810680509
8-302,15153,-2.1467814746840967,3.626693161399203
8-302,15153,-2.166581355159293,3.608915472652101
8-302,15153,-2.177357588606006,3.6100971394236976
8-302,15153,-2.177657831449017,3.6100285251224706
8-302,15153,-2.5473144684011793,1.5239335517410186
8-302,15153,-2.5507493496305584,1.5275690522279004
8-302,15153,-2.5225814465030485,1.5443418047461903
8-302,15153,-2.5250009256144748,1.54690259707064
8-302,15153,-2.6112272475710436,1.0602988712729435
8-302,15153,-2.7040288343893297,1.014477150017474
8-302,15153,-2.74708036898191,1.0187474895269013
8-302,15153,-2.746239136740879,1.0354264138278737
8-302,15153,-2.73855538499408,1.0272938813322399
8-302,15153,-2.7763183945266343,1.0060212660621652
8-302,15153,-2.7791994781236045,1.0063010103383778
8-302,15153,-2.811379473341516,0.8246986270536648
8-302,15153,-2.7994945761143235,0.812780278362612
8-302,15153,-2.798496048290811,0.8130084712753187
8-302,15153,-2.7996725423480755,0.812739607855204
8-302,15153,-2.7883719680535908,0.8115004445418086
8-302,15153,-2.778074643299259,0.8020126280748409
8-302,15153,-2.7782002337812512,0.801983926963846
8-302,15153,-2.77040166511401,0.7937298714977525
8-302,15153,-2.788789662579406,0.6899603046927694
8-302,15153,-2.794194620761964,0.6956809473561023
8-302,15153,-2.80291318676208,0.6328669253496839
8-302,15153,-2.7974114630640012,0.6359661500407292
8-302,15153,-2.802305480487198,0.6411460097030259
8-302,15153,-2.761425218720689,0.6641746319305318
8-302,15153,-2.7605425194151376,0.6643763546275213
8-302,15153,-2.751852504128508,0.6603955699060451
8-302,15153,-2.7552142997740163,0.6637920892501222
8-302,15153,-2.7539014268137043,0.6636481263005259
8-302,15153,-2.7612566257998625,0.6221402995785326
8-302,15153,-2.764601020055057,0.4600484542211561
8-302,15153,-2.763329062917286,0.4587022065680762
8-302,15153,-2.749538191317353,0.45323716463273694
8-302,15153,-2.7616225841780038,0.421222133288745
8-302,15153,-2.7967559697268594,0.39654302673481484
8-302,15153,-2.7821230990446018,0.4119019967587811
8-302,15153,-2.8140841053781958,0.3975612433647897
8-302,15153,-1.7994334365372866,-0.3179007279107861
8-302,15153,-1.7119937979954847,-0.4104474063148495
8-302,15153,-1.7344121571770412,-0.42619496569071874
8-302,15153,-1.7345432108427115,-0.45419452605908656
8-302,15153,-1.7425151018761682,-0.44575702508070797
8-302,15153,-1.7553611953233539,-0.4547806390601801
8-302,15153,-1.884399311206956,-0.5274702426787911
8-302,15153,-1.8955406717377055,-0.5156781547056676
8-302,15153,-1.8759002888119558,-0.5018819578572158
8-302,15153,-1.8849577220901708,-0.5162620512534005
8-302,15153,-1.8846372614622464,-0.5161888165949644
8-302,15153,-1.8759169830891642,-0.5254184155691384
8-302,15153,-1.8818532128941674,-0.5220811178227671
8-302,15153,-1.8838327837155633,-0.521864048187701
8-302,15153,-1.9047236240157375,-0.5053544352010703
8-302,15153,-1.8813946313862009,-0.3737011943454831
8-302,15153,-1.8568270529480781,-0.35093028992231756
8-302,15153,-1.8670029332472458,-0.3401600724645327
8-302,15153,-1.8719734351829238,-0.3396150325853772
8-302,15153,-1.8774048929638745,-0.3434303075218862
8-302,15153,-1.8753565830048542,-0.2629668677440866
8-302,15153,-1.878670250961973,-0.2626035078246498
8-302,15153,-1.8784531997904876,-0.26283323618697696
8-302,15153,-1.8798113900689106,-0.26139571882065504
8-302,15153,-1.987415564554923,-0.3415185471772773
8-302,15153,-1.9904113229280436,-0.34119004760061583
8-302,15153,-1.9819700285740929,-0.3489659599362546
8-302,15153,-1.8698304765601546,-0.28601822798225923
8-302,15153,-1.830552086315672,-0.03011900501415942
8-302,15153,-1.8387901176696424,-0.03590573038671268
8-302,15153,-1.8486800540688124,-0.025438157800247323
8-302,15153,-1.8483433734238832,-0.025475076481781204
8-302,15153,-1.8476152961708998,-0.025308689461688606
8-302,15153,-1.8506544694090443,-0.028731664532615296
8-302,15153,-1.8566154988911812,-0.022422472412879722
8-302,15153,-1.8507113414601648,-0.03952321232649649
8-302,15153,-1.8590259021879016,-0.04558553232404132
8-302,15153,-1.8242388107222722,0.1507295595497245
8-302,15153,-1.8285334257582586,0.14771284879368768
8-302,15153,-1.9077378830301759,0.2259491381251056
8-302,15153,-1.9038326836335024,0.22552091388643009
8-302,15153,-1.8922369864782926,0.29095927784435166
8-302,15153,-1.8907812824475825,0.28941855129254596
8-302,15153,-1.8861732830985347,0.28687415016391465
8-302,15153,-1.8441477008848806,0.31054795299367266
8-302,15153,-1.8460214087422837,0.310753414236297
8-302,15153,-1.869930731173419,0.17582517988404267
8-302,15153,-1.8697078268316902,0.17587612006797776
8-302,15153,-1.7754579282922085,0.1804639269241149
8-302,15153,-1.7475597780098866,0.19617948098213966
8-302,15153,-1.7475597780098866,0.19617948098213966
8-302,15153,-1.7628302478822218,0.21195460883061218
8-302,15153,-2.67280202465267,0.9794522684442617
8-302,15153,-2.679212808455016,0.9862374834424921
8-302,15153,-2.680140148736828,0.9863391708458318
8-302,15153,-2.6927875425726358,0.9792146554385963
8-302,15153,-2.6782132297274543,0.8868161027948392
8-302,15153,-2.6708771254808927,0.879051522659703
8-302,15153,-2.673243923590058,0.8692886480577293
8-302,15153,-2.672343409172231,0.8699212056926888
8-302,15153,-2.67302200085332,0.872073761584829
