label,ble_id,C0,C1,C2,C3
8-302,15070,-4.197034855098935,4.163248089373129,0.17192767140786577,0.06580806676867387
8-302,15070,-4.23478645060312,4.17250603832313,0.10803249696721048,0.017277248065492187
8-302,15070,-4.263329416097688,4.224546016002441,0.13654081744565025,0.007038349045005495
8-302,15070,-4.275168469395207,4.246131161717743,0.14836550068086782,0.002791457766854018
8-302,15070,-4.365904576922949,4.278891064095847,0.10159564826945319,-0.03977759534472453
8-302,15070,-4.285792778027094,4.259244982001427,0.23718613913063788,0.06320854699645126
8-302,15070,-5.158457786904973,3.7182536818915497,1.2963064817823804,1.3227784207478894
8-302,15070,-5.148735574606198,3.718173573368634,1.2952365541918331,1.3202388906054565
8-302,15070,-5.165036727343812,3.747894088035337,1.3115179208389092,1.3143913602628323
8-302,15070,-5.166706313721529,3.7633442879151606,1.3192603978472548,1.3095549593000821
8-302,15070,-5.1705192804098,3.7633757057776736,1.319680014096751,1.310550940825622
8-302,15070,-5.197223213375085,3.7699243998091467,1.2744831838096895,1.2762222267118966
8-302,15070,-5.212628566591934,3.798011678886695,1.289869838243795,1.2706960365200517
8-302,15070,-5.270646165393549,3.86291624027022,1.30218502566003,1.2442738763782348
8-302,15070,-5.2460371068538665,3.818048622805675,1.2776058372202204,1.253101608921478
8-302,15070,-5.229713248753152,3.8179141184232828,1.2758093997809417,1.2488376689442788
8-302,15070,-5.227252942121712,3.8134284491886437,1.2733520794321629,1.249720227246202
8-302,15070,-5.235264122011298,3.8153930573980857,1.2597930303460443,1.2394216130120843
8-302,15070,-5.214793189439255,3.7950953983973617,1.2476836795114183,1.2409497282254403
8-302,15070,-5.196461022991255,3.7616719080123517,1.229373764367417,1.2475258214181237
8-302,15070,-5.201801809584312,3.7629816468186466,1.2203343983100046,1.2406600785953787
8-302,15070,-5.181640005837098,3.7314327271333187,1.2027484322099544,1.2461128212969266
8-302,15070,-5.184510784545662,3.7314563816097785,1.2030643608537914,1.2468626947659076
8-302,15070,-5.143885252333869,3.6808731280901346,1.1842353258530653,1.261242428056863
8-302,15070,-5.152181881580811,3.6809414901762243,1.1851483683033897,1.2634095829600587
8-302,15070,-4.311246415103754,4.210979485925188,0.06254690125320414,-0.031012575406548618
8-302,15070,-4.301198291302018,4.21089669197551,0.06144110716454141,-0.033637236593243754
8-302,15070,-4.286097653100344,4.207193512395509,0.0869991769408037,-0.014224909111971221
8-302,15070,-4.1697678846935915,4.084369585869278,0.021766538844237494,0.002546961233039154
8-302,15070,-4.153243752515715,4.054242531626426,0.005262463405942031,0.008474478498288026
8-302,15070,-4.105963246891318,4.042647776449725,0.08528546943169632,0.06925499958641032
8-302,15070,-4.038273766116456,3.9888309108313744,0.1363758805231868,0.13441276992598258
8-302,15070,-3.99711969086567,3.9137981621188693,0.0952717574611833,0.14917551140967675
8-302,15070,-3.9922046281095835,3.904836943419718,0.09036266053329664,0.15093863694225326
8-302,15070,-3.9195971080361462,3.891173160533458,0.18174811834333834,0.21724502471807403
8-302,15070,-3.8696905777179427,3.890761943589744,0.17625591429605011,0.20420898578449806
8-302,15070,-4.726256707494049,3.359750823098594,1.2158376594595042,1.4405423794302041
8-302,15070,-4.661579282793463,3.288162960108509,1.1739265588794228,1.4479177603449411
8-302,15070,-4.662788292612492,3.28817292203773,1.1740596101770977,1.448233564689011
8-302,15070,-4.664510679495664,3.288595308684535,1.1711444430461528,1.4460193842167006
8-302,15070,-4.617330551094605,3.2025757663435193,1.1240215811652698,1.462943784400836
8-302,15070,-4.559923573345679,3.1372488210430807,1.0859470314652733,1.4701002384124116
8-302,15070,-4.446872859378205,3.109525019580014,1.277287158766425,1.6154303530882936
8-302,15070,-4.424315335747304,3.068397792401182,1.2547570151136183,1.6235221614413182
8-302,15070,-4.376416675476121,3.0540709706465705,1.2833000813534248,1.6468149046365805
8-302,15070,-4.370001031028285,3.0423738681178465,1.2768922241169565,1.6491163170691898
8-302,15070,-4.378255585694937,3.0424418835202416,1.277800636267825,1.6512724817099236
8-302,15070,-4.3550054114834325,3.006095703491834,1.284795849044645,1.6783728148431818
8-302,15070,-4.290733986117538,2.8889150432659285,1.220602435354474,1.7014281849780537
8-302,15070,-4.306958474529782,2.889048728867706,1.2223879371786792,1.7056661686902217
8-302,15070,-4.236474305508323,2.7783956726661265,1.1607322409231207,1.7248516430738694
8-302,15070,-4.240169150826189,2.7784261172389995,1.1611388579385593,1.7258167702247678
8-302,15070,-4.278139786629208,2.7877377821678224,1.0968729543163513,1.677004368587422
8-302,15070,-3.4185536073210345,3.2154482977587526,0.0063879895004109516,0.4751572375814524
8-302,15070,-3.441936280285141,3.2156409649558277,0.008961248155561964,0.4812650041039424
8-302,15070,-3.4495518137011945,3.2295257236738006,0.016567537953321533,0.47853316891152137
8-302,15070,-4.340375154131993,2.677277527395631,1.0977259572331641,1.7643120543100037
8-302,15070,-4.290116019415918,2.6063023899758764,1.1304944367575762,1.8309419418523896
8-302,15070,-4.33543085663338,2.688921104481459,1.1757542715168492,1.814686656728365
8-302,15070,-4.413457391884327,2.708055810457492,1.043693122464049,1.7143811839204317
8-302,15070,-4.533861787057668,2.7267588442006017,0.8214458436661679,1.5532402460917896
8-302,15070,-4.540721265776029,2.739265152259698,0.8282969964538941,1.550779621951532
8-302,15070,-4.5369737464444375,2.739234273666531,0.8278845826733924,1.5498007358699015
8-302,15070,-4.547143337567705,2.696656411878324,0.7539317579444603,1.5256346109174699
8-302,15070,-4.538021019270348,2.696581246327325,0.7529278485732026,1.523251778536004
8-302,15070,-4.565213882038884,2.74615969576281,0.7800877050597063,1.5134971867779055
8-302,15070,-4.5694634638236336,2.746194711221157,0.7805553707164582,1.5146072161316635
8-302,15070,-4.65747219749093,2.874462816227358,0.852694468794296,1.4940319956546835
8-302,15070,-4.637060197109675,2.8694571136875515,0.8872421033412482,1.5202722399845452
8-302,15070,-4.631064341415577,2.8585253765298044,0.8812535253253314,1.5224230662890146
8-302,15070,-4.629699956603698,2.8585141343506986,0.8811033750396257,1.5220666765858109
8-302,15070,-4.690089516740833,2.9163197562294356,0.8751747297961924,1.4872210906601546
8-302,15070,-4.694281022229039,2.916354293154071,0.8756360041676984,1.4883159499578493
8-302,15070,-4.644140886291321,2.82493801913261,0.8255567275621517,1.5063021605650644
8-302,15070,-3.765529185127388,3.3873038420168022,-0.30503137330210184,0.17775406125966095
8-302,15070,-3.7646033329062596,3.3872962132331885,-0.30513326316067657,0.17751222025159205
8-302,15070,-3.6985969395216522,3.266952332388691,-0.37105953899184485,0.20118995607410647
8-302,15070,-3.45081108269278,2.8535608311455407,-0.576352364838266,0.29484575695093024
8-302,15070,-3.451159171655588,2.8535636993088556,-0.5763140577149664,0.2949366809491039
8-302,15153,-5.816035425626407,0.4889583905321896,-0.5011764930306033,1.374185270276169
8-302,15153,-5.790956570435605,0.44323423252203276,-0.5262249078895243,1.3831815277216999
8-302,15153,-5.403546581851918,-0.19752324899632398,1.067469863417631,-1.2010231677897807
8-302,15153,-5.374001507667993,-0.19776669279075784,1.064218433695393,-1.2087406094732902
8-302,15153,-5.371444276304,-0.22648365587179672,1.054777290097084,-1.20317865056725
8-302,15153,-5.372835697307036,-0.22734623962360886,1.056466004866803,-1.2011703289784381
8-302,15153,-5.383556912542243,-0.20779915361247134,1.067174206854497,-1.2050162307012662
8-302,15153,-5.395860850508586,-0.20769777233563466,1.0685282528574038,-1.2018023303691276
8-302,15153,-5.379133185407474,-0.23819591096298218,1.0518208915410299,-1.195801802012976
8-302,15153,-5.381269788123819,-0.2395204552836264,1.054414005024469,-1.1927179148554685
8-302,15153,-5.365861778113105,-0.26761257826898294,1.0390246970212742,-1.1871907716216523
8-302,15153,-5.365991025971051,-0.26769270290557895,1.039181560232474,-1.1870042204176292
8-302,15153,-5.379077098333718,-0.2438339726768418,1.05225174892012,-1.1916984409085458
8-302,15153,-5.370231009838407,-0.24600332829222768,1.0672238940699244,-1.1803265263903728
8-302,15153,-5.371083420293071,-0.2364310072652148,1.0703709419360272,-1.1821805126923863
8-302,15153,-5.343494474781469,-0.23665833306368675,1.0673347837973404,-1.189386995802561
8-302,15153,-5.333015872637681,-0.23674467404392505,1.0661816156500643,-1.1921241018414885
8-302,15153,-5.332428070194399,-0.23638027762059696,1.0654682221728347,-1.192972512447784
8-302,15153,-5.342242624466398,-0.2184862299490444,1.075270863688569,-1.1964931778159713
8-302,15153,-5.344103490503278,-0.19758924658170204,1.0821410685979738,-1.2005405473940625
8-302,15153,-5.345000606553872,-0.19736924383777274,1.0806226854467267,-1.2016938172314204
8-302,15153,-5.35571946115072,-0.17964077405477294,1.0365283589482008,-1.1301940748501074
8-302,15153,-5.347860509542879,-0.17970552978995188,1.0356634828377433,-1.132246904379303
8-302,15153,-5.348398779173236,-0.17957352814359426,1.034752452946995,-1.132938866281718
8-302,15153,-5.349379973849574,-0.1801818002505464,1.035943291620759,-1.1315226490138903
8-302,15153,-5.348325872278467,-0.19201905374562553,1.0320516123459955,-1.1292299860566613
8-302,15153,-5.35506213599317,-0.17973739319350698,1.038779699686556,-1.1316464106556872
8-302,15153,-5.345567325378086,-0.17981562798517378,1.0377347976074913,-1.1341265414132446
8-302,15153,-5.337453371303776,-0.19460911498281783,1.0296306921268668,-1.1312159133483526
8-302,15153,-5.336326988189958,-0.1939108361943169,1.028263643766582,-1.1328416898170253
8-302,15153,-5.355439553902404,-0.18922379832727507,0.9959153230162746,-1.157411471548252
8-302,15153,-5.369842544580799,-0.027482409811591637,1.0490902938673783,-1.1887378675112048
8-302,15153,-5.368003684786008,-0.027497561542235118,1.0488879277012078,-1.1892181943887787
8-302,15153,-5.368915828014029,-0.025988920529370487,1.0451356292679777,-1.183133775085476
8-302,15153,-5.366190276144146,-0.030958188999372718,1.0424133856313789,-1.182156068323502
8-302,15153,-5.366969559607686,-0.03144129026939643,1.0433591723428088,-1.181031281648431
8-302,15153,-5.366779933431086,-0.03357073697854693,1.0426590839626655,-1.1806188461462688
8-302,15153,-5.357906099831256,-0.03574689661791694,1.0576781881421338,-1.169211264456435
8-302,15153,-5.370960682601514,-0.0325454779960945,1.035583099650758,-1.1859933257496809
8-302,15153,-5.365102346368271,-0.0432264875384942,1.029731874176673,-1.1838918302645096
8-302,15153,-5.365605537138456,-0.04353843063945048,1.0303425776831905,-1.1831655447730254
8-302,15153,-5.361634719788909,-0.043571149150717886,1.0299055899988303,-1.1842027583247743
8-302,15153,-5.367064562242375,-0.033671376117871826,1.0353288417923523,-1.1861505450251006
8-302,15153,-5.359698163979127,-0.035477862390987686,1.047796587744373,-1.1766808170881842
8-302,15153,-5.360219170973502,-0.0358008503054634,1.04842891412482,-1.1759288163691766
8-302,15153,-5.370094018739007,-0.03337920864287611,1.0317155775856552,-1.1886232320681402
8-302,15153,-5.370189426003868,-0.033438354477453996,1.0318313697556436,-1.188485525026683
8-302,15153,-5.380293380568795,-0.03335510049667975,1.0329433080090402,-1.1858462803376282
8-302,15153,-5.384300317870019,-0.026049590221029897,1.0369453817508891,-1.1872836441748391
8-302,15153,-5.382635904362739,-0.04474046892412628,1.0308004677042144,-1.1836635573651357
8-302,15153,-5.350444953275264,-0.043479593289507096,1.06640771076741,-1.2052905090247077
8-302,15153,-5.356079280952354,-0.03320699962331927,1.072035199583511,-1.2073116484240123
8-302,15153,-5.356113011914206,-0.03322791046163717,1.0720761375694632,-1.2072629624987956
8-302,15153,-5.357729570613075,-0.03321459043471395,1.0722540395428524,-1.206840702686252
8-302,15153,-5.381566168715368,-0.027369062439791172,1.0319102190108442,-1.2374833710437985
8-302,15153,-5.380539754142354,-0.029240437419366074,1.030885050284182,-1.2371151768150574
8-302,15153,-5.3799420440333705,-0.028869898935918372,1.0301596322497792,-1.237977887750929
8-302,15153,-5.393257780513903,0.1206619417463661,1.0793205263323802,-1.2669395140438073
8-302,15153,-5.396400753807358,0.12068783903603261,1.0796664099378475,-1.2661185408773814
8-302,15153,-5.402361209390197,0.12059900160434148,1.0805647171049786,-1.2643020079424798
8-302,15153,-5.3994022044414445,0.08737023823689069,1.069640249720979,-1.2578661945235348
8-302,15153,-5.399772537300021,0.08714065775343335,1.0700897086314203,-1.2573316708435691
8-302,15153,-5.406580828669362,0.09817863922939465,1.064516120237726,-1.2419350743218596
8-302,15153,-5.410276063068315,0.09820908700819556,1.0649227800714633,-1.2409698455394478
8-302,15153,-5.411203059624163,0.09974229471064297,1.061109379261959,-1.234786347635576
8-302,15153,-5.4153762754666,0.1346862066854936,1.0713718695796162,-1.2408740155483329
8-302,15153,-5.416627475432379,0.13696741388184655,1.0726215508579615,-1.2413228445288562
8-302,15153,-5.421498008340393,0.19166207924292392,1.0906032639060361,-1.2519162168245082
8-302,15153,-5.422600654587334,0.21073278693838002,1.099587482494356,-1.2584618756721835
8-302,15153,-5.423010958931506,0.2104784269281396,1.1000854532771538,-1.2578696587438876
8-302,15153,-5.419249915311457,0.20955609372955245,1.106451079285075,-1.2530347233293266
8-302,15153,-5.423359616864639,0.2095899566108528,1.1069033511492903,-1.2519612319623439
8-302,15153,-5.444877499369657,0.26458359923727315,1.1245079308915173,-1.2624602113986367
8-302,15153,-5.450314157050747,0.2629996401999405,1.1249743662927105,-1.2600273608652846
8-302,15153,-5.446934173416239,0.22504340885795723,1.1124956710511895,-1.2526759219837944
8-302,15153,-5.4417288917896265,0.22376690038391886,1.1213056928026754,-1.2459843748969395
8-302,15153,-5.447342468558446,0.2238131548092905,1.121923465844658,-1.2445180576665416
8-302,15153,-5.44730078583367,0.23888552306766345,1.1349752072666377,-1.274479095965824
8-302,15153,-5.4497562809734275,0.26646001799485447,1.1440407468755371,-1.279819779352401
8-302,15153,-5.452851707791668,0.2664855235138229,1.1443813980005666,-1.2790112257570834
8-302,15153,-5.467521532585711,0.3395296014385284,1.163560450628667,-1.2982892798230266
8-302,15153,-5.478868065104818,0.332418469941706,1.1612812571530189,-1.2928646321454689
8-302,15153,-5.478681635702547,0.33211012468009843,1.1620481748174323,-1.2941082029126754
8-302,15153,-5.407676658724131,0.2026527486488611,1.0911293825969726,-1.2686373810608826
8-302,15153,-5.403019203603868,0.138906333696549,1.1012380248361666,-1.2568154050820435
8-302,15153,-5.409418721515782,0.1389590640743212,1.1019422905495395,-1.255143792887729
8-302,15153,-5.409160245063259,0.13911930140557108,1.1016285875063583,-1.2555168674917967
8-302,15153,-5.412790948602736,0.13914921746672607,1.102028145731442,-1.2545684947559017
8-302,15153,-5.431933166355678,0.19058547551766788,1.1003928461694426,-1.2767134384276895
8-302,15153,-5.432141741333953,0.19045617361198866,1.1006459856905784,-1.2764123896215827
8-302,15153,-5.43432681597726,0.19407018194072165,1.0916572085898972,-1.2618369261083067
8-302,15153,-5.425663530270186,0.21937924596937483,1.122124287672137,-1.251798081943585
8-302,15153,-5.430802563849,0.2194215902812002,1.1226898373274776,-1.2504557197038695
8-302,15153,-5.442022214744448,0.222173022474718,1.103700400151283,-1.2648789205314894
8-302,15153,-5.454567261808651,0.20474914423022836,1.0694696269161208,-1.2762220303630187
8-302,15153,-5.453947688062062,0.2228918403508061,1.1017203869310832,-1.2646803851343509
8-302,15153,-5.461749146700039,0.2903848745264842,1.0957791585730507,-1.2947830924081023
8-302,15153,-5.47662782413694,0.31751191014796964,1.1106397764982352,-1.300120354083446
8-302,15153,-5.48025363382482,0.317541785885049,1.1110387961558932,-1.2991732596660306
8-302,15153,-5.47361627580871,0.24300618938483085,1.0865340716222318,-1.2847370561022513
8-302,15153,-5.473593778625185,0.24302013606590608,1.086506767645927,-1.2847695276398114
8-302,15153,-5.469420623583161,0.1961568209350579,1.0710997315190711,-1.2756929469365164
8-302,15153,-5.473072737616707,0.19618691341316416,1.0715016459649027,-1.274738981585136
8-302,15153,-5.502675336983407,0.24514818848495026,0.9497249514602423,-1.0772758842539596
8-302,15153,-5.507592040696939,0.24635392804043768,0.9414033524058577,-1.0835964556987405
8-302,15153,-5.519990938561023,0.26895979105834195,0.9537872006768443,-1.088044173761527
8-302,15153,-5.5227086518053286,0.2689821843148377,0.954086284495827,-1.0873342823818384
8-302,15153,-5.52506299081162,0.26955954667635224,0.9501015283685607,-1.0903608564366343
8-302,15153,-5.533326253940241,0.2846252562591073,0.9583547616744433,-1.0933250444699265
8-302,15153,-5.536720421692546,0.2784375483825267,0.9027120761332196,-1.0168262891478796
8-302,15153,-5.544153004222906,0.29198874820628656,0.9101356371082795,-1.0194924964137038
8-302,15153,-5.531952072884131,0.1604213672138444,0.8819757625237007,-0.9812447600705041
8-302,15153,-5.551182265676949,0.16602054966494775,0.8348126560023644,-0.9028587568575973
8-302,15153,-5.559548251736308,0.1680721681679426,0.8206530918437697,-0.9136134851623939
8-302,15153,-5.575133198578636,0.17617247343745965,0.8079621341211464,-0.9261225111758504
8-302,15153,-5.575179600226965,0.17617285577507943,0.8079672406136061,-0.9261103906439211
8-302,15153,-5.584243779458007,0.19116457211503815,0.7706797790808956,-0.8656481020605804
8-302,15153,-5.58372214654578,0.19148794805482602,0.7700466930477489,-0.866401006204455
8-302,15153,-5.589958638465602,0.1930173436485674,0.7594913315115562,-0.874418205336375
8-302,15153,-5.587315872235772,0.16333984894766632,0.7497343983595871,-0.8686702087430435
8-302,15153,-5.591418770833322,0.1643460163759791,0.742790177377623,-0.8739446090786047
8-302,15153,-5.604668956590439,0.1675954033668897,0.7203640277271205,-0.8909781239320591
8-302,15153,-5.606009104568701,0.16760644584073478,0.7205115107539556,-0.8906280651098973
8-302,15153,-5.624179560100334,0.13108470892652743,0.6834781284119075,-0.898899553354666
8-302,15153,-5.625515517305192,0.13141233014191647,0.6812169996434517,-0.9006169667788736
8-302,15153,-5.625202537557856,0.13160635570578919,0.6808371480235639,-0.9010687092651983
8-302,15153,-5.6117791897200915,0.11053633320464315,0.6732351056151041,-0.8942544128936927
8-302,15153,-5.747668392054347,0.4996923918597092,0.7455416298975314,-0.8274039183935157
8-302,15153,-5.745903612244491,0.4992596090549181,0.7485285477295897,-0.8251352405307836
8-302,15153,-5.736928321087867,0.48441490931334164,0.7854503489447929,-0.8850046043417796
8-302,15153,-5.73737984093511,0.4844186297204791,0.7855000386169989,-0.8848866632573081
8-302,15153,-5.743679391546311,0.49466131925784496,0.7916250872290799,-0.8864191174515557
8-302,15153,-5.747333318696021,0.49738782942268067,0.7933475446092132,-0.8863856689195577
8-302,15153,-5.744973876335235,0.4968092155486207,0.7973409382449433,-0.8833525343480877
8-302,15153,-5.744507818414222,0.49680537535150304,0.7972896486605195,-0.8834742729094522
8-302,15153,-5.740202563500364,0.44845861715176427,0.7813949077929575,-0.8741103759824557
8-302,15153,-5.7574499994989266,0.4840533177293565,0.697528240527921,-0.7254036301137685
8-302,15153,-5.754271820328579,0.4840271303523403,0.6971784825224837,-0.7262337993749528
8-302,15153,-5.75365387812535,0.48441021131985584,0.6964285095645156,-0.7271257125088463
8-302,15153,-5.749658852078243,0.43954723289796815,0.6816791149180966,-0.7184365610243751
8-302,15153,-5.711707490821987,0.3287476044228842,0.6335640760181128,-0.6964460998916422
8-302,15153,-5.710605789154115,0.328738526685164,0.6334428339618007,-0.6967338743721359
8-302,15153,-5.7127188400266755,0.32925671715753113,0.6298664618296798,-0.6994502652276031
8-302,15153,-5.7151757000268875,0.33373610244062446,0.6323203397306997,-0.7003315871580251
8-302,15153,-5.714634081037094,0.3292724982497002,0.6300772337339152,-0.6989499868828695
8-302,15153,-5.7146444437381465,0.32926607409947234,0.6300898105501952,-0.6989350297734117
8-302,15153,-5.720188050597067,0.33937326416197683,0.6356266886636716,-0.7009236259074948
8-302,15153,-5.7205533851431785,0.34347586466212315,0.6369754817215959,-0.7017182257865043
8-302,15153,-5.721936160072325,0.34381496714328713,0.6346351132118694,-0.7034958248123847
8-302,15153,-5.718474884225542,0.37028479580285895,0.6430271991137774,-0.707287740859508
8-302,15153,-5.688461587376754,0.35902320766343077,0.7616338089979523,-0.8973573105936168
8-302,15153,-5.689350405169873,0.35924117539816247,0.7601294707791603,-0.8984999127698152
