label,ble_id,C0,C1,C2,C3
8-302,15070,-4.531287279854952,2.7794590573532623,0.9992918662301645,1.7704054340380107
8-302,15070,-4.554806175004154,2.8225881399497585,1.0211850549214825,1.761792815008019
8-302,15070,-4.605350918247794,2.835809090493813,0.92684777188888,1.6861936355122953
8-302,15070,-4.607324260995159,2.7380290157460863,0.9087124832965362,1.7363303733543918
8-302,15070,-4.609307284966204,2.7416654962905778,0.9105584338695568,1.7356041900076997
8-302,15070,-4.607242885727266,2.7420086043015433,0.9104210773173779,1.734992855607602
8-302,15070,-4.612196048022785,2.713793987335957,0.8658312950100858,1.7197541949887944
8-302,15070,-4.6058268634751895,2.71485256079422,0.865407515920679,1.7178680764797987
8-302,15070,-4.624162184092079,2.748475975172419,0.8824754364770989,1.7111536823611886
8-302,15070,-4.628488463237519,2.747756937398874,0.8827632891249656,1.712434831480094
8-302,15070,-4.727756607817342,2.767864368768393,0.7033553088457621,1.5724448450758706
8-302,15070,-4.716465994611979,2.764911091548631,0.7244282376057677,1.5893320827894868
8-302,15070,-4.71854678466588,2.768726856087371,0.7263651963356771,1.5885700975048058
8-302,15070,-4.719112114899102,2.768632896872408,0.7264028110616533,1.5887375098020329
8-302,15070,-4.722616603480907,2.7380617197230683,0.6805941540825932,1.5739299955348678
8-302,15070,-4.727634573223938,2.737227721344682,0.6809280289503229,1.5754159762815683
8-302,15070,-4.697885256184856,2.682673255940237,0.653235086435693,1.5863101757086508
8-302,15070,-4.788023686971331,2.783731630188645,0.6568016395595243,1.5336059689088353
8-302,15070,-4.786602439238696,2.7839678449059515,0.6567070756376504,1.5331850921648253
8-302,15070,-4.733893048679957,2.687309067161626,0.6076411383992687,1.5524872701500378
8-302,15070,-4.6137938103759,2.422505352378969,0.44032255168060935,1.582971872994883
8-302,15070,-4.611755789692524,2.4228440762119323,0.4401869502479708,1.5823683501256829
8-302,15153,-5.990498890975093,0.4972393168920871,-0.5973756672316587,1.1887691172062909
8-302,15153,-5.962431599074797,0.44576935867558054,-0.6235028519369455,1.1990473590542723
8-302,15153,-5.633091788340201,-0.10874271236975937,1.1214415973043375,-1.241045615808009
8-302,15153,-5.603512728244128,-0.10382660298337217,1.1194735294835105,-1.2498049180874449
8-302,15153,-5.600601356527884,-0.13355916619766722,1.1101837268755976,-1.2452542882326119
8-302,15153,-5.602177369522964,-0.13444514296474813,1.1119562543703139,-1.2431772271660868
8-302,15153,-5.614176142004525,-0.1124417263020679,1.1231256306669684,-1.247571177458209
8-302,15153,-5.626494233279544,-0.11448902205598362,1.123945225304987,-1.2439233980956084
8-302,15153,-5.607773272708125,-0.14881962515822406,1.1065183215464276,-1.237067782631776
8-302,15153,-5.610193326479728,-0.15018009072761868,1.109240134032902,-1.2338783422632118
8-302,15153,-5.592949273221189,-0.1818023328681539,1.0931880487033263,-1.227563570233892
8-302,15153,-5.5930956676649,-0.1818846304611073,1.093352697203918,-1.2273706338809949
8-302,15153,-5.607741097451746,-0.15502775870199842,1.1069857848024114,-1.2327337900362647
8-302,15153,-5.599585946746649,-0.15716089534949657,1.1222066507296908,-1.2205362268001148
8-302,15153,-5.600556403985398,-0.14725004094473165,1.1253032515989951,-1.2220531034183924
8-302,15153,-5.572935722710583,-0.14265941872642957,1.123465486172044,-1.230232467321919
8-302,15153,-5.562445066955093,-0.1409158470557474,1.1227674815043942,-1.2333390847929733
8-302,15153,-5.561779284070452,-0.14054156830959924,1.1220186815438469,-1.234216534225664
8-302,15153,-5.5727633564105865,-0.12039891449026781,1.1322434972427171,-1.2382389013421164
8-302,15153,-5.574881926057343,-0.09876289130758638,1.1390035731614558,-1.2415503391191203
8-302,15153,-5.575708971434115,-0.09854656166928384,1.137459966274124,-1.2427873411865415
8-302,15153,-5.584821141094798,-0.08320432879743196,1.0891808656258064,-1.175274880044382
8-302,15153,-5.576953149278181,-0.08189665004442022,1.088657362125069,-1.1776048431476729
8-302,15153,-5.577449376504244,-0.08176685226143872,1.0877311979926696,-1.1783470443881257
8-302,15153,-5.578560740755064,-0.0823916205273499,1.088981139266867,-1.1768823537901991
8-302,15153,-5.577360661034714,-0.09464750868769774,1.085151843387676,-1.1750065649401764
8-302,15153,-5.584899628765078,-0.08082250713585977,1.0921696918882775,-1.177767334803264
8-302,15153,-5.575393896200793,-0.07924263201704325,1.0915372199195135,-1.1805822851312195
8-302,15153,-5.5663130703123445,-0.09589510175691436,1.0830840917692504,-1.1772568868351376
8-302,15153,-5.5650372562913235,-0.09517788585497163,1.0816491953328233,-1.178938309284991
8-302,15153,-5.582657004706533,-0.0905691014899331,1.048763496711374,-1.2052919602807066
8-302,15153,-5.599054605753063,0.07689241053832323,1.101086075829517,-1.2309222885735889
8-302,15153,-5.597213630704573,0.07719838492312762,1.1009635849951187,-1.2314674599511188
8-302,15153,-5.597989049735913,0.07850396414246834,1.0968551745009365,-1.225722346638736
8-302,15153,-5.594938716722727,0.07291024625572655,1.0940156909365357,-1.2246053147377682
8-302,15153,-5.5958213833367205,0.07241404342268103,1.0950084180567146,-1.2234420296225001
8-302,15153,-5.59560549661838,0.07020928699657074,1.0943195520531521,-1.2231045871240858
8-302,15153,-5.587424767884214,0.06806945992321149,1.1095881571044806,-1.2108687671299294
8-302,15153,-5.5994597017354915,0.07121742853553041,1.0871260198346584,-1.2288692765015212
8-302,15153,-5.59290327673692,0.05919421938785645,1.0810227973523285,-1.2264683137712071
8-302,15153,-5.593473222994081,0.05887381648261074,1.0816638107287924,-1.2257171694694438
8-302,15153,-5.589497837984669,0.05953453482510722,1.0813993051195196,-1.2268944076528576
8-302,15153,-5.595574709195678,0.07067833553195217,1.087056122211966,-1.2291197577937856
8-302,15153,-5.588783675167203,0.06890200985945509,1.0997309852761652,-1.2189624878675045
8-302,15153,-5.589373801226729,0.06857026260862602,1.1003946946929806,-1.2181847481747425
8-302,15153,-5.5984773583254706,0.07095147320449895,1.083403712297685,-1.231800831727485
8-302,15153,-5.5985854227351055,0.07089072335244632,1.083525251357245,-1.2316584113422289
8-302,15153,-5.608700999951918,0.06920949061743768,1.0841982998565838,-1.2286628665789654
8-302,15153,-5.613185410344817,0.07743302769283748,1.0883727324682435,-1.2303050575936008
8-302,15153,-5.61129049912268,0.058081129965968634,1.0823263210413034,-1.227343209907989
8-302,15153,-5.607617592664018,0.05189702801180156,1.101786518468789,-1.2545559335295846
8-302,15153,-5.612782648727142,0.06136873695683713,1.1065945481944142,-1.2564473769778433
8-302,15153,-5.612874087842986,0.06131733323586956,1.106697388937119,-1.256326867421088
8-302,15153,-5.612989376150578,0.061298172047878616,1.1067050597423287,-1.25629272687936
8-302,15153,-5.620437741049548,0.06324643526268374,1.0928033468734508,-1.2674331588770582
8-302,15153,-5.6192227393768315,0.06101835834133833,1.0916723302711695,-1.2669882252838123
8-302,15153,-5.6186424494243346,0.06134457609315096,1.0910196834345514,-1.2677530017617915
8-302,15153,-5.632328352919964,0.20111270963583133,1.1346895938331159,-1.2891448016099731
8-302,15153,-5.633968234452171,0.20084015746659895,1.1347987047400556,-1.288659180430787
8-302,15153,-5.641269313088514,0.19962670101807428,1.1352844881920938,-1.2864970983857882
8-302,15153,-5.638574284883455,0.17210355925499843,1.126685009153379,-1.2822846250210418
8-302,15153,-5.638993088018274,0.1718681234758596,1.1271560332335464,-1.2817326754568026
8-302,15153,-5.639435403662957,0.17161946982507809,1.127653501619906,-1.281149738255425
8-302,15153,-5.641513257697307,0.17127412559545657,1.1277917533982955,-1.2805344194616468
8-302,15153,-5.642558006601576,0.17303317767402632,1.1222563497151254,-1.2727938294123744
8-302,15153,-5.637077349114415,0.17407654893122154,1.1215376721755281,-1.2747586775689799
8-302,15153,-5.63801144150221,0.17578949282124495,1.1224071969032572,-1.2751007421865501
8-302,15153,-5.643165709816106,0.22842777587223134,1.1388537863089097,-1.2831571394985652
8-302,15153,-5.646025028590007,0.23367121076944614,1.141515459191437,-1.2842042219881415
8-302,15153,-5.646412211679322,0.2334535506214584,1.1419509204937501,-1.2836939451548008
8-302,15153,-5.643974717296213,0.23281597704560392,1.1465002877029438,-1.2800482134018425
8-302,15153,-5.646244336487774,0.23243876099563726,1.1466512987385187,-1.2793761068341043
8-302,15153,-5.634957364939951,0.257642065451617,1.1708978663640046,-1.2710954000386223
8-302,15153,-5.6386247285364,0.26436729750266413,1.1743117292477567,-1.2724383885293784
8-302,15153,-5.636277718512233,0.24039831287636065,1.1668227302574712,-1.2687698862127652
8-302,15153,-5.633371068050754,0.23963802249730332,1.1722477357014522,-1.2644224432173687
8-302,15153,-5.64690983855407,0.24128416775586176,1.1555424662060365,-1.276733821112387
8-302,15153,-5.6381552278685385,0.22919775603127096,1.149400951175498,-1.274629478420065
8-302,15153,-5.641182093679388,0.26010980980994763,1.1590592801846507,-1.2793606317278234
8-302,15153,-5.644522824753684,0.2595545724447847,1.159281558556715,-1.2783713347988808
8-302,15153,-5.654666586366779,0.27788385382371694,1.1574190607217143,-1.2679750190280696
8-302,15153,-5.664870878444313,0.3086138547355141,1.1674595319177916,-1.2700056920094527
8-302,15153,-5.664134087183441,0.30737331340197943,1.1713632805051306,-1.2754646104912053
8-302,15153,-5.60682030523305,0.2022709767499204,1.1180112231532569,-1.2544763044515204
8-302,15153,-5.606694055617111,0.21380962172848322,1.1225847504053785,-1.2586145937679534
8-302,15153,-5.617525681311684,0.22011741314836358,1.1268094794271697,-1.2580920977834251
8-302,15153,-5.617412320440394,0.220181140477118,1.1266819834853132,-1.258241498488215
8-302,15153,-5.6313827396294185,0.24300140532183812,1.1251712245550265,-1.2631593455595178
8-302,15153,-5.634339375690437,0.22591841792755873,1.1187914834577812,-1.2563589399376487
8-302,15153,-5.634552431106774,0.22579864597798455,1.1190311049485517,-1.2560781496702673
8-302,15153,-5.635069252622364,0.226668822493637,1.116292824286806,-1.252248996593886
8-302,15153,-5.648226323155802,0.2842860923365031,1.1404196301928788,-1.27788208079537
8-302,15153,-5.653700236029319,0.2833763151370125,1.1407838416230391,-1.2762610807583605
8-302,15153,-5.659660914223193,0.2849354452572381,1.1296587641222748,-1.285176397204282
8-302,15153,-5.671511228322297,0.3446716229385378,1.1409857748960084,-1.2993976261975637
8-302,15153,-5.671511228322297,0.3446716229385378,1.1409857748960084,-1.2993976261975637
8-302,15153,-5.68848596903829,0.34867238681756585,1.1317684814391553,-1.3069892338810123
8-302,15153,-5.69925600301169,0.3684225358725739,1.1417940538351252,-1.3109332201509671
8-302,15153,-5.702970915225901,0.36780510872152283,1.1420412286663146,-1.3098331162626031
8-302,15153,-5.698426452317059,0.32139450098009514,1.1275404477641202,-1.3027298774450518
8-302,15153,-5.698415375013227,0.32140072823448174,1.1275279892211576,-1.302744476459516
8-302,15153,-5.68959088034686,0.2304342375604143,1.118384080785868,-1.2863467470700296
8-302,15153,-5.693196502744072,0.22983497463410357,1.1186239839265002,-1.2852790073791773
8-302,15153,-5.718361869564692,0.27220610384314875,0.9852900664483301,-1.0988277106110689
8-302,15153,-5.7218797272710304,0.2731262672423836,0.9787242968585709,-1.1040893291121257
8-302,15153,-5.731962137178677,0.29161544740667217,0.9881097761156098,-1.1077815074601258
8-302,15153,-5.734741858197194,0.29115345123281494,0.9882947272083645,-1.1069583434861994
8-302,15153,-5.7368540343177585,0.29170593155496666,0.9843525377003491,-1.1101175005303938
8-302,15153,-5.743650078854186,0.3041685563628754,0.9906788163986776,-1.1126062119316644
8-302,15153,-5.741054390864503,0.3235873009694159,0.9945388399789109,-1.1155014526984581
8-302,15153,-5.752938682180025,0.3408545273295939,0.9965617689213323,-1.1238591971247072
8-302,15153,-5.767553543529206,0.3316573754375998,0.9729651650898951,-1.1341544810815134
8-302,15153,-5.769115531614464,0.39003060460287825,1.0022400056013692,-1.1362840061608526
8-302,15153,-5.775200342798217,0.39162220409607457,0.9908832448780093,-1.1453849868634511
8-302,15153,-5.783019122401277,0.4059603262384996,0.9981615636978206,-1.148248223829874
8-302,15153,-5.784140547818107,0.40577394269555084,0.9982361786879236,-1.147916134027901
8-302,15153,-5.792356889368257,0.41960786261925265,0.9547034531755548,-1.087040902300309
8-302,15153,-5.792144133820017,0.41972746599396893,0.9544641689437076,-1.0873212973651443
8-302,15153,-5.797011982767019,0.42100074558852596,0.9453787603650193,-1.094602081927223
8-302,15153,-5.8016690883712965,0.3865874465271219,0.8818694700949884,-1.019850127537943
8-302,15153,-5.805087896689851,0.3874817016523549,0.8754885674078968,-1.0249635990317052
8-302,15153,-5.80845388270689,0.3883621400878366,0.8692062528644716,-1.029998064828784
8-302,15153,-5.810229140440508,0.3880670880753943,0.8693243711416535,-1.029472354442377
8-302,15153,-5.806559314212957,0.31280286457871515,0.8526722632325802,-1.0114007330037367
8-302,15153,-5.809878302131368,0.3136710097568222,0.8464776664743835,-1.0163649042960632
8-302,15153,-5.809556985414631,0.3138516422432244,0.8461162844827971,-1.0167883744352313
8-302,15153,-5.8223869841034075,0.3291884193776478,0.7960185018561877,-0.9496064753785555
8-302,15153,-5.825420950442494,0.3740221399357075,0.8102813520686011,-0.9549750997335432
8-302,15153,-5.825867401699679,0.37413891785587866,0.8094480903700235,-0.9556428516413006
8-302,15153,-5.82321825877635,0.36967853474691265,0.8234840711067594,-0.9752704667243498
8-302,15153,-5.8244084357978,0.3694807245255058,0.8235632605431172,-0.9749180173813671
8-302,15153,-5.833982295868155,0.3720460185339426,0.8125811753439734,-0.983841571890843
8-302,15153,-5.84794433222044,0.38715257431237504,0.8069018923384211,-0.9964955474624552
8-302,15153,-5.846680648140955,0.38682203341640786,0.8092604466611834,-0.9946054700098822
8-302,15153,-5.847045011822276,0.3867614753152382,0.8092846899073839,-0.9944975703128
8-302,15153,-5.843613307663103,0.35171498493545683,0.7983345752004299,-0.9891336329933066
8-302,15153,-5.849671690989593,0.38725534631856795,0.7975905217717917,-1.0008261838998123
8-302,15153,-5.847949577671633,0.3875415656040808,0.7974759395033258,-1.0013361565312098
8-302,15153,-5.847353501888883,0.3878766575713323,0.7968055384868648,-1.0021217374908287
8-302,15153,-5.842874568392922,0.3421352730005378,0.7825138532859396,-0.9951209246537713
8-302,15153,-5.827729411576807,0.2732653776700485,0.756184630309065,-0.9823757695181261
8-302,15153,-5.825901100289703,0.27356924730791304,0.7560629820687587,-0.9829171907523584
8-302,15153,-5.817685056232424,0.2557159354697787,0.7434568531981663,-0.9819104180252181
8-302,15153,-5.82593983952676,0.27085360364079875,0.7511410376431568,-0.98493331953646
8-302,15153,-5.8292133433813245,0.27030953959773846,0.7513588429952062,-0.9839639307295849
8-302,15153,-5.8290959250596455,0.27037554787645307,0.7512267836757661,-0.9841186788345924
8-302,15153,-5.9222654088293245,0.4393850784538682,0.7613788593383787,-0.9226539993079952
8-302,15153,-5.921952204215703,0.4361864570200137,0.7603794647848791,-0.922164443729275
8-302,15153,-5.923119693159386,0.436491836226527,0.7582004501564591,-0.9239106432457567
8-302,15153,-5.9240252758122,0.43634132625882727,0.7582607038654111,-0.9236424713643903
8-302,15153,-5.926637757911509,0.4487308946293552,0.7627422127184486,-0.9256846016254516
8-302,15153,-5.927271576423549,0.4488966820617136,0.7615592466467175,-0.9266325965381653
8-302,15153,-5.928670476593212,0.44861768848458516,0.7617765704464959,-0.9260983608214607
