label,8-302-0,8-302-1,8-303-0,8-303-1,8-303-2,8-320-0,8-320-1
8-302,25.7877,6.037395,15.8489,13.42702,10.6101,100.0,100.0
8-302,21.900266666666667,6.037395,15.8489,13.42702,10.6101,100.0,100.0
8-302,21.900266666666667,6.037395,14.98715,13.42702,10.6101,100.0,100.0
8-302,21.900266666666667,6.38475,14.98715,13.42702,10.6101,100.0,100.0
8-302,17.459885714285715,6.38475,14.98715,13.42702,10.6101,100.0,100.0
8-302,17.459885714285715,6.38475,14.98715,13.42702,10.044236666666665,100.0,100.0
8-302,17.459885714285715,6.38475,14.187866666666666,13.42702,10.044236666666665,100.0,100.0
8-302,19.829275,6.38475,14.187866666666666,13.42702,10.044236666666665,100.0,100.0
8-302,19.829275,6.38475,14.187866666666666,22.497368,10.044236666666665,100.0,100.0
8-302,19.829275,6.38475,14.187866666666666,16.34363,10.044236666666665,100.0,100.0
8-302,19.829275,7.0200450000000005,14.187866666666666,16.34363,10.044236666666665,100.0,100.0
8-302,19.829275,7.0200450000000005,14.187866666666666,16.34363,9.84087,100.0,100.0
8-302,19.829275,7.0200450000000005,13.102671428571428,16.34363,9.84087,100.0,100.0
8-302,25.88716,7.0200450000000005,13.102671428571428,16.34363,9.84087,100.0,100.0
8-302,25.88716,5.7235128571428575,13.102671428571428,16.34363,9.84087,100.0,100.0
8-302,25.88716,5.7235128571428575,13.102671428571428,17.2458725,9.84087,100.0,100.0
8-302,25.88716,5.7235128571428575,13.2305125,17.2458725,9.84087,100.0,100.0
8-302,25.24986666666667,5.7235128571428575,13.2305125,17.2458725,10.367587142857143,100.0,100.0
8-302,25.24986666666667,5.7235128571428575,13.2305125,14.506324000000001,10.367587142857143,100.0,100.0
8-302,26.38542222222222,5.7235128571428575,13.2305125,14.506324000000001,10.367587142857143,100.0,100.0
8-302,24.175911111111112,6.150385,13.2305125,15.621822222222224,10.225484999999999,100.0,100.0
8-302,24.175911111111112,6.150385,13.2305125,15.621822222222224,10.16911375,100.0,100.0
8-302,24.175911111111112,6.150385,13.159266666666667,15.621822222222224,10.16911375,100.0,100.0
8-302,24.175911111111112,6.19018125,13.159266666666667,15.621822222222224,10.16911375,100.0,100.0
8-302,24.175911111111112,6.19018125,13.159266666666667,14.887880000000001,10.16911375,100.0,100.0
8-302,25.680130000000002,5.801277142857144,12.8230625,14.054622222222223,10.193272857142857,100.0,100.0
8-302,25.680130000000002,5.801277142857144,12.644966666666667,14.054622222222223,10.193272857142857,100.0,100.0
8-302,25.680130000000002,5.801277142857144,12.644966666666667,14.054622222222223,10.474163749999999,100.0,100.0
8-302,25.680130000000002,6.069027500000001,12.644966666666667,14.054622222222223,10.474163749999999,100.0,100.0
8-302,25.29468181818182,5.9246799999999995,12.4599125,14.054622222222223,10.474163749999999,100.0,100.0
8-302,26.70213,5.9246799999999995,12.441428571428572,14.054622222222223,10.457575,100.0,100.0
8-302,26.70213,5.9246799999999995,12.651925,14.054622222222223,10.457575,100.0,100.0
8-302,30.01943333333334,5.9246799999999995,12.651925,11.8586,10.457575,100.0,100.0
8-302,30.01943333333334,5.9246799999999995,12.651925,11.8586,10.677888888888889,100.0,100.0
8-302,30.01943333333334,5.9246799999999995,12.651925,15.368133333333333,10.677888888888889,100.0,100.0
8-302,24.462466666666664,5.588246666666667,12.856457142857142,17.645546000000003,10.762625,100.0,100.0
8-302,24.462466666666664,7.126424999999999,12.644966666666667,12.706211666666668,10.762625,100.0,100.0
8-302,24.462466666666664,7.126424999999999,12.644966666666667,12.706211666666668,10.542311111111111,100.0,100.0
8-302,24.462466666666664,7.126424999999999,13.959683333333333,12.706211666666668,10.542311111111111,100.0,100.0
8-302,24.462466666666664,4.972402499999999,13.959683333333333,12.706211666666668,10.542311111111111,100.0,100.0
8-302,25.297424999999997,4.972402499999999,13.959683333333333,14.537828000000001,10.16506888888889,100.0,100.0
8-302,25.297424999999997,4.254395,13.959683333333333,14.537828000000001,10.16506888888889,100.0,100.0
8-302,26.893428571428576,3.8433599999999997,14.23376,16.117428,10.1857025,100.0,100.0
8-302,23.871314285714284,3.8433599999999997,14.23376,16.117428,10.1857025,100.0,100.0
8-302,18.451175,2.81838,14.98715,16.117428,10.037917142857141,100.0,100.0
8-302,18.451175,2.81838,14.98715,16.117428,9.8806525,100.0,100.0
8-302,18.451175,2.81838,14.20036,16.117428,9.8806525,100.0,100.0
8-302,15.929925,2.81838,14.20036,16.117428,9.8806525,100.0,100.0
8-302,15.929925,2.81838,14.20036,18.695278333333334,9.8806525,100.0,100.0
8-302,15.929925,2.81838,14.219100000000001,15.016726250000001,9.863602857142856,100.0,100.0
8-302,15.929925,2.81838,14.219100000000001,15.016726250000001,10.75875857142857,100.0,100.0
8-302,17.76772,2.81838,14.219100000000001,15.016726250000001,10.75875857142857,100.0,100.0
8-302,16.22826666666667,2.81838,14.219100000000001,13.96380142857143,10.51138875,100.0,100.0
8-302,16.22826666666667,2.81838,14.545060000000001,13.96380142857143,10.51138875,100.0,100.0
8-302,20.28916,2.81838,14.545060000000001,13.96380142857143,10.51138875,100.0,100.0
8-302,19.03555,2.81838,14.545060000000001,13.96380142857143,10.51138875,100.0,100.0
8-302,19.03555,2.81838,14.545060000000001,14.675263750000001,10.51138875,100.0,100.0
8-302,19.03555,2.81838,14.2191,14.675263750000001,10.51138875,100.0,100.0
8-302,19.03555,2.81838,14.2191,14.675263750000001,10.454567777777777,100.0,100.0
8-302,19.03555,6.23498,13.893139999999999,16.203005714285716,10.51138875,100.0,100.0
8-302,18.016410909090908,6.23498,13.893139999999999,16.203005714285716,10.51138875,100.0,100.0
8-302,18.016410909090908,6.23498,25.990557142857142,16.203005714285716,10.51138875,100.0,100.0
8-302,18.016410909090908,7.94328,23.736855555555554,16.203005714285716,10.7398,100.0,100.0
8-302,18.016410909090908,7.94328,23.736855555555554,16.203005714285716,10.323662500000001,100.0,100.0
8-302,18.016410909090908,5.38083,23.736855555555554,16.203005714285716,10.323662500000001,100.0,100.0
8-302,17.063284999999997,5.38083,23.736855555555554,16.203005714285716,10.323662500000001,100.0,100.0
8-302,17.330365454545454,5.38083,25.415039999999998,14.717023333333335,10.323662500000001,100.0,100.0
8-302,17.330365454545454,5.38083,25.415039999999998,17.740578333333332,10.323662500000001,100.0,100.0
8-302,17.330365454545454,5.38083,25.415039999999998,17.740578333333332,10.558855555555557,100.0,100.0
8-302,17.330365454545454,8.870186666666667,25.415039999999998,17.740578333333332,10.558855555555557,100.0,100.0
8-302,19.564510000000002,8.870186666666667,25.415039999999998,17.740578333333332,10.558855555555557,100.0,100.0
8-302,20.198620000000002,8.870186666666667,26.840122222222224,17.740578333333332,10.31719111111111,100.0,100.0
8-302,19.45041833333333,8.870186666666667,26.840122222222224,17.740578333333332,10.31719111111111,100.0,100.0
8-302,19.45041833333333,9.15264,26.840122222222224,17.740578333333332,10.31719111111111,100.0,100.0
8-302,19.45041833333333,9.15264,26.840122222222224,18.40438142857143,10.31719111111111,100.0,100.0
8-302,20.309547272727272,8.50274,26.840122222222224,18.507978333333334,10.31719111111111,100.0,100.0
8-302,19.744409166666667,8.50274,26.840122222222224,18.507978333333334,10.31719111111111,100.0,100.0
8-302,19.744409166666667,8.50274,26.840122222222224,18.507978333333334,10.25952,100.0,100.0
8-302,19.744409166666667,8.50274,22.332055555555556,18.507978333333334,10.25952,100.0,100.0
8-302,19.744409166666667,8.50274,22.332055555555556,18.32668375,10.25952,100.0,100.0
8-302,19.294225833333332,8.50274,22.332055555555556,20.376057142857146,10.026542,100.0,100.0
8-302,19.294225833333332,8.632541999999999,22.332055555555556,20.376057142857146,10.026542,100.0,100.0
8-302,19.294225833333332,8.632541999999999,22.332055555555556,20.376057142857146,10.02412909090909,100.0,100.0
8-302,17.206375833333336,8.632541999999999,23.14245,20.376057142857146,10.026542,100.0,100.0
8-302,17.750573636363637,8.632541999999999,24.650042857142857,20.040866666666666,10.02949111111111,100.0,100.0
8-302,17.750573636363637,8.632541999999999,24.650042857142857,20.446633333333335,10.02949111111111,100.0,100.0
8-302,19.522825833333332,8.632541999999999,24.650042857142857,20.446633333333335,10.02949111111111,100.0,100.0
8-302,19.522825833333332,7.463544000000001,24.650042857142857,20.446633333333335,10.02949111111111,100.0,100.0
8-302,19.522825833333332,7.463544000000001,24.650042857142857,20.446633333333335,9.77308111111111,100.0,100.0
8-302,20.4874,7.41024,17.97118,20.446633333333335,9.77308111111111,100.0,100.0
8-302,20.4874,7.41024,17.97118,19.513542857142856,9.77308111111111,100.0,100.0
8-302,23.75865,7.41024,17.97118,19.513542857142856,9.77308111111111,100.0,100.0
8-302,25.65330833333333,7.9842225000000004,18.50175,19.513542857142856,9.74471625,100.0,100.0
8-302,25.65330833333333,7.9842225000000004,18.50175,19.513542857142856,9.47284375,100.0,100.0
8-302,25.65330833333333,7.9842225000000004,17.61746666666667,19.513542857142856,9.47284375,100.0,100.0
8-302,25.65330833333333,8.7207275,17.61746666666667,19.513542857142856,9.47284375,100.0,100.0
8-302,23.206308333333336,7.7024171428571435,15.5042,19.440366666666666,9.223221428571426,100.0,100.0
8-302,23.206308333333336,7.755942222222223,15.5042,19.440366666666666,9.223221428571426,100.0,100.0
8-302,23.206308333333336,7.755942222222223,25.394057142857143,19.440366666666666,9.223221428571426,100.0,100.0
8-302,23.206308333333336,7.755942222222223,25.394057142857143,19.440366666666666,8.93879,100.0,100.0
8-302,24.295954545454546,7.475435000000001,25.394057142857143,18.851,9.153659999999999,100.0,100.0
8-302,24.295954545454546,7.475435000000001,25.394057142857143,13.466913333333332,9.153659999999999,100.0,100.0
8-302,24.295954545454546,7.475435000000001,23.27291111111111,13.466913333333332,9.153659999999999,100.0,100.0
8-302,25.60353,7.74001,24.416349999999998,13.144596666666667,9.059622222222222,100.0,100.0
8-302,24.567290000000003,7.74001,24.416349999999998,13.144596666666667,9.059622222222222,100.0,100.0
8-302,24.567290000000003,7.74001,24.416349999999998,13.144596666666667,8.851065,100.0,100.0
8-302,25.321122222222225,7.978416666666665,23.985475,13.144596666666667,8.723405555555555,100.0,100.0
8-302,27.06689,7.978416666666665,23.985475,13.144596666666667,8.723405555555555,100.0,100.0
8-302,27.283333333333335,7.978416666666665,18.890655555555554,13.144596666666667,8.723405555555555,100.0,100.0
8-302,27.8005,7.978416666666665,18.890655555555554,13.144596666666667,8.723405555555555,100.0,100.0
8-302,27.8005,5.914401999999999,18.890655555555554,13.144596666666667,8.723405555555555,100.0,100.0
8-302,27.8005,5.914401999999999,18.890655555555554,13.144596666666667,9.072762222222222,100.0,100.0
8-302,27.8005,5.914401999999999,18.890655555555554,14.846597500000001,9.072762222222222,100.0,100.0
8-302,25.029681818181817,5.6231374999999995,18.890655555555554,13.769368571428572,9.09279375,100.0,100.0
8-302,23.984519999999996,5.6231374999999995,19.270875,13.422780000000001,9.34988375,100.0,100.0
8-302,23.517933333333335,4.52668,19.074628571428573,13.422780000000001,9.412365714285714,100.0,100.0
8-302,21.218488888888892,4.52668,19.074628571428573,13.422780000000001,9.412365714285714,100.0,100.0
8-302,21.218488888888892,4.52668,19.074628571428573,11.219533333333333,9.412365714285714,100.0,100.0
8-302,21.218488888888892,4.52668,19.074628571428573,11.219533333333333,9.301286666666666,100.0,100.0
8-302,21.64795,2.81838,13.493842857142857,11.219533333333333,9.4710375,100.0,100.0
8-302,21.64795,2.81838,13.101333333333335,10.120463333333333,9.395471428571428,100.0,100.0
8-302,21.64795,2.81838,13.101333333333335,10.120463333333333,10.5023875,100.0,100.0
8-302,20.6369125,2.81838,13.101333333333335,10.120463333333333,10.5023875,100.0,100.0
8-302,20.6369125,2.81838,22.355674999999998,10.120463333333333,10.5023875,100.0,100.0
8-302,19.996628571428573,2.81838,22.355674999999998,10.007497142857144,10.867974285714284,100.0,100.0
