label,8-302-0,8-302-1,8-303-0,8-303-1,8-303-2
8-303,50.1187,100.0,19.9526,14.1254,5.839692
8-303,50.1187,100.0,12.788005,14.1254,5.839692
8-303,100.0,100.0,12.788005,14.1254,5.839692
8-303,100.0,100.0,12.788005,14.1254,4.86921
8-303,79.4328,100.0,12.788005,14.1254,4.254396
8-303,79.4328,100.0,12.788005,12.475240000000001,4.254396
8-303,79.4328,56.2341,12.788005,12.475240000000001,4.254396
8-303,79.4328,56.2341,12.788005,12.475240000000001,4.254396
8-303,71.26425,56.2341,5.62341,12.0627,3.54813
8-303,71.26425,56.2341,5.62341,12.0627,3.5481299999999996
8-303,71.26425,56.2341,100.0,10.0,3.54813
8-303,71.26425,56.2341,19.9526,10.0,3.54813
8-303,71.26425,56.2341,19.9526,10.0,4.960662
8-303,71.26425,56.2341,19.9526,10.813466666666665,5.313795
8-303,71.26425,56.2341,12.20972,10.813466666666665,5.313795
8-303,63.0957,100.0,10.014283333333333,11.2202,5.313795
8-303,44.6684,100.0,100.0,100.0,100.0
8-303,44.6684,100.0,100.0,10.0,100.0
8-303,44.6684,100.0,100.0,10.0,100.0
8-303,44.6684,100.0,100.0,10.0,3.54813
8-303,44.6684,100.0,4.46684,10.0,3.54813
8-303,44.6684,100.0,4.46684,10.0,5.313795
8-303,44.6684,100.0,4.46684,10.0,5.313795
8-303,44.6684,100.0,4.46684,10.0,6.513366666666666
8-303,74.3062,100.0,4.46684,10.0,6.513366666666666
8-303,74.3062,100.0,5.388205,10.0,6.513366666666666
8-303,74.3062,12.5893,5.388205,10.0,6.513366666666666
8-303,74.3062,12.5893,5.388205,10.0,6.513366666666666
8-303,74.3062,12.5893,5.388205,13.899266666666668,6.513366666666666
8-303,89.1251,12.5893,5.8488875,15.8489,7.995984999999999
8-303,89.1251,12.5893,5.8488875,15.8489,5.7720575
8-303,89.1251,12.5893,11.766782000000001,15.8489,5.336256666666666
8-303,100.0,100.0,13.131085,15.8489,3.54813
8-303,100.0,100.0,10.857246666666667,15.8489,3.54813
8-303,100.0,17.7828,10.857246666666667,15.8489,3.54813
8-303,100.0,17.7828,10.857246666666667,15.8489,4.92885
8-303,100.0,17.7828,10.857246666666667,100.0,4.92885
8-303,100.0,17.7828,8.583408333333333,100.0,4.92885
8-303,100.0,17.7828,8.583408333333333,100.0,4.652706
8-303,100.0,17.7828,9.038176,15.8489,4.92885
8-303,100.0,17.7828,9.038176,15.8489,4.92885
8-303,100.0,17.7828,8.840038333333334,15.8489,4.92885
8-303,100.0,17.7828,8.840038333333334,15.8489,5.858478
8-303,100.0,100.0,5.880433999999999,15.8489,5.745705
8-303,100.0,100.0,15.8489,100.0,100.0
8-303,100.0,17.7828,15.8489,100.0,100.0
8-303,100.0,17.7828,15.8489,100.0,100.0
8-303,100.0,17.7828,20.4839,100.0,100.0
8-303,76.00635,17.7828,20.4839,100.0,100.0
8-303,76.00635,17.7828,20.4839,100.0,8.91251
8-303,76.00635,17.7828,20.4839,7.07946,8.91251
8-303,76.00635,11.869273333333334,20.4839,7.07946,8.91251
8-303,76.00635,11.869273333333334,14.344692,7.07946,8.91251
8-303,39.8107,8.91251,13.96864,7.07946,17.015705
8-303,39.8107,8.91251,13.96864,5.530265,17.015705
8-303,39.8107,8.91251,10.639212,5.530265,17.015705
8-303,46.68269999999999,8.91251,10.639212,5.530265,17.015705
8-303,46.68269999999999,8.91251,7.01929,5.530265,19.811101999999998
8-303,46.68269999999999,8.91251,6.179108,5.530265,19.811101999999998
8-303,46.485166666666665,100.0,6.179108,3.98107,22.53575
8-303,46.485166666666665,100.0,9.710952,3.98107,22.53575
8-303,46.485166666666665,100.0,9.710952,1.9211906666666667,22.53575
8-303,44.6684,100.0,9.33364,0.891251,19.9526
8-303,44.6684,100.0,9.33364,0.891251,13.317533333333335
8-303,44.6684,11.2202,9.33364,0.891251,13.317533333333335
8-303,44.6684,11.2202,9.33364,0.761104,13.317533333333335
8-303,44.6684,11.2202,11.938956,0.761104,13.317533333333335
8-303,44.6684,29.51130333333333,100.0,5.96649,1.12202
